Original, ADJ 
d, NOUN 
d, NOUN 

, SPACE 
tion, NOUN 
capacity, NOUN 
human, ADJ 
IL-8, NOUN 
peptides, NOUN 
stimulate, VERB 
osteoclasto, NOUN 
genesis, NOUN 
determined, VERB 
cultures, NOUN 
human, ADJ 
peripheral, ADJ 
blood, NOUN 

, SPACE 
mononuclear, NOUN 
cells, NOUN 
Fig, PROPN 
3, NUM 
C, NOUN 
IL-8, X 
ligand, NOUN 
af, ADP 
ﬁnity, NOUN 
binding, VERB 
studies, NOUN 
demon-, ADP 

, SPACE 
strated, VERB 
higher, ADJ 
af, ADP 
ﬁnity, NOUN 
IL-8(1, NOUN 
77, NUM 
IC50, PROPN 
~5, NOUN 
×, PROPN 
10, NUM 

, SPACE 
−9, NOUN 
M, PROPN 
IL-, PROPN 

, SPACE 
8(6, PROPN 
77, NUM 
IC50, PROPN 
~10−6, PROPN 
M, PROPN 
CXCR1, PROPN 
similar, ADJ 
af, ADJ 
ﬁnities, NOUN 
CXCR2, PROPN 

, SPACE 
Figs, PROPN 
3, NUM 
B, PROPN 
observed, VERB 
length, NOUN 
IL-8(1, NOUN 
77, NUM 
signi, NOUN 
ﬁcantly, ADV 

, SPACE 
stimulated, VERB 
human, ADJ 
osteoclast, ADJ 
formation, NOUN 
10, NUM 
100, NUM 
nM, NUM 
didIL-8(6, NOUN 
77, NUM 
albeit, SCONJ 
signi, NOUN 
ﬁcantly, ADV 
lesser, ADJ 
extent, NOUN 
IL-8(1, NOUN 
77, NUM 

, SPACE 
Fig, PROPN 
3, NUM 
C, NOUN 
data, NOUN 
suggest, VERB 
human, ADJ 
osteoclastogenesis, NOUN 
in-, ADV 

, SPACE 
duced, VERB 
IL-8, NOUN 
peptides, NOUN 
activity, NOUN 
length, NOUN 

, SPACE 
1–77, PROPN 
peptide, NOUN 
greater, ADJ 
truncated, ADJ 
6, NUM 
77, NUM 
peptide, NOUN 
Inter-, PROPN 

, SPACE 
estingly, ADV 
pro, ADJ 
osteoclastogenic, ADJ 
effect, NOUN 
IL-8, NOUN 
human, PROPN 
osteoclastswas, PROPN 
dose, NOUN 
dependently, ADV 
inhibited, VERB 
Repertaxin, PROPN 
small, ADJ 
molecule, NOUN 
inhib-, NOUN 

, SPACE 
itor, NOUN 
CXCR1, PROPN 
2, NUM 
31](Fig, NUM 
3, NUM 
D, PROPN 
effect, NOUN 
RANKL, PROPN 
induced, VERB 
os-, ADP 

, SPACE 
teoclastogenesis, NOUN 
demonstrating, VERB 
direct, ADJ 
action, NOUN 
IL-8, NOUN 
CXCR1expressed, ADJ 
osteoclasts, NOUN 
precursors, NOUN 
10, NUM 

, SPACE 
Fig, PROPN 
1, NUM 
IL-8, NOUN 
expression, NOUN 
common, ADJ 
primary, ADJ 
human, ADJ 
breast, NOUN 
cancer, NOUN 
B, PROPN 
D, PROPN 
E, PROPN 
3, NUM 
+, NUM 
2, NUM 
+, NUM 
1, NUM 
+, NUM 
intensity, NOUN 
negative, ADJ 
IL-8, NOUN 
staining, VERB 
respectively, ADV 
horse, NOUN 
radish, ADJ 
peroxidase, NOUN 
visualization, NOUN 

, SPACE 
brown, ADJ 
stain, NOUN 
hematoxylin, PROPN 
counter, PROPN 
stain, NOUN 
C, PROPN 
ER, PROPN 
positive, ADJ 
breast, NOUN 
cancer, NOUN 
case, NOUN 
F, PROPN 
ER, PROPN 
negative, ADJ 
breast, NOUN 
cancer, NOUN 
case, NOUN 
Table, NOUN 
1, NUM 

, SPACE 
IL-8, X 
expression, NOUN 
primary, ADJ 
human, ADJ 
breast, NOUN 
cancer, NOUN 

, SPACE 
ER, PROPN 
Status, PROPN 
Total, PROPN 
cases, NOUN 
IL-8, X 
expression, NOUN 

, SPACE 
3, NUM 
+, SYM 
2, NUM 
+, SYM 
1, NUM 
+, NOUN 

, SPACE 
ER+, NOUN 
22, NUM 
15, NUM 
68, NUM 
6, NUM 
27, NUM 
1, NUM 
5%)ER−, NUM 
15, NUM 
7, NUM 
47, NUM 
7, NUM 
47, NUM 
1, NUM 
6, NUM 

, SPACE 
Invasive, ADJ 
ductal, NOUN 
carcinomas, NOUN 
breast, NOUN 
express, NOUN 
IL-8, X 
IL-8, X 
expression, NOUN 
vivo, NOUN 
cor-, VERB 

, SPACE 
relate, NOUN 
ER, PROPN 
status, NOUN 
contrary, ADJ 
previously, ADV 
published, VERB 
vitro, X 
observations.179, PROPN 
A., PROPN 
Kamalakar, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
61, NUM 
2014, NUM 
176, NUM 
185, NUM 

, SPACE 
Anti, ADJ 
IL-8, ADJ 
antibody, NOUN 
inhibits, VERB 
tumor, NOUN 
osteolysis, NOUN 
improves, VERB 
survival, NOUN 

, SPACE 
groups, NOUN 
MDA, PROPN 
MET, PROPN 
tumor, NOUN 
bearing, VERB 
mice, NOUN 
treated, VERB 

, SPACE 
monoclonal, NOUN 
antibody, NOUN 
directed, VERB 
IL-8, NOUN 
35, NUM 
μg, NOUN 
mouse, PROPN 

, SPACE 
isotype, NOUN 
control, NOUN 
IgG, PROPN 
35, NUM 
μg, NOUN 
mouse, PROPN 
treatment, NOUN 
alternate, ADJ 

, SPACE 
day, NOUN 
4, NUM 
weeks, NOUN 
beginning, VERB 
7, NUM 
days, NOUN 
direct, ADJ 
tumor, NOUN 
cell, NOUN 
inoculation, NOUN 

, SPACE 
tibia, NOUN 
animals, NOUN 
receiving, VERB 
treatment, NOUN 
15/15, NUM 
treated, VERB 

, SPACE 
control, NOUN 
IgG, PROPN 
20/20, NUM 
developed, VERB 
large, ADJ 
osteolytic, ADJ 
bone, NOUN 
tumors, NOUN 

, SPACE 
Fig, PROPN 
4, NUM 
differences, NOUN 
tumor, NOUN 
burden, NOUN 
tumor, NOUN 
parameter, NOUN 

, SPACE 
observed, VERB 
untreated, ADJ 
IgG, PROPN 
treated, VERB 
control, NOUN 
groups, NOUN 
Incontrast, PROPN 
IL-8, NOUN 
antibody, NOUN 
treated, VERB 
group, NOUN 
15/20, NUM 
animals, NOUN 
histo-, ADJ 

, SPACE 
logical, ADJ 
evidence, NOUN 
tumor, NOUN 
Small, ADJ 
tumor, NOUN 
foci, NOUN 
measureable, ADJ 

, SPACE 
osteolysis, NOUN 
observed, VERB 
3, NUM 
mice, NOUN 
2, NUM 
animals, NOUN 
developed, VERB 
small, ADJ 

, SPACE 
osteolytic, ADJ 
tumors, NOUN 
Fig, PROPN 
4, NUM 
A).The, NUM 
IL-8, NOUN 
antibody, NOUN 
treated, VERB 
group, NOUN 
smaller, ADJ 
tumors, NOUN 

, SPACE 
bone, NOUN 
remaining, VERB 
IgG, ADV 
treated, VERB 
antibody, NOUN 
groups, NOUN 

, SPACE 
Figs, PROPN 
4, NUM 
B, PROPN 
D, NOUN 
total, ADJ 
area, NOUN 
osteolysis, NOUN 
tumor, NOUN 
burden, NOUN 

, SPACE 
signi, NOUN 
ﬁcantly, ADV 
lower, ADJ 
mice, NOUN 
treated, VERB 
IL-8, NOUN 
antibody, NOUN 
compared, VERB 

, SPACE 
mice, NOUN 
receiving, VERB 
control, NOUN 
IgG, PROPN 
treatment, NOUN 
higher, ADJ 
bone, NOUN 
area, NOUN 

, SPACE 
remaining, VERB 
IL-8, NOUN 
antibody, NOUN 
group, NOUN 
compared, VERB 
IgG, ADV 
treated, VERB 

, SPACE 
antibody, NOUN 
group, NOUN 
decreased, VERB 
number, NOUN 
osteoclasts, NOUN 

, SPACE 
Fig, PROPN 
4, NUM 
C, NOUN 
decreased, VERB 
eroded, VERB 
bone, NOUN 
surface, NOUN 
data, NOUN 
shown, VERB 

, SPACE 
sum, NOUN 
IL-8, PART 
antibody, NOUN 
treatment, NOUN 
signi, NOUN 
ﬁcantly, ADV 
decreased, VERB 
tumor, NOUN 
develop-, ADJ 

, SPACE 
ment, NOUN 
osteoclast, ADJ 
formation, NOUN 
resultant, ADJ 
bone, NOUN 
destruction, NOUN 
Fig, PROPN 
4, NUM 

, SPACE 
serum, NOUN 
bone, NOUN 
resorption, NOUN 
marker, NOUN 
NTx, NOUN 
measured, VERB 

, SPACE 
ELISA, PROPN 
IL-8, NOUN 
antibody, NOUN 
IgG, ADV 
treated, VERB 
tumor, NOUN 
bearing, VERB 
mice, NOUN 

, SPACE 
non, ADJ 
tumor, ADJ 
bearing, NOUN 
controls, NOUN 
Bone, NOUN 
resorption, NOUN 
non, ADJ 
treated, VERB 
tumor, NOUN 

, SPACE 
bearing, VERB 
mice, NOUN 
signi, NOUN 
ﬁcantly, ADV 
increased, VERB 
compared, VERB 
IL-8, NUM 

, SPACE 
Fig, PROPN 
2, NUM 
IL-8, NOUN 
expression, NOUN 
signi, NOUN 
ﬁcantly, ADV 
correlated, VERB 
bone, NOUN 
resorption, NOUN 
Plasma, PROPN 
IL-8, NOUN 
levels, NOUN 
measured, VERB 
breast, NOUN 
cancer, NOUN 
patients, NOUN 
bone, NOUN 
metastasis, NOUN 
Bone, NOUN 
metastasis, NOUN 

, SPACE 
patients, NOUN 
IL-8, NOUN 
levels, NOUN 
signi, NOUN 
ﬁcantly, ADV 
higher, ADJ 
bone, NOUN 
metastasis, NOUN 
patients, NOUN 
p, NOUN 
b0.05, NOUN 
B, NOUN 
signi, NOUN 
ﬁcant, NOUN 
correlation, NOUN 
exists, VERB 
serum, NOUN 
NTx, PROPN 
plasma, NOUN 
IL-8, PUNCT 
levels, NOUN 

, SPACE 
R2=, NOUN 
0.7279, NUM 

, SPACE 
Fig, PROPN 
3, NUM 
IL-8, NOUN 
osteoclastogenesis, NOUN 
activity, NOUN 
correlates, VERB 
ligand, NOUN 
CXCR1, PROPN 
af, ADP 
ﬁnity, NOUN 
Speci, PROPN 
ﬁc, INTJ 
binding, VERB 
IL-8(1, NOUN 
77, NUM 
squares, NOUN 
IL-8(6, NOUN 
77, NUM 
circles, NOUN 
HEK-293, NOUN 
cells, NOUN 
expressing, VERB 
CXCR1, PROPN 

, SPACE 
CXCR2, PROPN 
B, PROPN 
C, PROPN 
TRAP, PROPN 
positive, ADJ 
multinucleated, VERB 
cell, NOUN 
formation, NOUN 
presence, NOUN 
CSF-1, PROPN 
25, NUM 
ng, PROPN 
ml, PROPN 
IL-8(1, ADV 
77, NUM 
10, NUM 
100, NUM 
ng, PROPN 
ml, PROPN 
black, ADJ 
bars, NOUN 
IL-8(6, NOUN 
77, NUM 
10, NUM 
100, NUM 
ng, PROPN 
ml, PROPN 
vertical, ADJ 

, SPACE 
striped, ADJ 
bars, NOUN 
RANKL, PROPN 
25, NUM 
ng, PROPN 
ml, PROPN 
slashed, VERB 
bar, NOUN 
Signi, NOUN 
ﬁcantly, ADV 
different, ADJ 
CSF-1, PROPN 
control, NOUN 
p, NOUN 
b0.05);#Signiﬁcantly, ADV 
different, ADJ 
IL-8(1, NOUN 
77, NUM 
p, NOUN 
b0.05, NOUN 
D, PROPN 
Dose, NOUN 
dependent, ADJ 
inhibition, NOUN 

, SPACE 
IL-8(1, NOUN 
77, NUM 
stimulated, VERB 
TRAP, PROPN 
positive, ADJ 
multinucleated, VERB 
cell, NOUN 
formation, NOUN 
Repertaxin, PROPN 
solid, ADJ 
line, NOUN 
effect, NOUN 
Repertaxin, PROPN 
RANKL, PROPN 
stimulated, VERB 
TRAP, PROPN 
positive, ADJ 
multinucleated, VERB 
cell, NOUN 
formation, NOUN 

, SPACE 
dashed, VERB 
line, NOUN 
p, NOUN 
b0.05, PROPN 
Results, NOUN 
typical, ADJ 
independent, ADJ 
experiments.180, NOUN 
A., PROPN 
Kamalakar, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
61, NUM 
2014, NUM 
176, NUM 
185, NUM 

, SPACE 
antibody, NOUN 
treated, VERB 
non, ADJ 
tumor, ADJ 
bearing, NOUN 
mice, NOUN 
Fig, PROPN 
4, NUM 
E, NOUN 
Animals, NOUN 
treated, VERB 

, SPACE 
IL-8, NOUN 
antibody, NOUN 
levels, NOUN 
bone, NOUN 
resorption, NOUN 
different, ADJ 
non-, NOUN 

, SPACE 
tumor, NOUN 
bearing, VERB 
animals, NOUN 
Fig, PROPN 
4, NUM 
E, NOUN 
indicating, VERB 
IL-8, X 
antibody, NOUN 
de-, PROPN 

, SPACE 
creased, VERB 
bone, NOUN 
resorption, NOUN 
associated, VERB 
presence, NOUN 
tumor, NOUN 
level, NOUN 
bone, NOUN 
resorption, NOUN 
IL-8, NOUN 
antibody, NOUN 
treated, VERB 
group, NOUN 

, SPACE 
signi, NOUN 
ﬁcantly, ADV 
different, ADJ 
bone, NOUN 
resorption, NOUN 
non, ADJ 
tumor, ADJ 

, SPACE 
bearing, NOUN 
mice, NOUN 
suggests, VERB 
tumor, NOUN 
derived, VERB 
IL-8, PUNCT 
entirely, ADV 
responsi, NOUN 
ble, NOUN 
elevated, ADJ 
bone, NOUN 
resorption, NOUN 
Fig, PROPN 
4, NUM 
E, NOUN 
Importantly, ADV 
survival, NOUN 

, SPACE 
tumor, NOUN 
bearing, VERB 
mice, NOUN 
treated, VERB 
IL-8, NOUN 
antibody, NOUN 
signi, NOUN 
ﬁcantly, ADV 

, SPACE 
improved, VERB 
Fig, PROPN 
4, NUM 
F, PROPN 

, SPACE 
IL-8, X 
expression, NOUN 
alters, VERB 
osteolytic, ADJ 
phenotype, NOUN 
breast, NOUN 
cancer, NOUN 
cells, NOUN 

, SPACE 
evaluate, VERB 
effect, NOUN 
IL-8, NOUN 
expression, NOUN 
phenotype, NOUN 
MDA-, NOUN 

, SPACE 
231, NUM 
tumor, NOUN 
cells, NOUN 
vivo, NOUN 
engineered, VERB 
series, NOUN 
MDA-231, ADV 
derived, VERB 

, SPACE 
cell, NOUN 
lines, NOUN 
stably, ADV 
expressed, VERB 
hIL-8, PROPN 
cDNA, NOUN 
MDA-231, PROPN 
IL8, PROPN 
orhIL-8, NOUN 
antisense, NOUN 
cDNA, NOUN 
MDA, PROPN 
MET, PROPN 
Increased, VERB 
expression, NOUN 
knock-, NOUN 

, SPACE 
IL-8, NUM 
con, PROPN 
ﬁrmed, VERB 
IL-8, ADV 
ELISA, PROPN 
Fig, PROPN 
5, NUM 

, SPACE 
animals, NOUN 
injected, VERB 
MDA-231, ADJ 
IL8, PROPN 
cells, NOUN 
secreted, VERB 
high, ADJ 
levels, NOUN 

, SPACE 
IL-8, NOUN 
compared, VERB 
MDA-231, ADJ 
cells, NOUN 
Fig, PROPN 
5, NUM 
n, NOUN 
dp, NOUN 
r, NOUN 
o, NOUN 
d, X 
u, NOUN 
c, NOUN 
e, NOUN 
dl, PROPN 
r, NOUN 
g, NOUN 
et, NOUN 
u, PROPN 
m, PROPN 
o, NOUN 
r, NOUN 
s, NOUN 

, SPACE 
clear, ADJ 
evidence, NOUN 
extensive, ADJ 
osteolysis, NOUN 
Fig, PROPN 
5, NUM 
B, PROPN 
Histomorphometric, ADJ 

, SPACE 
analysis, NOUN 
revealed, VERB 
animals, NOUN 
injected, VERB 
MDA-231, ADJ 
IL8, PROPN 
cells, NOUN 

, SPACE 
remaining, VERB 
bone, NOUN 
increased, VERB 
numbers, NOUN 
osteoclasts, NOUN 
Supple-, ADJ 

, SPACE 
mental, ADJ 
Figs, PROPN 
1A, PROPN 
B, PROPN 
effects, NOUN 
cell, NOUN 
proliferation, NOUN 
observed, VERB 

, SPACE 
MDA-231, PROPN 
IL8, PROPN 
cells, NOUN 
vitro, X 
Supplemental, PROPN 
Fig, PROPN 
2A, PROPN 
increased, VERB 

, SPACE 
IL-8, NOUN 
secretion, NOUN 
transfection, NOUN 
MDA-231, ADJ 
cells, NOUN 
IL-8, X 
cDNA, NOUN 
en, ADV 
hanced, VERB 
osteoclast, ADJ 
formation, NOUN 
bone, NOUN 
destruction, NOUN 
animals, NOUN 
injected, VERB 
MDA, PROPN 
MET, PROPN 
cells, NOUN 
~80, PROPN 
evi-, NOUN 

, SPACE 
dence, NOUN 
tumor, NOUN 
histologically, ADV 
tumor, NOUN 
foci, NOUN 
smaller, ADJ 

, SPACE 
control, NOUN 
MDA, PROPN 
MET, PROPN 
injected, VERB 
animals, NOUN 
MDA-, NOUN 

, SPACE 
MET, PROPN 
animals, NOUN 
20, NUM 
having, VERB 
evidence, NOUN 
osteolysis, NOUN 
Fig, PROPN 
5, NUM 
D, PROPN 

, SPACE 
osteolysis, NOUN 
appeared, VERB 
associated, VERB 
diminished, ADJ 
levels, NOUN 
IL-8expression, NOUN 
MDA, PROPN 
MET, PROPN 
cells, NOUN 
Fig, PROPN 
5, NUM 
C, NOUN 
reduction, NOUN 
IL-8, NOUN 
secre-, ADJ 

, SPACE 
tion, NOUN 
MDA, PROPN 
MET, PROPN 
cells, NOUN 
signi, NOUN 
ﬁcantly, ADV 
decreased, VERB 
tumor, NOUN 
burden, NOUN 

, SPACE 
osteoclast, ADJ 
formation, NOUN 
Supplemental, PROPN 
Figs, PROPN 
1C, PROPN 
D, PROPN 
bone, NOUN 
destruc-, ADJ 

, SPACE 
tion, NOUN 
vivo, NOUN 
Fig, PROPN 
5, NUM 
D, PROPN 
effect, NOUN 
tumor, NOUN 
cell, NOUN 
proliferation, NOUN 
vitro, X 

, SPACE 
Supplemental, PROPN 
Fig, PROPN 
2B, PROPN 
modulation, NOUN 
IL-8, NOUN 
secretion, NOUN 
humanbreast, ADJ 
cancer, NOUN 
cells, NOUN 
signi, VERB 
ﬁcantly, ADV 
selectively, ADV 
altered, VERB 
osteoclastogene-, ADV 

, SPACE 
sis, NOUN 
bone, NOUN 
resorption, NOUN 
vivo, NOUN 

, SPACE 
Skeletal, ADJ 
phenotype, NOUN 
human, ADJ 
IL-8, X 
transgenic, ADJ 
mice, NOUN 

, SPACE 
shown, VERB 
MDA, PROPN 
MET, PROPN 
cells, NOUN 
secrete, VERB 
variety, NOUN 

, SPACE 
osteoclastogenic, ADJ 
factors, NOUN 
addition, NOUN 
IL-8, PUNCT 
10,20, PROPN 
evaluated, VERB 

, SPACE 
bone, NOUN 
phenotype, NOUN 
transgenic, ADJ 
mice, NOUN 
expressing, VERB 
human, NOUN 
IL-8, PUNCT 
24]to, NUM 

, SPACE 
conﬁrm, ADV 
IL-8, PUNCT 
overexpression, NOUN 
vivo, NOUN 
responsible, ADJ 

, SPACE 
profound, ADJ 
osteolytic, ADJ 
phenotype, NOUN 

, SPACE 
Gross, ADJ 
changes, NOUN 
tibial, ADJ 
femoral, ADJ 
morphology, NOUN 
bone, NOUN 
length, NOUN 

, SPACE 
WT, PROPN 
hIL-8, PROPN 
Tg, PROPN 
mice, NOUN 
apparent, ADJ 
data, NOUN 
shown, VERB 

, SPACE 
signiﬁcant, ADJ 
decrease, NOUN 
fractional, ADJ 
bone, NOUN 
volume, NOUN 
BV, PROPN 
TV, PROPN 

, SPACE 
femur, NOUN 
tibia, NOUN 
hIL-8, PROPN 
Tg, PROPN 
mice, NOUN 
observed, VERB 
Figs, PROPN 
6, NUM 
B, PROPN 
addition, NOUN 

, SPACE 
entirely, ADV 
consistent, ADJ 
dramatic, ADJ 
decrease, NOUN 
BV, PROPN 
TV, PROPN 
trabecular, NOUN 

, SPACE 
number, NOUN 
TbN, PROPN 
signi, NOUN 
ﬁcantly, ADV 
decreased, VERB 
coupled, VERB 
signi, NOUN 
ﬁcantly, ADV 

, SPACE 
increased, VERB 

, SPACE 
trabecular, NOUN 
separation, NOUN 
TbSp, VERB 
signi, NOUN 
ﬁcant, NOUN 
difference, NOUN 

, SPACE 
trabecular, ADJ 
thickness, NOUN 
TbTh, PROPN 
hIL-8, PROPN 
Tg, PROPN 
mice, NOUN 
Figs, PROPN 
6, NUM 
C, NOUN 
E, NOUN 
low, ADJ 

, SPACE 
Fig, PROPN 
4, NUM 
Anti, ADJ 
IL-8, ADJ 
antibody, NOUN 
treatment, NOUN 
signi, NOUN 
ﬁcantly, ADV 
alters, VERB 
tumor, NOUN 
progression, NOUN 
bone, NOUN 
MicroCT, PROPN 
renderings, NOUN 
H&E, PROPN 
histology, NOUN 
10×, NUM 
magni, NOUN 
ﬁcation, NOUN 
IgG, PROPN 
control, PROPN 
20, NUM 
mice, NOUN 
IL-8, X 
an-, NUM 

, SPACE 
tibody, NOUN 
IL-8, X 
Ab, PROPN 
20, NUM 
mice, NOUN 
treated, VERB 
MDA, PROPN 
MET, PROPN 
tumor, NOUN 
bearing, VERB 
nude, ADJ 
mice, NOUN 
females, NOUN 
inoculated, VERB 
4, NUM 
weeks, NOUN 
age, NOUN 
Severe, ADJ 
osteolysis, NOUN 
rampant, ADJ 
tumor, NOUN 
growth, NOUN 
observed, VERB 
IgG, PROPN 
treated, VERB 

, SPACE 
animals, NOUN 
T, NOUN 
compared, VERB 
IL-8, X 
Ab, ADJ 
treated, VERB 
animals, NOUN 
B, NOUN 
D, PROPN 
Histomorphometric, ADJ 
evaluation, NOUN 
tumor, NOUN 
area, NOUN 
total, ADJ 
area, NOUN 
TuAr, PROPN 
TAr, NOUN 
number, NOUN 
osteoclasts, NOUN 
bone, NOUN 
perimeter, NOUN 
NOc, NOUN 
BPm, NOUN 

, SPACE 
bone, NOUN 
area, NOUN 
total, ADJ 
area, NOUN 
BAr, NOUN 
TAr, ADJ 
IL8, PROPN 
Ab, PROPN 
treated, VERB 
black, ADJ 
bars, NOUN 
IgG, PROPN 
treated, VERB 
white, ADJ 
bars, NOUN 
animals, NOUN 
Signi, NOUN 
ﬁcantly, ADV 
different, ADJ 
IgG, PROPN 
treatment, NOUN 
p, NOUN 
b0.05, NOUN 
E, PROPN 
Serum, PROPN 
NTx, PROPN 
levels, NOUN 

, SPACE 
nontumor, NOUN 
bearing, VERB 
controls, NOUN 
gray, ADJ 
bar, NOUN 
IgG, PROPN 
white, ADJ 
bar, NOUN 
IL-8, X 
Ab, PROPN 
black, ADJ 
bar, NOUN 
treated, VERB 
tumor, NOUN 
bearing, VERB 
mice.#Signiﬁcantly, ADV 
different, ADJ 
tumor, NOUN 
control, NOUN 
p, NOUN 
b0.05, NOUN 
F, PROPN 
Kaplan, PROPN 
Meier, PROPN 

, SPACE 
plot, NOUN 
showing, VERB 
signi, NOUN 
ﬁcant, NOUN 
improvement, NOUN 
survival, NOUN 
IL-8, NOUN 
antibody, NOUN 
treatment, NOUN 
IL, PROPN 
-8, PROPN 
antibody, NOUN 
treated, VERB 
group, NOUN 
30, NUM 
mice, NOUN 
black, ADJ 
squares, NOUN 
showed, VERB 
signi, NOUN 
ﬁcant, NOUN 
increase, NOUN 
survival, NOUN 
compared, VERB 

, SPACE 
IgG, PROPN 
group, NOUN 
30, NUM 
mice, NOUN 
gray, ADJ 
diamonds, NOUN 
p, NOUN 
=, NOUN 
0.005, NUM 
IC50, NOUN 
survival, NOUN 
w, NOUN 
17, NUM 
days, NOUN 
IgG, PROPN 
treated, VERB 
28, NUM 
days, NOUN 
IL-8, NOUN 
antibody, NOUN 
treated, VERB 
groups.181, NOUN 
A., PROPN 
Kamalakar, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
61, NUM 
2014, NUM 
176, NUM 
185, NUM 

, SPACE 
bone, NOUN 
mass, NOUN 
phenotype, NOUN 
evident, ADJ 
mice, NOUN 
young, ADJ 
2, NUM 
months, NOUN 

, SPACE 
earliest, ADJ 
age, NOUN 
examined, VERB 
evident, ADJ 
genders, NOUN 
data, NOUN 

, SPACE 
shown, VERB 
MicroCT, PROPN 
data, NOUN 
analysis, NOUN 
presented, VERB 
Fig, PROPN 
6, NUM 
obtained, VERB 

, SPACE 
adult, NOUN 
mice, NOUN 
4, NUM 
months, NOUN 
age, NOUN 

, SPACE 
addition, NOUN 
trabecular, NOUN 
microarchitecture, NOUN 
cortical, ADJ 
bone, NOUN 
ge-, NOUN 

, SPACE 
ometry, NOUN 
hIL-8, PROPN 
Tg, PROPN 
mice, NOUN 
examined, VERB 
MicroCT, PROPN 
mid, NOUN 
diaphysisof, VERB 
femur, NOUN 
Fig, PROPN 
7, NUM 
cortical, ADJ 
thickness, NOUN 
femur, NOUN 
signi, NOUN 
ﬁcantly, ADV 

, SPACE 
decreased, VERB 
hIL-8, PROPN 
Tg, PROPN 
mice, NOUN 
Fig, PROPN 
7, NUM 
medullary, NOUN 
area, NOUN 
femur, ADJ 
sig-, NOUN 

, SPACE 
niﬁcantly, ADV 
increased, VERB 
transgenic, ADJ 
expression, NOUN 
hIL-8, PROPN 
Fig, PROPN 
7, NUM 
C, PROPN 

, SPACE 
expected, VERB 
changes, NOUN 
cortical, ADJ 
geometry, NOUN 
ﬂected, VERB 
signif-, NOUN 

, SPACE 
icantly, ADV 
decreased, VERB 
peak, NOUN 
load, NOUN 
failure, NOUN 
femurs, NOUN 
hIL-8, PROPN 
Tg, PROPN 
mice, NOUN 
compared, VERB 
WT, PROPN 
control, NOUN 
femurs, NOUN 
3, NUM 
point, NOUN 
bending, VERB 
tests, NOUN 
Fig, PROPN 
7, NUM 
D, PROPN 

, SPACE 
28, NUM 

, SPACE 
Consistent, PROPN 
MicroCT, PROPN 
evaluation, PROPN 
histomorphometric, ADJ 
analy-, PROPN 

, SPACE 
sis, NOUN 
long, ADJ 
bones, NOUN 
con, PROPN 
ﬁrmed, VERB 
decreased, VERB 
bone, NOUN 
volume, NOUN 
data, NOUN 

, SPACE 
shown, VERB 
indicated, VERB 
effect, NOUN 
associated, VERB 
mechanistically, ADV 

, SPACE 
signi, NOUN 
ﬁcant, NOUN 
increase, NOUN 
number, NOUN 
osteoclasts, NOUN 
measured, VERB 

, SPACE 
number, NOUN 
osteoclasts, NOUN 
bone, NOUN 
perimeter, NOUN 
NOc, NOUN 
BPm, X 
Figs, PROPN 
8, NUM 

, SPACE 
B, PROPN 
addition, NOUN 
consistent, ADJ 
histomorphometry, NOUN 

, SPACE 
MicroCT, PROPN 
analysis, NOUN 
serum, NOUN 
measures, NOUN 
NTx, NOUN 
vivo, NOUN 
biomarker, NOUN 
oste-, ADJ 

, SPACE 
oclast, NOUN 
activity, NOUN 
revealed, VERB 
signi, NOUN 
ﬁcant, NOUN 
increase, NOUN 
bone, NOUN 
resorption, NOUN 
hIL-8, PROPN 

, SPACE 
Tg, PROPN 
mice, NOUN 
compared, VERB 
WT, PROPN 
Fig, PROPN 
8, NUM 
C, NOUN 
changes, NOUN 
osteoblast, ADJ 

, SPACE 
Fig, PROPN 
6, NUM 
IL-8, X 
transgenic, ADJ 
mice, NOUN 
low, ADJ 
bone, NOUN 
mass, NOUN 
phenotype, NOUN 
MicroCT, NOUN 
renderings, NOUN 
trabecular, ADJ 
bone, NOUN 
proximal, ADJ 
tibia, NOUN 
WT, PROPN 
human, ADJ 
IL-8, PUNCT 
transgenic, NOUN 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
Speci, PROPN 
ﬁc, VERB 

, SPACE 
levels, NOUN 
human, ADJ 
IL-8, NOUN 
speci, NOUN 
ﬁca, VERB 
n, CCONJ 
m, VERB 
l, NOUN 
sa, PROPN 
r, NOUN 
es, ADP 
h, PROPN 
o, PROPN 
w, PROPN 
n, PROPN 
B, NOUN 
E, PROPN 
MicroCT, PROPN 
measured, VERB 
parameters, NOUN 
trabecular, ADJ 
microarchitecture, NOUN 
WT, PROPN 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
BV, PROPN 
TV, PROPN 
bone, NOUN 
volume, NOUN 
total, ADJ 
vol-, NOUN 

, SPACE 
ume, NOUN 
TbSp, PROPN 
trabecular, NOUN 
spacing, NOUN 
TbN, PROPN 
trabecular, ADJ 
number, NOUN 
TbTh, PROPN 
trabecular, ADJ 
thickness, NOUN 
