ELSEVIER, NOUN 
Cowin, PROPN 
S., PROPN 
C., PROPN 
Van, PROPN 
Buskirk, PROPN 
W., PROPN 
C., PROPN 
Rice, PROPN 
J., PROPN 
C., PROPN 
continuous, ADJ 

, SPACE 
wave, NOUN 
technique, NOUN 
measurement, NOUN 
elastic, ADJ 
properties, NOUN 
cortical, ADJ 
bone, NOUN 

, SPACE 
J, PROPN 
Biomech, PROPN 
17:349, PROPN 
361, NUM 
1984, NUM 

, SPACE 
4, X 
Ashman, PROPN 
R., PROPN 
B., PROPN 
Rho, PROPN 
J., PROPN 
Y., PROPN 
Elastic, PROPN 
modulus, NOUN 
trabecular, ADJ 
bone, NOUN 
material, NOUN 
J, PROPN 

, SPACE 
Biomech, PROPN 
21:177, PROPN 
181, NUM 
1988, NUM 

, SPACE 
5, X 
Baumeister, ADJ 
T., PROPN 
Avallone, PROPN 
E.A., PROPN 
Baumeister, ADJ 
T., PROPN 
3rd, ADJ 
Marks, PROPN 
Standard, PROPN 

, SPACE 
Handbook, PROPN 
Mechanical, PROPN 
Engineers, PROPN 
New, PROPN 
York, PROPN 
McGraw, PROPN 
Hill, PROPN 
1978, NUM 

, SPACE 
6, X 
Boivin, PROPN 
G., PROPN 
Duriez, PROPN 
J., PROPN 
Chapuy, PROPN 
M, PROPN 
C., PROPN 
Flautre, PROPN 
B., PROPN 
Hardouin, PROPN 
P., PROPN 
Meunier, PROPN 

, SPACE 
P., PROPN 
J., PROPN 
Relationship, PROPN 
bone, NOUN 
fluoride, NOUN 
content, NOUN 
histological, ADJ 
evidence, NOUN 

, SPACE 
calcification, NOUN 
defects, NOUN 
osteoporutic, ADJ 
women, NOUN 
treated, VERB 
long, ADJ 
term, NOUN 
sodium, NOUN 

, SPACE 
fluoride, NOUN 
Osteopor, PROPN 
Int, PROPN 
3:204, PROPN 
208, NUM 
1993, NUM 

, SPACE 
7, X 
Brearley, PROPN 
L., PROPN 
J., PROPN 
Storey, PROPN 
E., PROPN 
Osteofluorosis, PROPN 
rabbit, NOUN 
Macroscopic, ADJ 

, SPACE 
radiographic, ADJ 
changes, NOUN 
Pathology, PROPN 
2:231, PROPN 
247, NUM 
1970, NUM 

, SPACE 
8, X 
Brown, PROPN 
T., PROPN 
D., PROPN 
Ferguson, PROPN 
A.B., PROPN 
Mechanical, ADJ 
property, NOUN 
distributions, NOUN 

, SPACE 
cancellous, ADJ 
bone, NOUN 
human, ADJ 
proximal, ADJ 
femur, NOUN 
Acta, PROPN 
Orthop, PROPN 
Scand, PROPN 
5, NUM 
1:429, NUM 
437, NUM 

, SPACE 
1980, NUM 

, SPACE 
9, X 
Currey, NOUN 
J., PROPN 
D., PROPN 
Mechanical, PROPN 
Adaptations, PROPN 
Bones, PROPN 
Princeton, PROPN 
NJ, PROPN 
Princeton, PROPN 

, SPACE 
University, PROPN 
Press, PROPN 
1984, NUM 

, SPACE 
10, X 
Currey, NOUN 
J., PROPN 
D., PROPN 
Brear, PROPN 
K., PROPN 
Zioupos, PROPN 
P., PROPN 
effects, NOUN 
ageing, NOUN 
changes, NOUN 

, SPACE 
mineral, NOUN 
content, NOUN 
degrading, VERB 
toughness, NOUN 
human, ADJ 
femora, PROPN 
J, PROPN 
Biomech, PROPN 

, SPACE 
29:257, NOUN 
260, NUM 
11, NUM 
Dunipace, PROPN 
A., PROPN 
J., PROPN 
Brizendine, PROPN 
E., PROPN 
J., PROPN 
Zhang, PROPN 
W., PROPN 
et, PROPN 
al, PROPN 
Effect, NOUN 
aging, VERB 
animal, NOUN 

, SPACE 
response, NOUN 
chronic, ADJ 
fluoride, NOUN 
exposure, NOUN 
J, PROPN 
Dent, PROPN 
Res, PROPN 
74:358, PROPN 
368, NUM 
1995, NUM 

, SPACE 
12, NUM 
Grynpas, PROPN 
M., PROPN 
D., PROPN 
Holmyard, PROPN 
D., PROPN 
P., PROPN 
Pritzker, PROPN 
K., PROPN 
P., PROPN 
H., PROPN 
Bone, PROPN 
mineralization, NOUN 

, SPACE 
histomorphometry, NOUN 
biopsies, NOUN 
osteoporutic, ADJ 
patients, NOUN 
treated, VERB 
fluoride, NOUN 

, SPACE 
Cells, NOUN 
Mater, PROPN 
4:287, NUM 
297, NUM 
1994, NUM 

, SPACE 
13, NUM 
Grynpas, PROPN 
M., PROPN 
D., PROPN 
Rey, PROPN 
C., PROPN 
effect, NOUN 
fluoride, ADJ 
treatment, NOUN 
bone, NOUN 
mineral, NOUN 

, SPACE 
crystals, NOUN 
rat, NOUN 
Bone, NOUN 
13:423429, PROPN 
1992, NUM 

, SPACE 
14, NUM 
Hasegawa, PROPN 
K., PROPN 
Turner, PROPN 
C., PROPN 
H., PROPN 
Recker, PROPN 
R., PROPN 
R., PROPN 
Wu, PROPN 
E., PROPN 
Burr, PROPN 
D., PROPN 
B., PROPN 
Elastic, PROPN 

, SPACE 
properties, NOUN 
osteoporotic, ADJ 
bone, NOUN 
measured, VERB 
scanning, VERB 
acoustic, ADJ 
microscopy, NOUN 

, SPACE 
Bone, NOUN 
16:85, NUM 
90, NUM 
1995, NUM 

, SPACE 
15, X 
Heaney, PROPN 
R., PROPN 
P., PROPN 
Baylink, PROPN 
D., PROPN 
J., PROPN 
Johnston, PROPN 
C., PROPN 
C., PROPN 
Jr., PROPN 
et, PROPN 
Fluoride, NOUN 
therapy, NOUN 

, SPACE 
vertebral, ADJ 
crush, NOUN 
fracture, NOUN 
syndrome, NOUN 
status, NOUN 
report, NOUN 
Ann, PROPN 
Intern, PROPN 
Med, PROPN 
111:678-, PROPN 

, SPACE 
680, NUM 
1989, NUM 

, SPACE 
16, NUM 
Hvid, PROPN 
I., PROPN 
Jensen, PROPN 
J., PROPN 
Cancellous, PROPN 
bone, NOUN 
strength, NOUN 
proximal, ADJ 
human, PROPN 
tibia, PROPN 

, SPACE 
Eng, PROPN 
Med, PROPN 
13:21, NUM 
25, NUM 
1984, NUM 

, SPACE 
17, NUM 
Keller, PROPN 
T., PROPN 
S., PROPN 
Spengler, PROPN 
D., PROPN 
M., PROPN 
Carter, PROPN 
D., PROPN 
R., PROPN 
Geometric, PROPN 
elastic, ADJ 
struc-, X 

, SPACE 
tural, ADJ 
properties, NOUN 
maturing, VERB 
rat, PROPN 
femora, PROPN 
J, PROPN 
Orthop, PROPN 
Res, PROPN 
4:57, NUM 
67, NUM 
1986, NUM 

, SPACE 
18, X 
Lees, NOUN 
S., PROPN 
Hanson, PROPN 
D., PROPN 
B., PROPN 
Effect, PROPN 
fluoride, ADJ 
dosage, NOUN 
bone, NOUN 
density, NOUN 
sonic, ADJ 

, SPACE 
velocity, NOUN 
longitudinal, ADJ 
modulus, NOUN 
rabbit, NOUN 
femurs, NOUN 
Calcif, PROPN 
Tissue, PROPN 
Int, PROPN 
50:88-, NUM 

, SPACE 
92, NUM 
1992, NUM 

, SPACE 
19, X 
Lundy, PROPN 
M., PROPN 
W., PROPN 
Stauffer, PROPN 
M., PROPN 
Wergedal, PROPN 
J., PROPN 
E., PROPN 
Baylink, PROPN 
D., PROPN 
J., PROPN 
Featherstone, PROPN 
J., PROPN 
D., PROPN 

, SPACE 
Hodgson, PROPN 
S., PROPN 
F., PROPN 
Riggs, PROPN 
B., PROPN 
L., PROPN 
Histomorphometric, PROPN 
analysis, NOUN 
iliac, ADJ 
crest, NOUN 
bone, NOUN 

, SPACE 
biopsies, NOUN 
placebo, NOUN 
treated, VERB 
versus, ADP 
fluoride, NOUN 
treated, VERB 
subjects, NOUN 
Osteopor, PROPN 
Int, PROPN 

, SPACE 
5:115, NUM 
129, NUM 
1995, NUM 

, SPACE 
20, NUM 
Malcolm, PROPN 
A., NOUN 
S., PROPN 
Storey, PROPN 
E., PROPN 
Osteofluorosis, PROPN 
rabbit, NOUN 
Microradiographic, ADJ 

, SPACE 
studies, NOUN 
Pathology, NOUN 
3:39, NUM 
51, NUM 
197l, NUM 

, SPACE 
21, NUM 
Taves, NOUN 
D., PROPN 
R., PROPN 
Separation, PROPN 
fluoride, NOUN 
rapid, ADJ 
diffusion, NOUN 
hexamethyldisi-, PROPN 

, SPACE 
lozane, ADJ 
Talanta, PROPN 
15:969, PROPN 
974, NUM 
1968, NUM 

, SPACE 
22, X 
Turner, PROPN 
C., PROPN 
H., PROPN 
Yield, PROPN 
behavior, NOUN 
bovine, ADJ 
cancellous, ADJ 
bone, NOUN 
J, PROPN 
Biomech, PROPN 
Eng, PROPN 
111, NUM 
t-, X 

, SPACE 
5, NUM 
1989, NUM 

, SPACE 
23, NUM 
Turner, PROPN 
C., PROPN 
H., PROPN 
Eich, PROPN 
M., PROPN 
Ultrasonic, PROPN 
velocity, NOUN 
predictor, NOUN 
strength, NOUN 

, SPACE 
bovine, ADJ 
cancellous, ADJ 
bone, NOUN 
Calcif, PROPN 
Tissue, PROPN 
Int, PROPN 
49:116, PROPN 
119, NUM 
1991, NUM 

, SPACE 
24, NUM 
Turner, PROPN 
C., PROPN 
H., PROPN 
Burr, PROPN 
D., PROPN 
B., PROPN 
Basic, PROPN 
biomechanical, ADJ 
measurements, NOUN 
bone, NOUN 

, SPACE 
tutorial, NOUN 
Bone, NOUN 
14:595~608, NUM 
1993, NUM 

, SPACE 
25, NUM 
Turner, PROPN 
C., PROPN 
H., PROPN 
Hasegawa, PROPN 
K., PROPN 
Zhang, PROPN 
W., PROPN 
Wilson, PROPN 
M., PROPN 
Li, PROPN 
Y., PROPN 
Dunipace, PROPN 

, SPACE 
A., NOUN 
J., PROPN 
Fluoride, PROPN 
reduces, VERB 
bone, NOUN 
strength, NOUN 
older, ADJ 
rats, NOUN 
J, PROPN 
Dent, PROPN 
Res, PROPN 
74:1475, PROPN 
1481, NUM 

, SPACE 
1995, NUM 

, SPACE 
26, NUM 
Turner, PROPN 
C., PROPN 
H., PROPN 
Chandran, PROPN 
A., PROPN 
Pidaparti, PROPN 
R., PROPN 
M., PROPN 
V., PROPN 
anisotropy, NOUN 
os-, PRON 

, SPACE 
teonal, ADJ 
bone, NOUN 
ultrastructural, ADJ 
implications, NOUN 
Bone, NOUN 
17:85, NUM 
89, NUM 
1995, NUM 

, SPACE 
27, NUM 
Vahey, PROPN 
J., PROPN 
W., PROPN 
Lewis, PROPN 
J., PROPN 
L., PROPN 
Vanderby, PROPN 
R., PROPN 
Elastic, ADJ 
moduli, NOUN 
yield, VERB 
stress, NOUN 

, SPACE 
ultimate, ADJ 
stress, NOUN 
cancellous, ADJ 
bone, NOUN 
canine, NOUN 
proximal, ADJ 
femur, NOUN 
J, PROPN 
Biomech, PROPN 

, SPACE 
20:29, NUM 
33, NUM 
1987, NUM 

, SPACE 
28, X 
Walsh, PROPN 
W., PROPN 
R., PROPN 
Labrador, PROPN 
D., PROPN 
P., PROPN 
Kim, PROPN 
H., PROPN 
D., PROPN 
Guzelsu, PROPN 
N., PROPN 
effect, NOUN 

, SPACE 
vitro, X 
fluoride, ADJ 
ion, NOUN 
treatment, NOUN 
ultrasonic, ADJ 
properties, NOUN 
cortical, ADJ 
bone, NOUN 
Ann, PROPN 

, SPACE 
Biomed, PROPN 
Eng, PROPN 
22:404, PROPN 
415, NUM 
1994, NUM 

, SPACE 
29, NUM 
Zerwekh, PROPN 
J., PROPN 
E., PROPN 
Antieh, PROPN 
P., PROPN 
P., PROPN 
Sakhaee, PROPN 
K., PROPN 
Gonzales, PROPN 
J., PROPN 
Gottschalk, PROPN 
F., PROPN 

, SPACE 
Pak, PROPN 
C., PROPN 
Y., PROPN 
C., PROPN 
Assesment, PROPN 
reflection, NOUN 
ultrasound, NOUN 
method, NOUN 
effect, NOUN 
in-, ADJ 

, SPACE 
termittent, ADJ 
slow, ADJ 
release, NOUN 
sodium, NOUN 
fluoride, ADJ 
calcium, NOUN 
citrate, NOUN 
therapy, NOUN 
material, NOUN 

, SPACE 
strength, NOUN 
bone, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
6:239, PROPN 
244, NUM 
1991, NUM 

, SPACE 
Date, PROPN 
Received, VERB 
June, PROPN 
3, NUM 
1996, NUM 

, SPACE 
Date, PROPN 
Revised, VERB 
August, PROPN 
14, NUM 
1996, NUM 

, SPACE 
Date, PROPN 
Accepted, PROPN 
September, PROPN 
6, NUM 
1996, NUM 


, SPACE 
