Original, ADJ 
2, NUM 
femur, NOUN 
Tb, PROPN 
Sp, PROPN 
Tb, PROPN 
N, PROPN 
signi, NOUN 
ﬁ-, X 

, SPACE 
cantly, ADV 
different, ADJ 
IRR+HLS, PROPN 
NR+HLS, NUM 
mice, NOUN 
percent, NOUN 

, SPACE 
differences, NOUN 
irradiated, ADJ 
non, ADJ 
irradiated, ADJ 
animals, NOUN 
similarfor, ADP 
LC, PROPN 
HLS, PROPN 
mice, NOUN 
trabecular, ADJ 
microarchitectural, ADJ 

, SPACE 
parameters, NOUN 
tibia, NOUN 
femur, NOUN 
Table, NOUN 
4, NUM 

, SPACE 
tibia, NOUN 
femur, ADJ 
cortical, ADJ 
bone, NOUN 
parameters, NOUN 
including, VERB 

, SPACE 
Ct, PROPN 
TV, PROPN 
Ct, PROPN 
BV, PROPN 
Ct, PROPN 
Po, PROPN 
pMOI, PROPN 
different, ADJ 
IRR+HLS, PROPN 

, SPACE 
NR+HLS, NUM 
mice, NOUN 
Table, NOUN 
2, NUM 
Similarly, ADV 
IRR+HLS, PROPN 
signif-, X 

, SPACE 
icantly, ADV 
different, ADJ 
measures, NOUN 
mechanical, ADJ 
strength, NOUN 
compared, VERB 

, SPACE 
NR+HLS, NUM 
Fig, PROPN 
3, NUM 

, SPACE 
mineral, NOUN 
content, NOUN 
diaphysis, NOUN 
femur, NOUN 

, SPACE 
signiﬁcantly, ADV 
different, ADJ 
IRR+HLS, ADJ 
mice, NOUN 
lower, ADJ 
mineral, NOUN 
content, NOUN 

, SPACE 
epiphysis, NOUN 
overall, ADJ 
compared, VERB 
NR+HLS, NUM 
Fig, PROPN 
4, NUM 
statistically, ADV 

, SPACE 
Table, NOUN 
2, NUM 

, SPACE 
Cortical, ADJ 
bone, NOUN 
microstructural, ADJ 
parameters, NOUN 
following, VERB 
1, NUM 
Gy, PROPN 
proton, NOUN 
irradiation, NOUN 
month, NOUN 
unloading, VERB 
hindlimb, NOUN 
suspension, NOUN 

, SPACE 
Measurement, PROPN 
Baseline, PROPN 
Loaded, PROPN 
control, NOUN 
Hindlimb, PROPN 
suspended, VERB 
way, NOUN 
ANOVA, PROPN 

, SPACE 
Non, PROPN 
irradiated, VERB 
Irradiated, PROPN 
Non, PROPN 
irradiated, VERB 
Irradiated, PROPN 

, SPACE 
Tibia, PROPN 
microCT, PROPN 

, SPACE 
pMOI, PROPN 
mm4, NOUN 
0.570±0.012, ADP 
0.571±0.012, PROPN 
0.585±0.018, X 
0.468±0.015†0.473±0.012‡LC, NOUN 
>, X 
HLS, PROPN 

, SPACE 
Ct, PROPN 
TV, NOUN 
mm3, PROPN 
0.281±0.003, X 
0.279±0.003, PUNCT 
0.287±0.004, NOUN 
0.226±0.004†0.225±0.003‡LC, X 
>, X 
HLS, PROPN 

, SPACE 
Ct, PROPN 
BV, PROPN 
mm3, PROPN 
0.244±0.003, NOUN 
0.244±0.003, NOUN 
0.251±0.003, PROPN 
0.187±0.004†0.189±0.004‡LC, PROPN 
>, X 
HLS, PROPN 

, SPACE 
Ct, PROPN 
Po, PROPN 
13.2±0.3, NUM 
12.7±0.3, NUM 
12.3±0.3, NUM 
17.0±0.4†16.3±0.4‡LCbHLS, NUM 

, SPACE 
Femur, PROPN 
microCT, PROPN 

, SPACE 
pMOI, PROPN 
mm4, NOUN 
0.684±0.012, NOUN 
0.685±0.013, PROPN 
0.686±0.014, PROPN 
0.545±0.013†0.542±0.016‡LC, PROPN 
>, X 
HLS, PROPN 

, SPACE 
Ct, PROPN 
TV, NOUN 
mm3, PROPN 
0.289±0.003, PROPN 
0.284±0.003, X 
0.286±0.003, NOUN 
0.225±0.004†0.223±0.003‡LC, NOUN 
>, X 
HLS, PROPN 

, SPACE 
Ct, PROPN 
BV, PROPN 
mm3, PROPN 
0.254±0.003, NOUN 
0.252±0.003, NUM 
0.256±0.003, ADP 
0.192±0.004†0.189±0.003‡LC, PROPN 
>, X 
HLS, PROPN 

, SPACE 
Ct, PROPN 
Po, PROPN 
12.0±0.3, PROPN 
11.1±0.2, NUM 
10.7±0.2, PROPN 
14.8±0.4†15.2±0.4‡LCbHLS, NUM 

, SPACE 
Notes, PROPN 
BSL, PROPN 
=, PROPN 
Baseline, PROPN 
LC, PROPN 
=, PRON 
normally, ADV 
loaded, VERB 
control, NOUN 
HLS, PROPN 
=, PUNCT 
hindlimb, NOUN 
suspension, NOUN 
NR, PROPN 
=, PUNCT 
non, ADJ 
irradiated, ADJ 
IRR, PROPN 
=, PRON 
irradiated, VERB 
Polar, ADJ 
moment, NOUN 
inertia, NOUN 
pMOI, PROPN 
cortic, ADJ 
al, PROPN 
total, ADJ 
volume, NOUN 

, SPACE 
Ct, PROPN 
TV, NOUN 
cortical, ADJ 
bone, NOUN 
volume, NOUN 
Ct, PROPN 
BV, PROPN 
cortical, ADJ 
porosity, NOUN 
Ct, PROPN 
Po, PROPN 
Data, NOUN 
reported, VERB 
mean±SE, ADJ 
Signi, NOUN 
ﬁcance, NOUN 
P, NOUN 
b0.05, PROPN 
denoted, VERB 
NR+HLS, PROPN 
versus, ADP 
NR+LC, PROPN 
IRR+HLS, PROPN 

, SPACE 
versus, ADP 
IRR+LC, PROPN 

, SPACE 
Fig, PROPN 
2, NUM 
Trabecular, ADJ 
bone, NOUN 
parameters, NOUN 
obtained, VERB 
MicroCT, PROPN 
distal, ADJ 
femur, NOUN 
following, VERB 
1, NUM 
Gy, PROPN 
proton, NOUN 
irradiation, NOUN 
month, NOUN 
unloading, VERB 
hindlimb, NOUN 
suspens, NOUN 
ion, NOUN 
Trabecular, ADJ 
bone, NOUN 

, SPACE 
parameters, NOUN 
assessed, VERB 
included, VERB 
bone, NOUN 
volume, NOUN 
fraction, NOUN 
BV, PROPN 
TV, PROPN 
B, NOUN 
connectivity, NOUN 
density, NOUN 
Conn., PROPN 
D, PROPN 
C, NOUN 
trabecular, NOUN 
number, NOUN 
Tb, PROPN 
N, PROPN 
D, NOUN 
trabecular, NOUN 
s, PART 
eparation, NOUN 
Tb, PROPN 
Sp, PROPN 
E, NOUN 
structure, NOUN 

, SPACE 
model, NOUN 
index, NOUN 
SMI, PROPN 
BSL, PROPN 
=, PROPN 
baseline, NOUN 
LC, PROPN 
=, PRON 
normally, ADV 
loaded, VERB 
control, NOUN 
HLS, PROPN 
=, PUNCT 
hindlimb, NOUN 
suspension, NOUN 
NR, PROPN 
=, PUNCT 
non, ADJ 
irradiated, ADJ 
IRR, PROPN 
=, PRON 
irradiated, VERB 
Data, NOUN 
reported, VERB 
mea, PROPN 
n±SE, PROPN 
Signi, NOUN 
ﬁcance, NOUN 

, SPACE 
Pb0.05, NOUN 
denoted, VERB 
IRR+LC, PROPN 
versus, ADP 
NR+LC, PROPN 
NR+HLS, PROPN 
versus, ADP 
NR+LC, PROPN 
IRR+HLS, PROPN 
versus, ADP 
IRR+LC, PROPN 
IRR+HLS, PROPN 
versus, ADP 
NR+HLS.760, PROPN 
S.A., PROPN 
Lloyd, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
51, NUM 
2012, NUM 
756, NUM 
764, NUM 

, SPACE 
signiﬁcant, ADJ 
interaction, NOUN 
radiation, NOUN 
unloading, NOUN 
present, ADJ 

, SPACE 
mineral, NOUN 
content, NOUN 
epiphysis, NOUN 
total, ADJ 
femur, NOUN 
Markers, NOUN 
bone, NOUN 

, SPACE 
turnover, NOUN 
including, VERB 
osteocalcin, PROPN 
TRAP5b, NUM 
signi, NOUN 
ﬁcantly, ADV 
dif-, NOUN 

, SPACE 
ferent, NOUN 
IRR+HLS, PROPN 
NR+HLS, NUM 
mice, NOUN 
Table, NOUN 
3, NUM 
addition, NOUN 

, SPACE 
signi, NOUN 
ﬁcant, NOUN 
difference, NOUN 
histological, ADJ 
parameters, NOUN 
including, VERB 

, SPACE 
ES(Oc+)/BS, NOUN 
ES(Oc, NOUN 
−)/BS, PROPN 
Oc, PROPN 
S, PROPN 
BS, PROPN 
N.Oc, PROPN 
BS, PROPN 
comparing, VERB 

, SPACE 
IRR+HLS, PROPN 
NR+HLS, NUM 
mice, NOUN 

, SPACE 
4, X 
Discussion, NOUN 

, SPACE 
present, ADJ 
study, NOUN 
con, PROPN 
ﬁrmed, VERB 
1, NUM 
Gy, PROPN 
body, NOUN 

, SPACE 
proton, NOUN 
irradiation, NOUN 
results, NOUN 
signi, NOUN 
ﬁcant, NOUN 
loss, NOUN 
trabecular, ADJ 
bone, NOUN 

, SPACE 
proximal, ADJ 
tibia, NOUN 
broadened, VERB 
scope, NOUN 
bone, NOUN 
loss, NOUN 
associ-, NOUN 

, SPACE 
ated, VERB 
irradiation, NOUN 
demonstrating, VERB 
similar, ADJ 
signi, NOUN 
ﬁcant, NOUN 
delete-, VERB 

, SPACE 
rious, ADJ 
effects, NOUN 
trabecular, ADJ 
bone, NOUN 
mass, NOUN 
microarchitecture, NOUN 

, SPACE 
distal, ADJ 
femur, NOUN 
results, NOUN 
suggest, VERB 
effect, NOUN 
radiation, NOUN 

, SPACE 
bone, NOUN 
speci, VERB 
ﬁc, INTJ 
site, NOUN 
Previous, ADJ 
studies, NOUN 
laboratory, NOUN 

, SPACE 
demonstrated, VERB 
bone, NOUN 
loss, NOUN 
mice, NOUN 
months, NOUN 
proton, NOUN 
radia-, ADJ 

, SPACE 
tion, NOUN 
exposure, NOUN 
19, NUM 
report, VERB 
similar, ADJ 
bone, NOUN 
loss, NOUN 

, SPACE 
tibia, PROPN 
~15, PROPN 
month, NOUN 
irradiation, NOUN 
similarity, NOUN 
sug-, NUM 

, SPACE 
gests, NOUN 
deterioration, NOUN 
bone, NOUN 
resultant, NOUN 
1, NUM 
Gy, PROPN 
radiation, NOUN 

, SPACE 
persistent, ADJ 
long, ADV 
exposure, NOUN 

, SPACE 
ﬁndings, NOUN 
signi, NOUN 
ﬁcant, ADJ 
implications, NOUN 
recovery, NOUN 

, SPACE 
astronauts, NOUN 
following, VERB 
space, NOUN 
ﬂight, VERB 
radiation, NOUN 
exposure, NOUN 
prolonged, VERB 

, SPACE 
period, NOUN 
compromised, VERB 
bone, NOUN 
structure, NOUN 
increase, VERB 
risk, NOUN 
frac-, ADJ 

, SPACE 
ture, NOUN 
mission, NOUN 
following, VERB 
return, NOUN 
Earth, PROPN 
Models, NOUN 
predicting, VERB 

, SPACE 
recovery, NOUN 
skeletal, ADJ 
sites, NOUN 
lumbar, NOUN 
spine, NOUN 
pelvis, PROPN 
calca-, ADV 

, SPACE 
neus, NOUN 
following, VERB 
4, NUM 
6, NUM 
month, NOUN 
missions, NOUN 
ISS, NOUN 
suggest, VERB 

, SPACE 
months, NOUN 
regain, VERB 
50, NUM 
BMD, PROPN 
lost, VERB 
space, NOUN 
ﬂight, NOUN 

, SPACE 
29, NUM 
direct, ADJ 
measurements, NOUN 
astronauts, NOUN 
following, VERB 
long, ADJ 
dura-, VERB 

, SPACE 
tion, NOUN 
missions, NOUN 
shown, VERB 
proximal, ADJ 
femur, ADJ 
bone, NOUN 
mineral, NOUN 
density, NOUN 

, SPACE 
BMD, PROPN 
calculated, VERB 
bone, NOUN 
strength, NOUN 
partially, ADV 
recovered, VERB 

, SPACE 
year, NOUN 
return, NOUN 
Earth, PROPN 
30, NUM 
clear, ADJ 
recovery, NOUN 
period, NOUN 

, SPACE 
longer, ADV 
actual, ADJ 
period, NOUN 
space, NOUN 
ﬂight, NOUN 
exposure, NOUN 

, SPACE 
shown, VERB 
exposure, NOUN 
types, NOUN 
doses, NOUN 
radiation, NOUN 
found, VERB 
out-, X 

, SPACE 
low, ADJ 
Earth, PROPN 
orbit, NOUN 
comprise, VERB 
bone, NOUN 
structure, NOUN 
delay, NOUN 

, SPACE 
recovery, NOUN 
important, ADJ 
note, VERB 
bone, NOUN 
loss, NOUN 
observed, VERB 
present, ADJ 

, SPACE 
study, NOUN 
occurred, VERB 
skeletally, ADV 
mature, ADJ 
mice, NOUN 
high, ADJ 
linear, NOUN 
energy, NOUN 

, SPACE 
transfer, NOUN 
LET, PROPN 
space, NOUN 
ﬂight, NOUN 
radiation, NOUN 
demonstrated, VERB 
lead, VERB 

, SPACE 
bone, NOUN 
loss, NOUN 
growing, VERB 
mice, NOUN 
31, NUM 
effect, NOUN 
low, ADJ 
LET, NOUN 
protons, NOUN 
bone, NOUN 

, SPACE 
skeletally, ADV 
mature, ADJ 
animals, NOUN 
previously, ADV 
studied, VERB 

, SPACE 
astronauts, NOUN 
skeletally, ADV 
mature, ADJ 
i.e., X 
aged, ADJ 
30, NUM 
50, NUM 
years, NOUN 

, SPACE 
critical, ADJ 
ﬁnding, NOUN 
Furthermore, ADV 
results, NOUN 
suggest, VERB 

, SPACE 
bone, NOUN 
loss, NOUN 
observed, VERB 
likely, ADJ 
changes, NOUN 
growth, NOUN 
pre-, NUM 

, SPACE 
vious, ADJ 
studies, NOUN 
laboratory, NOUN 
investigated, VERB 
effect, NOUN 
low, ADJ 
LET, NOUN 
pro-, NOUN 

, SPACE 
ton, NOUN 
irradiation, NOUN 
relatively, ADV 
young, ADJ 
8, NUM 
9, NUM 
week, NOUN 
old, ADJ 
mice, NOUN 
6,19,23, NOUN 

, SPACE 
Bone, NOUN 
loss, NOUN 
studies, NOUN 
similar, ADJ 
observed, VERB 
presently, ADV 
underlying, VERB 
mechanisms, NOUN 
mediating, VERB 
radiation, NOUN 
induced, VERB 

, SPACE 
bone, NOUN 
loss, NOUN 
different, ADJ 
growing, VERB 
mature, ADJ 
animals, NOUN 

, SPACE 
fact, NOUN 
similar, ADJ 
bone, NOUN 
loss, NOUN 
occurred, VERB 
studies, NOUN 
suggests, VERB 

, SPACE 
Bone, NOUN 
volume, NOUN 
fraction, NOUN 
measures, NOUN 
trabecular, ADJ 
bone, NOUN 
quality, NOUN 

, SPACE 
lower, ADJ 
control, NOUN 
animals, NOUN 
sacri, ADV 
ﬁced, VERB 
end, NOUN 
month, NOUN 

, SPACE 
study, NOUN 
compared, VERB 
baseline, NOUN 
mice, NOUN 
natural, ADJ 

, SPACE 
bone, NOUN 
loss, NOUN 
consistent, ADJ 

, SPACE 
previous, ADJ 
investigations, NOUN 
characterizing, VERB 
decline, NOUN 
trabecular-, PROPN 

, SPACE 
bone, NOUN 
parameters, NOUN 
age, NOUN 
32–34, NUM 
ﬁndings, NOUN 
indicate, VERB 

, SPACE 
lower, ADJ 
trabecular, ADJ 
bone, NOUN 
quality, NOUN 
irradiated, VERB 
hindlimb, NOUN 
suspended, VERB 

, SPACE 
mice, NOUN 
inhibition, NOUN 
bone, NOUN 
growth, NOUN 
Histological, ADJ 
examina-, ADJ 

, SPACE 
tion, NOUN 
measurements, NOUN 
serum, NOUN 
bone, NOUN 
turnover, NOUN 
markers, NOUN 
reveal, VERB 

, SPACE 
signi, NOUN 
ﬁcant, NOUN 
differences, NOUN 
following, VERB 
irradiation, NOUN 
loaded, ADJ 

, SPACE 
control, NOUN 
hindlimb, VERB 
suspension, NOUN 
groups, NOUN 
radiation, NOUN 
effects, NOUN 

, SPACE 
observed, VERB 
weeks, NOUN 
primarily, ADV 
consisted, VERB 
lower, ADJ 
structural, ADJ 

, SPACE 
functional, ADJ 
parameters, NOUN 
effect, NOUN 
osteoclast, ADJ 
osteo-, ADJ 

, SPACE 
blast, NOUN 
activity, NOUN 
data, NOUN 
combined, VERB 
recent, ADJ 
studies, NOUN 
demon-, ADP 

, SPACE 
strating, VERB 
skeletal, ADJ 
effects, NOUN 
radiation, NOUN 
rapid, ADJ 
initiated, VERB 

, SPACE 
activation, NOUN 
osteoclasts, NOUN 
20,35, NUM 
indicate, VERB 
bone, NOUN 
turnover, NOUN 
likely, ADV 

, SPACE 
stabilized, VERB 
week, NOUN 
post, NOUN 
irradiation, NOUN 
time, NOUN 
point, NOUN 
as-, VERB 

, SPACE 
says, VERB 
conducted, VERB 
Future, ADJ 
studies, NOUN 
implement, VERB 
blood, NOUN 
collection, NOUN 

, SPACE 
histological, ADJ 
assays, NOUN 
multiple, ADJ 
early, ADJ 
time, NOUN 
points, NOUN 
completely, ADV 

, SPACE 
characterize, VERB 
effects, NOUN 
bone, NOUN 
turnover, NOUN 
cellular, ADJ 
mediators, NOUN 

, SPACE 
week, NOUN 
period, NOUN 
hindlimb, NOUN 
suspension, NOUN 
signi, NOUN 
ﬁcant, NOUN 
delete-, NOUN 

, SPACE 
rious, ADJ 
effects, NOUN 
trabecular, ADJ 
bone, NOUN 
Unloaded, VERB 
nonirradiated, ADJ 
mice, NOUN 

, SPACE 
74, NUM 
60, NUM 
lower, ADJ 
trabecular, ADJ 
bone, NOUN 
volume, NOUN 
fraction, NOUN 
normally, ADV 

, SPACE 
loaded, VERB 
nonirradiated, ADJ 
mice, NOUN 
tibia, NOUN 
femur, ADJ 
respectively, ADV 

, SPACE 
Fig, PROPN 
3, NUM 
Mechanical, ADJ 
strength, NOUN 
femur, NOUN 
obtained, VERB 
point, NOUN 
bending, NOUN 
following, VERB 
1, NUM 
Gy, PROPN 
proton, NOUN 
irradiation, NOUN 
month, NOUN 
unloading, VERB 
hindlimb, NOUN 
suspensi, PROPN 
Measured, VERB 

, SPACE 
parameters, NOUN 
included, VERB 
stiffness, NOUN 
B, NOUN 
elastic, ADJ 
force, NOUN 
C, NOUN 
maximum, ADJ 
force, NOUN 
D, NOUN 
fracture, ADJ 
force, NOUN 
BSL, PROPN 
=, NUM 
baseline, NOUN 
LC, PROPN 
=, PRON 
normally, ADV 
loaded, VERB 
control, NOUN 
HLS, PROPN 
=, PRON 
hind, VERB 
limb, NOUN 
suspension, NOUN 
NR, PROPN 
=, PROPN 

, SPACE 
non, ADJ 
irradiated, ADJ 
IRR, PROPN 
=, PRON 
irradiated, VERB 
Data, NOUN 
reported, VERB 
mean±SE, ADJ 
Signi, NOUN 
ﬁcance, NOUN 
P, NOUN 
b0.05, PROPN 
denoted, VERB 
IRR+LC, PROPN 
versus, ADP 
NR+LC, PROPN 
NR+HLS, PROPN 
versus, ADP 
NR+LC, PROPN 
IRR+HLS, PROPN 

, SPACE 
versus, ADP 
IRR+LC, PROPN 
IRR+HLS, PROPN 
versus, ADP 
NR+HLS.761, NOUN 
S.A., PROPN 
Lloyd, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
51, NUM 
2012, NUM 
756, NUM 
764, NUM 

, SPACE 
consistent, ADJ 
previous, ADJ 
experience, NOUN 
model, NOUN 

, SPACE 
36, NUM 
Given, VERB 
approximate, ADJ 
1, NUM 
loss, NOUN 
bone, NOUN 
mass, NOUN 
month, NOUN 
docu-, NOUN 

, SPACE 
mented, VERB 
astronauts, NOUN 
ISS, NOUN 
1, NUM 
likely, ADJ 
astronauts, NOUN 

, SPACE 
encounter, VERB 
degree, NOUN 
bone, NOUN 
loss, NOUN 
long, ADJ 
duration, NOUN 
mission, NOUN 

, SPACE 
furthermore, ADV 
degree, NOUN 
bone, NOUN 
loss, NOUN 
dif, ADV 
ﬁcult, VERB 
mea-, ADJ 

, SPACE 
sure, ADJ 
changes, NOUN 
certain, ADJ 
bone, NOUN 
parameters, NOUN 
addition, NOUN 

, SPACE 
irradiation, NOUN 
extended, ADJ 
period, NOUN 
unloading, NOUN 
ef-, VERB 

, SPACE 
fectively, ADV 
pushed, VERB 
bone, NOUN 
loss, NOUN 
physiological, ADJ 
maximum, NOUN 

, SPACE 
preventing, VERB 
observation, NOUN 
additional, ADJ 
loss, NOUN 
irradiation, NOUN 

, SPACE 
clear, ADJ 
HLS, PROPN 
represents, VERB 
accelerated, ADJ 
model, NOUN 
bone, NOUN 
loss, NOUN 
compared, VERB 

, SPACE 
space, NOUN 
ﬂight, NOUN 
validated, VERB 
remains, VERB 

, SPACE 
standard, NOUN 
ground, NOUN 
based, VERB 
modeling, NOUN 
microgravity, NOUN 
unloading, NOUN 

, SPACE 
2,37,38, NUM 
Despite, SCONJ 
reduced, ADJ 
resolution, NOUN 
combined, VERB 
effects, NOUN 
irradia-, ADJ 

, SPACE 
tion, NOUN 
prior, ADV 
unloading, NOUN 
observed, VERB 
tibia, NOUN 
reductions, NOUN 
inconnectivity, NOUN 
density, NOUN 
structural, ADJ 
model, NOUN 
index, NOUN 
trabecular, ADJ 
separation, NOUN 

, SPACE 
trabecular, ADJ 
number, NOUN 
exhibited, VERB 
additive, ADJ 
effect, NOUN 
irradiation, NOUN 

, SPACE 
combined, VERB 
unloading, NOUN 
Furthermore, ADV 
statistical, ADJ 

, SPACE 
trend, NOUN 
indicating, VERB 
additional, ADJ 
loss, NOUN 
bone, NOUN 
volume, NOUN 
fraction, NOUN 
irradiated, VERB 

, SPACE 
mice, NOUN 
subjected, VERB 
unloading, VERB 
P=0.053, PROPN 
effects, NOUN 
irradiation, NOUN 

, SPACE 
combined, VERB 
unloading, NOUN 
additive, ADJ 
bone, NOUN 
volume, NOUN 
fraction, NOUN 

, SPACE 
connectivity, NOUN 
density, NOUN 
structural, ADJ 
model, NOUN 
index, NOUN 
femur, NOUN 
Per-, X 

, SPACE 
cent, NOUN 
mineralization, NOUN 
lower, ADJ 
combination, NOUN 
irradiation, NOUN 

, SPACE 
unloading, NOUN 
compared, VERB 
unloading, VERB 
Taken, VERB 

, SPACE 
ﬁndings, NOUN 
support, VERB 
conclusion, NOUN 
irradiation, NOUN 
unloading, NOUN 
leads, VERB 

, SPACE 
greater, ADJ 
skeletal, ADJ 
deterioration, NOUN 
unloading, VERB 

, SPACE 
important, ADJ 
caveats, NOUN 
translation, NOUN 
ﬁndings, NOUN 
space-, ADJ 

, SPACE 
ﬂight, NOUN 
applications, NOUN 
astronauts, NOUN 
exposed, VERB 
relatively, ADV 
high, ADJ 
doses, NOUN 
ra-, PROPN 

, SPACE 
diation, NOUN 
missions, NOUN 
low, ADJ 
Earth, NOUN 
orbit, NOUN 
risk, NOUN 

, SPACE 
higher, ADJ 
levels, NOUN 
bone, NOUN 
loss, NOUN 
astronauts, NOUN 
International, PROPN 
Space, PROPN 

, SPACE 
Station, PROPN 
Earth, PROPN 
magnetic, ADJ 
ﬁeld, NOUN 
offers, VERB 
greater, ADJ 
natural, ADJ 
pro-, NOUN 

, SPACE 
tection, NOUN 
radiation, NOUN 
exposure, NOUN 
5, NUM 

, SPACE 
Relevant, ADJ 
interpretation, NOUN 
results, NOUN 
presence, NOUN 

, SPACE 
interactions, NOUN 
treatments, NOUN 
statistical, ADJ 
inter-, ADJ 

, SPACE 
actions, NOUN 
detected, VERB 
irradiation, NOUN 
unloading, NOUN 

, SPACE 
parameter, NOUN 
trabecular, ADJ 
connectivity, NOUN 
density, NOUN 
tibia, NOUN 
mineral, NOUN 

, SPACE 
content, NOUN 
measured, ADJ 
parameter, NOUN 
effect, NOUN 
ir-, NOUN 

, SPACE 
radiation, NOUN 
depend, VERB 
mouse, NOUN 
unloaded, VERB 

, SPACE 
effect, NOUN 
weeks, NOUN 
unloading, NOUN 
large, ADJ 

, SPACE 
effect, NOUN 
irradiation, NOUN 
statistically, ADV 
unloaded, ADJ 

, SPACE 
normally, ADV 
loaded, VERB 
controls, NOUN 
ﬁnding, NOUN 
supported, VERB 
comparison, NOUN 

, SPACE 
relative, ADJ 
effects, NOUN 
irradiation, NOUN 
normally, ADV 
loaded, VERB 
unloaded, VERB 

, SPACE 
mice, NOUN 
Table, NOUN 
2, NUM 
tibia, NOUN 
femur, NOUN 
irradiation, NOUN 
similar, ADJ 

, SPACE 
effects, NOUN 
trabecular, ADJ 
parameters, NOUN 
providing, VERB 
additional, ADJ 

, SPACE 
evidence, NOUN 
effect, NOUN 
irradiation, NOUN 
unloading, NOUN 
bone, NOUN 

, SPACE 
additive, ADJ 

, SPACE 
Fig, PROPN 
4, NUM 
Mineral, NOUN 
content, NOUN 
femur, ADJ 
following, VERB 
1, NUM 
Gy, PROPN 
proton, NOUN 
irradiation, NOUN 
month, NOUN 

, SPACE 
unloading, VERB 
hindlimb, NOUN 
suspension, NOUN 
Mineralization, PROPN 
determined, VERB 
epiphysis, NOUN 

, SPACE 
B, NOUN 
diaphysis, NOUN 
C, NOUN 
total, ADJ 
femur, NOUN 
BSL, PROPN 
=, PROPN 
baseline, NOUN 
LC, PROPN 
=, PRON 
normally, ADV 
loaded, VERB 
control, NOUN 
HLS, PROPN 
=, VERB 
hindlimb, NOUN 
suspension, NOUN 
NR, PROPN 
=, PUNCT 
non, ADJ 
irradiated, ADJ 
IRR, PROPN 
=, PRON 
irradiated, VERB 
Data, NOUN 
reported, VERB 
mean±SE, ADJ 
Signi, NOUN 
ﬁcance, NOUN 
P, NOUN 
b0.05, PROPN 
denoted, VERB 
NR+HLS, PROPN 
versus, ADP 
NR+LC, PROPN 
IRR+HLS, PROPN 

, SPACE 
versus, ADP 
IRR+LC, PROPN 
IRR+HLS, PROPN 
versus, ADP 
NR+HLS, PROPN 

, SPACE 
Table, NOUN 
3Serum, NOUN 
chemistry, NOUN 
histology, NOUN 
following, VERB 
1, NUM 
Gy, PROPN 
proton, NOUN 
irradiation, NOUN 
month, NOUN 
ofunloading, NOUN 
hindlimb, NOUN 
suspension, NOUN 

, SPACE 
Measurement, PROPN 
Loaded, PROPN 
control, NOUN 
Hindlimb, PROPN 
suspended, VERB 
way, NOUN 

, SPACE 
ANOVANon, PROPN 
irradiated, VERB 
Irradiated, PROPN 
Non, PROPN 
irradiated, VERB 
Irradiated, PROPN 

, SPACE 
Serum, PROPN 
markers, NOUN 

, SPACE 
TRAP5b, NUM 
U, PROPN 
L, NOUN 
9.4±0.6, NUM 
9.2±0.9, NUM 
20.3±2.8, NUM 

, SPACE 
†25.0±1.6‡LCbHLS, VERB 

, SPACE 
Osteocalcin, PROPN 

, SPACE 
ng, PROPN 
mL)143±14, PROPN 
124±16, NUM 
130±22, NOUN 
99±15, NOUN 

, SPACE 
Histology, PROPN 

, SPACE 
ES(Oc+)/, NOUN 

, SPACE 
BS, PROPN 
19.9±4.0, NUM 
13.9±2.2, NUM 
29.6±3.4, NUM 
23.4±5.4, NUM 
LC, NOUN 
bHLS, NOUN 

, SPACE 
ES(Oc−)/, PROPN 

, SPACE 
BS, PROPN 
6.8±1.7, NUM 
4.6±1.2, NUM 
12.2±2.4, NUM 
8.2±2.3, NUM 
LC, PROPN 
bHLS, PROPN 

, SPACE 
Oc, PROPN 
S, PROPN 
BS, PROPN 
13.0±2.8, NOUN 
9.3±2.0, NUM 
17.4±2.5, NUM 
15.1±5.6, NUM 

, SPACE 
N.Oc, PROPN 
BS, PROPN 

, SPACE 
1, NUM 
mm)2.66±0.50, PROPN 
1.73±0.35, PROPN 
3.37±0.65, PROPN 
3.14±0.88, PROPN 

, SPACE 
Notes, PROPN 
Eroded, VERB 
surface, NOUN 
inclusion, NOUN 
osteoclast, ADJ 
surface, NOUN 
ES(Oc+)/BS, X 
eroded, VERB 

, SPACE 
surface, NOUN 
exclusion, NOUN 
osteoclast, ADJ 
surface, NOUN 
ES(Oc, NOUN 
−)/BS, PROPN 
osteoclast, ADJ 
surface, NOUN 

, SPACE 
Oc, PROPN 
S, PROPN 
BS, PROPN 
number, NOUN 
osteoclasts, NOUN 
region, NOUN 
interest, NOUN 
trabeculae, NOUN 
thesecondary, PROPN 
spongiosa, NOUN 
N.Oc, PROPN 
BS, PROPN 
LC, NOUN 
=, PRON 
normally, ADV 
loaded, VERB 
control, NOUN 
HLS, PROPN 
=, PRON 
hindlimb, VERB 
sus, NOUN 
pension, NOUN 
NR, PROPN 
=, PUNCT 
non, ADJ 
