Original, ADJ 
elastic, ADJ 
modulus, NOUN 
ultimate, ADJ 
stress, NOUN 

, SPACE 
Fig, PROPN 
6, NUM 
Post, ADJ 
failure, ADJ 
images, NOUN 
specimens, NOUN 
different, ADJ 
solutions, NOUN 
showing, VERB 
crack, VERB 
direc-, PRON 

, SPACE 
tion, NOUN 
Parallel, NOUN 
aligned, VERB 
specimens, NOUN 
1, X 
tested, VERB 
saline, NOUN 
δh=4, PROPN 
2, NUM 
3, NUM 
M, PROPN 
P, NOUN 
a½, NUM 
2, NUM 
tested, VERB 
ethanol, NOUN 

, SPACE 
δh=1, X 
9, NUM 
4, NUM 
M, PROPN 
P, NOUN 
a½., ADJ 
Specimens, PROPN 
4, NUM 
5, NUM 
immersed, VERB 
solutions, NOUN 
high, ADJ 
δh=4, PROPN 
2, NUM 
3, NUM 
M, PROPN 
P, PROPN 
a½had, VERB 

, SPACE 
cracks, NOUN 
turned, VERB 
direction, NOUN 
long, ADJ 
axis, NOUN 
specimen, NOUN 
Specimens, PROPN 
5, NUM 
5, NUM 
im, NOUN 
mersed, VERB 
low, ADJ 
δ, NOUN 

, SPACE 
hsolutions, NOUN 
cracks, NOUN 
grew, VERB 
straight, ADV 
thinnest, ADJ 

, SPACE 
specimen, NOUN 
turning.371, PROPN 
M.R., PROPN 
Hardisty, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
57, NUM 
2013, NUM 
367, NUM 
374, NUM 

, SPACE 
growth, NOUN 
polymer, NOUN 
craze, NOUN 
damaged, VERB 
material, NOUN 

, SPACE 
expands, VERB 
primarily, ADV 
boundary, NOUN 
craze, NOUN 
bulk, ADJ 

, SPACE 
polymer, NOUN 
site, NOUN 
disentanglement, NOUN 
polymer, NOUN 
chains, NOUN 
disen-, NOUN 

, SPACE 
tanglement, NOUN 
process, NOUN 
energetically, ADV 
favorable, ADJ 
height, NOUN 

, SPACE 
craze, NOUN 
grows, AUX 
ultimately, ADV 
leading, VERB 
failure, NOUN 
polymer, NOUN 
backbone, NOUN 

, SPACE 
edge, NOUN 
craze, NOUN 
growth, NOUN 
region, NOUN 
18, NUM 
bone, NOUN 
matrix, NOUN 
speci-, NOUN 

, SPACE 
mens, NOUN 
studied, VERB 
investigation, NOUN 
location, NOUN 
failure, NOUN 
wasalways, NOUN 
geometric, ADJ 
stress, NOUN 
concentration, NOUN 
periphery, NOUN 

, SPACE 
whitened, ADJ 
region, NOUN 
expected, VERB 
crazing, NOUN 
like, ADJ 

, SPACE 
process, NOUN 

, SPACE 
Previous, ADJ 
investigators, NOUN 
ascribed, VERB 
phenomenon, NOUN 
stress-, ADJ 

, SPACE 
whitening, NOUN 
mineralized, ADJ 
bone, NOUN 
tissue, NOUN 
formation, NOUN 
nano, NOUN 
pores, NOUN 

, SPACE 
mineral, NOUN 
crystals, NOUN 
collagen, NOUN 
ﬁbrils, NOUN 
21, NUM 
microcracks, NOUN 

, SPACE 
collagen, NOUN 
ﬁbril, NOUN 
bridging, VERB 
42, NUM 
Analogous, ADJ 
nano, NOUN 
pore, ADJ 
formation, NOUN 

, SPACE 
microcracks, NOUN 
demineralized, VERB 
tissue, NOUN 
occur, VERB 
cause, VERB 
similar, ADJ 

, SPACE 
changes, NOUN 
scattering, VERB 
explanations, NOUN 
imply, VERB 
process, NOUN 

, SPACE 
reversible, ADJ 
observed, VERB 
investigation, NOUN 
previous, ADJ 

, SPACE 
work, NOUN 
laboratory, NOUN 
38, NUM 
explanations, NOUN 
occur-, ADJ 

, SPACE 
rence, NOUN 
stress, NOUN 
whitening, NOUN 
bone, NOUN 
tissue, NOUN 
consistent, ADJ 
data, NOUN 

, SPACE 
found, VERB 
investigation, NOUN 
demineralized, VERB 
bone, NOUN 

, SPACE 
focus, VERB 
optical, ADJ 
theory, NOUN 
whitening, VERB 
or-, PROPN 

, SPACE 
ganic, ADJ 
phase, NOUN 
applied, VERB 
mineralized, ADJ 
demineralized, VERB 

, SPACE 
bone, NOUN 
mechanisms, NOUN 
contribute, VERB 
stress, NOUN 
whitening, NOUN 
di-, AUX 

, SPACE 
rectly, ADV 
involve, VERB 
mineral, NOUN 
phase, NOUN 
addressed, VERB 

, SPACE 
focus, NOUN 
investigation, NOUN 
organic, ADJ 
phase, NOUN 

, SPACE 
bone, NOUN 
validity, NOUN 
theory, NOUN 
explains, VERB 
stress, NOUN 
whitening, NOUN 

, SPACE 
mineralized, ADJ 
bone, NOUN 
focusing, VERB 
solely, ADV 
organic, ADJ 
component, NOUN 
re-, ADV 

, SPACE 
quire, VERB 
experimental, ADJ 
validation, NOUN 
subject, NOUN 
future, ADJ 

, SPACE 
experiments, NOUN 

, SPACE 
Optical, ADJ 
theory, NOUN 
bone, NOUN 
organic, ADJ 
matrix, NOUN 

, SPACE 
Light, PROPN 
scattering, VERB 
collagenous, ADJ 
tissues, NOUN 
mathematically, ADV 
modeled, VERB 

, SPACE 
collection, NOUN 
scattering, VERB 
particles, NOUN 
representing, VERB 
collagen, NOUN 
ﬁbrils, NOUN 

, SPACE 
ﬂuid, ADJ 
phase, NOUN 
43, NUM 
Materials, NOUN 
scatter, VERB 
small, ADJ 
amounts, NOUN 
light, ADJ 

, SPACE 
appear, VERB 
transparent, ADJ 
materials, NOUN 
scatter, VERB 
large, ADJ 
amounts, NOUN 
light, ADJ 

, SPACE 
appear, VERB 
opaque, ADJ 

, SPACE 
focus, VERB 
attention, NOUN 
investigation, NOUN 
Mie, PROPN 
theory, NOUN 

, SPACE 
describe, VERB 
light, NOUN 
scattering, VERB 
particles, NOUN 
order, NOUN 

, SPACE 
wavelength, NOUN 
light, NOUN 
200, NUM 
nm, ADJ 
5μm, NOUN 
discuss, VERB 
Rayleigh, PROPN 

, SPACE 
scattering, NOUN 
describes, VERB 
scattering, VERB 
particles, NOUN 
smaller, ADJ 

, SPACE 
wavelength, NOUN 
light, NOUN 
44, NUM 
chosen, VERB 
focus, VERB 
Mie, PROPN 
scat-, NOUN 

, SPACE 
tering, NOUN 
magnitude, NOUN 
Rayleigh, PROPN 
scattering, NOUN 
caused, VERB 
collage-, NOUN 

, SPACE 
nous, ADJ 
materials, NOUN 
predicted, VERB 
smaller, ADJ 
Mie, PROPN 
scattering, VERB 

, SPACE 
visual, ADJ 
spectrum, NOUN 
scattering, NOUN 
skin, NOUN 
primarily, ADV 
at-, ADV 

, SPACE 
tributed, VERB 
Mie, PROPN 
scattering, VERB 
45, NUM 

, SPACE 
Mie, PROPN 
scattering, VERB 
theory, NOUN 
predicts, VERB 
reduced, VERB 
scattering, VERB 
coef, PROPN 
ﬁ-, X 

, SPACE 
cient, NOUN 
μ′, NUM 

, SPACE 
s, PROPN 
quantifying, VERB 
magnitude, NOUN 
scattering, VERB 
material, NOUN 
de-, PROPN 

, SPACE 
pendent, NOUN 
volume, NOUN 
fraction, NOUN 
collagen, NOUN 
ﬁbrils, NOUN 
ϕﬁbril)a, PROPN 
n, CCONJ 
d, PROPN 

, SPACE 
ratio, NOUN 
refractive, ADJ 
index, NOUN 
collagen, NOUN 
ﬁbrils, VERB 
sol-, NOUN 

, SPACE 
ventnfibril, NOUN 

, SPACE 
nsol, PROPN 
C16, PROPN 
C17, PROPN 

, SPACE 
.[43,45,46, PUNCT 

, SPACE 
μ′s¼ϕfibril1−ϕfibril, INTJ 
ðÞ, NOUN 
ðÞnfibril, PROPN 

, SPACE 
nsol−1, PROPN 
C18, PROPN 
C192:09, PROPN 
C18, PROPN 
C193:28πa22πansol, PROPN 

, SPACE 
λ, PROPN 
C16, PROPN 
C170:37, PROPN 

, SPACE 
Vfibril0, PROPN 

, SPACE 
B@1, PROPN 

, SPACE 
CAð3Þ, PROPN 

, SPACE 
Vﬁbrilis, PROPN 
volume, NOUN 
scattering, VERB 
particle, NOUN 
a”is, VERB 
radius, NOUN 
scatter-, ADJ 

, SPACE 
ing, ADJ 
particle, NOUN 
λis, VERB 
wavelength, NOUN 
incident, NOUN 
light, NOUN 
reduced, VERB 

, SPACE 
scattering, VERB 
coef, NOUN 
ﬁcient, NOUN 
μ′s, NOUN 
ratio, NOUN 
incident, NOUN 
photon, PROPN 
ﬂux, NOUN 

, SPACE 
scattered, VERB 
ﬂux, NOUN 
divided, VERB 
normalized, VERB 
thickness, NOUN 
scattering, VERB 

, SPACE 
medium, NOUN 
43,46, X 
clear, ADJ 
material, NOUN 
low, ADJ 
scattering, VERB 
coef, NOUN 
ﬁcient, NOUN 

, SPACE 
low, ADJ 
scattering, VERB 
ﬂux, NOUN 
photons, NOUN 
transmitted, VERB 

, SPACE 
opaque, ADJ 
material, NOUN 
higher, ADJ 
scattering, VERB 
coef, NOUN 
ﬁcient, NOUN 

, SPACE 
photons, NOUN 
scattered, VERB 

, SPACE 
Note, VERB 
ﬁrst, ADV 
bracketed, ADJ 
expression, NOUN 
Eq, PROPN 
3)shows, NUM 
depen-, NOUN 

, SPACE 
dence, NOUN 
ﬁbril, NOUN 
volume, NOUN 
fraction, NOUN 
expression, NOUN 
maximizedwhen, NOUN 
ϕﬁbril=, NOUN 
0.5, NUM 
second, ADJ 
bracketed, ADJ 
expression, NOUN 
shows, VERB 
depen-, NOUN 

, SPACE 
dence, NOUN 
refractive, ADJ 
index, NOUN 
ratio, NOUN 
Scattering, VERB 
increases, NOUN 
nﬁbrilin-, VERB 

, SPACE 
creases, NOUN 
expression, NOUN 
shows, VERB 
dependence, NOUN 
scattering, VERB 

, SPACE 
geometry, NOUN 
scattering, VERB 
particle, NOUN 

, SPACE 
question, NOUN 
parameters, NOUN 
Eq, PROPN 
3)may, NUM 
affected, VERB 

, SPACE 
mechanical, ADJ 
stress, NOUN 
scattering, VERB 
increased, VERB 
tensile, ADJ 

, SPACE 
loading, NOUN 
Load, NOUN 
induced, VERB 
changes, NOUN 
volume, NOUN 
fraction, NOUN 
collagen, NOUN 
ﬁbrils, NOUN 

, SPACE 
ϕﬁbril, PROPN 
refractive, ADJ 
index, NOUN 
collagen, NOUN 
ﬁbrils, NOUN 
nﬁbril)b, PROPN 
o, NOUN 
t, NOUN 
hm, INTJ 
y, NOUN 

, SPACE 
explain, VERB 
stress, NOUN 
whitening, NOUN 
bone, NOUN 
matrix, NOUN 
assume, VERB 
refractive, ADJ 

, SPACE 
index, NOUN 
solvent, NOUN 
changed, VERB 
loading, NOUN 

, SPACE 
refractive, ADJ 
index, NOUN 
medium, NOUN 
isotropically, ADV 
distributed, VERB 

, SPACE 
molecules, NOUN 
directly, ADV 
related, VERB 
numerical, PROPN 
molecular, ADJ 
density, NOUN 
/volume, NOUN 

, SPACE 
c, NOUN 
polarizability, NOUN 
α, X 
Lorentz, PROPN 
Lorenz, PROPN 
LL, PROPN 
equation, NOUN 
47, NUM 

, SPACE 
n2¼1þ8, NUM 

, SPACE 
3παc, NUM 

, SPACE 
1−4, NUM 

, SPACE 
3παcð4Þ, PROPN 

, SPACE 
Polarizability, PROPN 
measures, NOUN 
strongly, ADV 
static, ADJ 
electric, ADJ 
ﬁeld, NOUN 
induces, VERB 
elec-, NOUN 

, SPACE 
tric, ADJ 
dipoles, NOUN 
material, NOUN 
48, NUM 
Note, VERB 
relationship, NOUN 

, SPACE 
roughly, ADV 
accurate, ADJ 
orthotropic, ADJ 
microstructure, NOUN 
bone, NOUN 
how-, NUM 

, SPACE 
allow, VERB 
useful, ADJ 
discussion, NOUN 
effect, NOUN 
loading, VERB 
refractive, ADJ 

, SPACE 
index, NOUN 

, SPACE 
Mechanism, NOUN 
stress, NOUN 
whitening, NOUN 
bone, NOUN 

, SPACE 
stress, NOUN 
whitening, VERB 
phenomenon, NOUN 
consistent, ADJ 
densi, NOUN 
ﬁcation, NOUN 

, SPACE 
ﬁbrils, NOUN 
applied, VERB 
load, NOUN 
Fig, PROPN 
7, NUM 
speci, NOUN 
ﬁcally, ADV 
mechan-, NUM 

, SPACE 
ical, ADJ 
loading, NOUN 
overcomes, NOUN 
osmotic, ADJ 
pressure, NOUN 
holding, VERB 
solvent, NOUN 

, SPACE 
collagen, NOUN 
ﬁbril, NOUN 
causing, VERB 
solvent, ADJ 
molecules, NOUN 

, SPACE 
interﬁbrillar, ADJ 
space, NOUN 
Moving, VERB 
solvent, NOUN 
ﬁbrils, NOUN 

, SPACE 
interﬁbrillar, ADJ 
space, NOUN 
dual, ADJ 
effect, NOUN 
scattering, VERB 
1, NUM 
increasing, VERB 
re-, ADJ 

, SPACE 
fractive, ADJ 
index, NOUN 
ﬁbrils, NOUN 
nﬁbril, PROPN 
increasing, VERB 
numerical, ADJ 

, SPACE 
density, NOUN 
c, NOUN 
molecules, NOUN 
ﬁbrils, NOUN 
2, X 
decreasing, VERB 
volume, NOUN 

, SPACE 
fraction, NOUN 
collagen, NOUN 
ﬁbrils, NOUN 
ϕﬁbril→0.5, PROPN 
increasing, VERB 

, SPACE 
volume, NOUN 
fraction, NOUN 
inter, PROPN 
ﬁbrillar, ADJ 
ﬂuid, NOUN 
effects, NOUN 

, SPACE 
cause, VERB 
increased, VERB 
scattering, VERB 

, SPACE 
thinning, NOUN 
collagen, NOUN 
ﬁbrils, NOUN 
causing, VERB 
stress, NOUN 
whitening, NOUN 

, SPACE 
identi, NOUN 
ﬁed, PROPN 
Xu, PROPN 
et, PROPN 
al, PROPN 
possible, ADJ 
explanation, NOUN 
previously, ADV 
ob-, NOUN 

, SPACE 
served, VERB 
changes, NOUN 
scattered, VERB 
white, ADJ 
light, NOUN 
spectra, PROPN 
mineralized, VERB 

, SPACE 
bone, NOUN 
specimens, NOUN 
22, NUM 
idea, NOUN 
load, NOUN 
causes, VERB 
ejection, NOUN 
ﬂuid, NOUN 

, SPACE 
ﬁbril, NOUN 
reasonable, ADJ 
given, VERB 
sensitivity, NOUN 
collagen, PROPN 
ﬁbril, PROPN 
hy-, ADP 

, SPACE 
dration, NOUN 
environmental, ADJ 
factors, NOUN 
mineralization, NOUN 
crosslinking, NOUN 

, SPACE 
23, NUM 
mechanistic, ADJ 
explanation, NOUN 

, SPACE 
effect, NOUN 
possible, ADJ 
explanation, NOUN 
lateral, ADJ 
contacts, NOUN 
entangled, VERB 

, SPACE 
loops, NOUN 
ﬁbrils, NOUN 
possible, ADJ 
wringing, VERB 
twisted, ADJ 
ﬁ-, X 

, SPACE 
brils, VERB 
Consistent, ADJ 
idea, NOUN 
water, NOUN 
interaction, NOUN 
collagenous, ADJ 

, SPACE 
tissue, NOUN 
changing, VERB 
loading, NOUN 
mechanistic, ADJ 
atomic, ADJ 
level, NOUN 
modeling, NOUN 

, SPACE 
individual, ADJ 
tropocollagen, NOUN 
molecules, NOUN 
demonstrates, VERB 
axial, ADJ 
me-, NUM 

, SPACE 
chanical, ADJ 
loading, NOUN 
changes, NOUN 
con, NOUN 
ﬁguration, NOUN 
triple, ADJ 
helix, NOUN 

, SPACE 
manner, NOUN 
certainly, ADV 
changes, VERB 
water, NOUN 
content, NOUN 
molecule, NOUN 

, SPACE 
49,50, NUM 
particular, ADJ 
tension, NOUN 
molecule, NOUN 
reduces, VERB 
tendency, NOUN 

, SPACE 
molecule, NOUN 
open, VERB 
reducing, VERB 
water, NOUN 
strands, NOUN 

, SPACE 
triple, ADJ 
helix, NOUN 
50, NUM 
atomic, ADJ 
level, NOUN 
modeling, NOUN 
in-, ADP 

, SPACE 
corporate, ADJ 
ﬁbrils, NOUN 
Intra, PROPN 
ﬁbrillar, ADJ 
intermolecular, ADJ 
water, NOUN 
likely, ADV 
im-, ADJ 

, SPACE 
portant, NOUN 
stress, NOUN 
whitening, VERB 
process, NOUN 
given, VERB 
water, NOUN 
present, ADJ 

, SPACE 
intramolecularly, ADV 
nearly, ADV 
strongly, ADV 
bound, ADJ 
Regardless, ADV 

, SPACE 
exact, ADJ 
mechanism, NOUN 
movement, NOUN 
ﬂuid, ADJ 

, SPACE 
outside, NOUN 
ﬁbrils, NOUN 
function, NOUN 
load, NOUN 
explain, VERB 
observed, VERB 

, SPACE 
change, NOUN 
whiteness, NOUN 

, SPACE 
model, NOUN 
water, NOUN 
mobility, NOUN 
explains, VERB 
reduced, VERB 
whitening, NOUN 

, SPACE 
lowδhsolutions, NOUN 
loading, VERB 
orthogonal, ADJ 
long, ADJ 
axis, NOUN 
case, NOUN 

, SPACE 
low, ADJ 
δhsolvents, NOUN 
collagen, NOUN 
matrix, NOUN 
interact, VERB 
strongly, ADV 

, SPACE 
solvent, NOUN 
Instead, ADV 
interacting, VERB 
solvent, NOUN 
i.e., X 
instead, ADV 
im-, NOUN 

, SPACE 
bibing, VERB 
ﬂuid, NOUN 
interact, VERB 
collagen, NOUN 
molecules, NOUN 
bind, VERB 
to372, PROPN 
M.R., PROPN 
Hardisty, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
57, NUM 
2013, NUM 
367, NUM 
374, NUM 

, SPACE 
rejecting, VERB 
solvent, NOUN 
Fewer, ADJ 
solvent, NOUN 
collagen, NOUN 
interactions, NOUN 

, SPACE 
lead, VERB 
solvent, NOUN 
collagen, NOUN 
ﬁbrils, NOUN 
unloaded, ADJ 

, SPACE 
state, NOUN 
consequently, ADV 
fewer, ADJ 
molecules, NOUN 
driven, VERB 
loading, NOUN 

, SPACE 
reduced, ADJ 
stress, NOUN 
whitening, NOUN 
orthogonal, ADJ 
specimens, NOUN 

, SPACE 
explained, VERB 
lower, ADJ 
rupture, NOUN 
load, NOUN 
5, NUM 
vs., X 
32, NUM 
MPa, NOUN 
Fig, PROPN 
3, NUM 
re-, ADJ 

, SPACE 
duced, VERB 
stress, NOUN 
ﬁb, PROPN 
r, PROPN 
l, PROPN 
sr, PROPN 
e, PROPN 
d, PROPN 
u, PROPN 
c, PROPN 
e, PROPN 
st, PROPN 
h, PROPN 
ep, PROPN 
r, PROPN 
e, PROPN 
s, PROPN 
s, X 
u, NOUN 
r, NOUN 
ed, NOUN 
r, NOUN 
v, ADP 
n, CCONJ 
gt, PROPN 
h, PROPN 
ew, PROPN 
t, NOUN 
e, NOUN 
r, NOUN 

, SPACE 
molecules, NOUN 
ﬁbrils, NOUN 
reduces, VERB 
stress, NOUN 
whitening, NOUN 

, SPACE 
interesting, ADJ 
speculate, VERB 
ejection, NOUN 
ﬂuid, NOUN 
ﬁ-, NOUN 

, SPACE 
bril, NOUN 
causes, NOUN 
increased, VERB 
intermolecular, ADJ 
hydrogen, NOUN 
bonding, NOUN 
colla-, PROPN 

, SPACE 
gen, PROPN 
molecules, NOUN 
increasing, VERB 
failure, NOUN 
load, NOUN 
compared, VERB 
hydrated, ADJ 

, SPACE 
state, NOUN 
mechanism, NOUN 
consistent, ADJ 
observations, NOUN 

, SPACE 
dehydration, NOUN 
increases, NOUN 
strength, NOUN 
ﬁbrils, NOUN 
51]and, NUM 
increases, VERB 
colla-, NOUN 

, SPACE 
gen, PROPN 
stability, NOUN 
molecular, ADJ 
level, NOUN 
23, NUM 
possible, ADJ 
stress-, ADJ 

, SPACE 
whitening, NOUN 
adaptation, NOUN 
collagen, NOUN 
matrix, NOUN 
increases, VERB 
ﬁbrillar, ADJ 

, SPACE 
strength, NOUN 
ejecting, VERB 
internal, ADJ 
water, NOUN 
extremes, NOUN 
loading, NOUN 
prior, ADV 

, SPACE 
rupture, VERB 

, SPACE 
demineralized, VERB 
matrix, NOUN 
strong, ADJ 
relative, ADJ 

, SPACE 
stress, NOUN 
whitening, VERB 
effect, NOUN 
e.g., ADV 
low, ADJ 
δhsolvent, NOUN 
load-, NOUN 

, SPACE 
ed, NOUN 
perpendicular, ADJ 
primary, ADJ 
direction, NOUN 
collagenous, ADJ 
matrix, NOUN 

, SPACE 
matrix, NOUN 
weak, ADJ 
tough, ADJ 
reasonable, ADJ 
conjecture, VERB 
col-, NOUN 

, SPACE 
lagenous, ADJ 
matrix, NOUN 
expresses, VERB 
property, NOUN 
toughness, NOUN 
increased, VERB 

, SPACE 
strength, NOUN 
condition, NOUN 
loaded, VERB 
direction, NOUN 
permits, VERB 

, SPACE 
stress, NOUN 
whitening, VERB 

, SPACE 
important, ADJ 
note, VERB 
data, NOUN 
presented, VERB 

, SPACE 
demineralized, VERB 
samples, NOUN 
generalization, NOUN 
mineralized, ADJ 
bone, NOUN 

, SPACE 
straightforward, ADJ 
focus, NOUN 
demineralized, VERB 
bone, NOUN 

, SPACE 
investigation, NOUN 
limitation, NOUN 
advantage, NOUN 
advan-, NUM 

, SPACE 
tage, NOUN 
demineralized, VERB 
specimens, NOUN 
increased, VERB 
simplicity, NOUN 

, SPACE 
system, NOUN 
ability, NOUN 
attribute, VERB 
observations, NOUN 
strictly, ADV 
or-, ADJ 

, SPACE 
ganic, ADJ 
phase, NOUN 
Demineralized, VERB 
bone, NOUN 
stiff, ADJ 
Emin=1, PROPN 
7, NUM 
G, PROPN 
P, NOUN 
7, NUM 

, SPACE 
Edemin, PROPN 
=, ADP 
170, NUM 
MPa, NOUN 
higher, ADJ 
failure, NOUN 
strain, NOUN 
mineralized, VERB 

, SPACE 
bone, NOUN 
εf_min, NOUN 
=, SYM 
0, NUM 
0, NUM 
1, NUM 
5, NUM 
0.08, NUM 
52,53, X 
εf_demin, PROPN 
=, VERB 
0.17, NUM 
Additionally, ADV 
con-, NOUN 

, SPACE 
trary, NOUN 
ﬁndings, NOUN 
investigation, NOUN 
demineralized, VERB 
bone, NOUN 

, SPACE 
stress, NOUN 
whitening, NOUN 
observed, VERB 
partially, ADV 
irre-, ADJ 

, SPACE 
versible, ADJ 
mineralized, ADJ 
bone, NOUN 
irreversible, ADJ 
defor-, NOUN 

, SPACE 
mation, NOUN 
mineral, NOUN 
phase, NOUN 
20,22, NOUN 
Damage, NOUN 
mechanisms, NOUN 

, SPACE 
dilatational, ADJ 
band, NOUN 
formation, NOUN 
54, NUM 
breaking, VERB 
mineral, NOUN 
collagen, NOUN 
bonds, NOUN 

, SPACE 
21, NUM 
mineralized, VERB 
bone, NOUN 
occur, VERB 
coincident, NOUN 
possibly, ADV 
causal, NOUN 

, SPACE 
manner, NOUN 
stress, NOUN 
whitening, NOUN 
occur, VERB 
demineralized, VERB 
bone, NOUN 

, SPACE 
occur, VERB 
different, ADJ 
order, NOUN 
demineralized, VERB 
bone, NOUN 
important, ADJ 

, SPACE 
point, NOUN 
size, NOUN 
structures, NOUN 
200, NUM 
nm, ADJ 
5μm, ADJ 
likely, ADJ 
affect, VERB 
Mie, PROPN 

, SPACE 
scattering, NOUN 
Collagen, NOUN 
ﬁbrils, VERB 
nano, NOUN 
voids, NOUN 
21, NUM 
microcracks, VERB 
42]and, NUM 
dilata-, NOUN 

, SPACE 
tional, ADJ 
bands, NOUN 
54]are, INTJ 
structures, NOUN 
likely, ADV 
cause, VERB 
Mie, PROPN 
scattering, VERB 

, SPACE 
cause, VERB 
stress, NOUN 
whitening, NOUN 
mineralized, ADJ 
tissue, NOUN 
ability, NOUN 
bone, NOUN 
matrix, NOUN 
stress, NOUN 
whiten, NOUN 
indicate, VERB 
healthy, ADJ 

, SPACE 
matrix, NOUN 
Future, ADJ 
studies, NOUN 
speci, VERB 
ﬁcally, ADV 
investigating, VERB 
changes, NOUN 
stress-, ADJ 

, SPACE 
whitening, VERB 
disease, NOUN 
undertaken, VERB 
investigate, VERB 
possibil-, ADJ 

, SPACE 
ity, NOUN 
investigators, NOUN 
16, NUM 
opinion, NOUN 
formed, VERB 
anecdotal, ADJ 

, SPACE 
observation, NOUN 
stress, NOUN 
whitening, NOUN 
apparent, ADJ 
old, ADJ 
bone, NOUN 
dry, ADJ 

, SPACE 
bone, NOUN 
mineralized, ADJ 
bone, NOUN 
bone, NOUN 
damaged, VERB 
collage-, NOUN 

, SPACE 
nous, ADJ 
matrix, NOUN 
conditions, NOUN 
associated, VERB 
weak, ADJ 
and/or, CCONJ 
brittle, PROPN 
tissue, NOUN 

, SPACE 
Changes, NOUN 
collagen, NOUN 
ﬁbrils, NOUN 
affect, VERB 
ability, NOUN 
whiten, VERB 

, SPACE 
expected, VERB 
change, VERB 
presumably, ADV 
reduce, VERB 
bone, NOUN 
toughness, NOUN 

, SPACE 
Conclusion, PROPN 

, SPACE 
Stress, NOUN 
whitening, NOUN 
occurred, VERB 
demineralized, VERB 
bone, NOUN 
showing, VERB 

, SPACE 
organic, ADJ 
phase, NOUN 
associated, VERB 
stress, NOUN 
whitening, VERB 

, SPACE 
mineral, NOUN 
contribution, NOUN 
stress, NOUN 
whitening, NOUN 
observed, NOUN 
explained, VERB 

, SPACE 
stress, NOUN 
related, VERB 
increase, NOUN 
Mie, PROPN 
scattering, VERB 
collagen, NOUN 
ﬁbrils, NOUN 

, SPACE 
study, NOUN 
established, VERB 
connection, NOUN 
hydrogen, NOUN 
bonding, NOUN 

, SPACE 
stress, NOUN 
whitening, NOUN 
intensity, NOUN 
stress, NOUN 
whitening, NOUN 
signi, NOUN 
ﬁcant-, NOUN 

, SPACE 
ly, NOUN 
lower, ADJ 
demineralized, VERB 
specimens, NOUN 
tested, VERB 
solvent, NOUN 
lower, ADJ 
δh, NOUN 
m, AUX 

, SPACE 
plicating, VERB 
hydrogen, NOUN 
bonding, NOUN 
process, NOUN 
Stress, NOUN 
whitening, NOUN 

, SPACE 
greatest, ADJ 
demineralized, VERB 
matrix, NOUN 
loaded, VERB 
stiffer, ADJ 

, SPACE 
stronger, ADJ 
axis, NOUN 

, SPACE 
stress, NOUN 
whitening, VERB 
process, NOUN 
observed, VERB 
inconsistent, ADJ 
poly-, NOUN 

, SPACE 
mer, ADJ 
crazing, NOUN 
stress, NOUN 
whitening, VERB 
phenomenon, NOUN 
consistent, ADJ 

, SPACE 
collagen, NOUN 
ﬁbril, NOUN 
dehydration, NOUN 
driven, VERB 
externally, ADV 
applied, VERB 
stress, NOUN 

, SPACE 
mechanistic, ADJ 
theory, NOUN 
require, VERB 
experimentation, NOUN 
verify, VERB 

, SPACE 
validity, NOUN 
completeness, NOUN 
ﬁts, VERB 
experimental, ADJ 
ob-, NOUN 

, SPACE 
servations, NOUN 
stress, NOUN 
whitening, NOUN 
investigation, NOUN 
demineralized, VERB 

, SPACE 
specimens, NOUN 
previous, ADJ 
investigations, NOUN 
mineralized, ADJ 
bone, NOUN 
matrix, NOUN 

, SPACE 
Acknowledgments, NOUN 

, SPACE 
study, NOUN 
supported, VERB 
National, PROPN 
Institutes, PROPN 
Health, PROPN 

, SPACE 
AR040776, PROPN 
like, VERB 
thank, VERB 
Samuel, PROPN 
Ravani, PROPN 
assistance, NOUN 

, SPACE 
processing, VERB 
videos, NOUN 
acquired, VERB 
investigation, NOUN 

, SPACE 
References, NOUN 

, SPACE 
1]Lips, NOUN 
P., PROPN 
Epidemiology, PROPN 
predictors, NOUN 
fractures, NOUN 
associated, VERB 
osteoporosis, NOUN 
J, PROPN 

, SPACE 
Med, PROPN 
1997;103:3S, NOUN 
8S, PROPN 
discussion, NOUN 
8S, PROPN 
11S, X 

, SPACE 
2]Kannus, NUM 
P, NOUN 
Parkkari, PROPN 
J, PROPN 
Sievänen, PROPN 
H, PROPN 
Heinonen, PROPN 
Vuori, PROPN 
Järvinen, PROPN 
M., PROPN 
Epidemiology, PROPN 

, SPACE 
hip, NOUN 
fractures, NOUN 
Bone, NOUN 
1996;18:57S, PROPN 
63S., NOUN 

, SPACE 
3]Burr, NUM 
DB, NOUN 
Forwood, PROPN 
MR, PROPN 
Fyhrie, PROPN 
DP, NOUN 
Martin, PROPN 
RB, PROPN 
