Original, ADJ 
clusters, NOUN 
selected, VERB 
solvents, NOUN 
Table, NOUN 
3, NUM 
Cluster, NOUN 

, SPACE 
1, NUM 
includes, VERB 
H, PROPN 

, SPACE 
2O, PROPN 
c, NOUN 
o, NOUN 
n, PROPN 
t, PROPN 
r, NOUN 
o, X 
l, NOUN 
n, CCONJ 
dD, PRON 
2O, NOUN 
soaked, VERB 
specimens, NOUN 
demonstrating, VERB 

, SPACE 
progressive, ADJ 
modulus, NOUN 
loss, NOUN 
appreciable, ADJ 
plastic, NOUN 
ﬂow, NOUN 
asymptotic, ADJ 
vis-, ADJ 

, SPACE 
cous, ADJ 
response, NOUN 
increasing, VERB 
strain, NOUN 
similar, ADJ 
baseline, NOUN 

, SPACE 
controls, NOUN 
Cluster, NOUN 
2, NUM 
contains, VERB 
DMF, PROPN 
EG, PROPN 
soaked, VERB 
specimens, NOUN 

, SPACE 
higher, ADJ 
stiffness, NOUN 
fail, VERB 
immediately, ADV 
onset, NOUN 
yielding, VERB 

, SPACE 
Cluster, PROPN 
3, NUM 
consists, VERB 
dehydrated, ADJ 
negative, ADJ 
control, NOUN 
CCl, NOUN 
4soaked, NUM 

, SPACE 
specimens, NOUN 
showing, VERB 
highest, ADJ 
stiffness, NOUN 
plastic, NOUN 
viscous, ADJ 
sponses, NOUN 
i.e.brittle, ADJ 
mode, NOUN 

, SPACE 
previously, ADV 
reported, VERB 
literature, NOUN 
mechanical, ADJ 
behavior, NOUN 

, SPACE 
dehydrated, VERB 
bone, NOUN 
recovered, VERB 
H, PROPN 

, SPACE 
2Or, PROPN 
e, PROPN 
h, NOUN 
y, PROPN 
d, PROPN 
r, NOUN 
t, NOUN 
o, NOUN 
n, CCONJ 
1,31, NUM 
.I, PROPN 
ti, PROPN 
s, PROPN 

, SPACE 
surprising, ADJ 
water, NOUN 
molecules, NOUN 
fully, ADV 
soaked, VERB 
intothe, PRON 
ultrastructural, ADJ 
interesting, ADJ 
note, VERB 
mechani-, NOUN 

, SPACE 
cal, NOUN 
properties, NOUN 
fully, ADV 
recovered, VERB 
soaking, VERB 
D, PROPN 

, SPACE 
2O, PROPN 
soak, VERB 

, SPACE 
spaces, NOUN 
originally, ADV 
occupied, VERB 
water, NOUN 
bone, NOUN 
AlthoughD, PROPN 

, SPACE 
2O, PROPN 
exhibits, VERB 
slightly, ADV 
stronger, ADJ 
hydrogen, NOUN 
bond, NOUN 
ability, NOUN 
~10, NUM 
little, ADJ 

, SPACE 
higher, ADJ 
viscosity, NOUN 
compared, VERB 
water, NOUN 
Table, NOUN 
1, NUM 
differences, NOUN 
mechan-, PROPN 

, SPACE 
ical, ADJ 
properties, NOUN 
bone, NOUN 
observed, VERB 
study, NOUN 
suggests, VERB 

, SPACE 
solvents, NOUN 
akin, ADJ 
water, NOUN 
preserve, VERB 
mechanical, ADJ 
behavior, NOUN 

, SPACE 
bone, NOUN 

, SPACE 
important, ADJ 
ﬁnding, NOUN 
study, NOUN 
bone, NOUN 
brittle, ADJ 

, SPACE 
85.5, NUM 
±, PROPN 
5.15, NUM 
vol%, PROPN 
matrix, NOUN 
spaces, NOUN 
originally, ADV 
occupied, VERB 
bywater, NOUN 
bone, NOUN 
reﬁ, NOUN 
lled, VERB 
EG, PROPN 
case, NOUN 
EG, NOUN 
soaked, VERB 
specimens, NOUN 

, SPACE 
lost, VERB 
ductility, NOUN 
plasticity, NOUN 
ability, NOUN 
energy, NOUN 
dissipationcompared, VERB 
controls, NOUN 
H, PROPN 

, SPACE 
2O, PROPN 
soaked, VERB 
EG, PROPN 
relatively, ADV 

, SPACE 
051015202530, NUM 

, SPACE 
0, NUM 
0.005, NUM 
0.01, NUM 
0.015, NUM 
0.02, NUM 
0.025, NUM 
0.03Elastic, NUM 
Modulus, PROPN 
Eo, PROPN 
GPa, PROPN 

, SPACE 
Applied, VERB 
Strain, PROPN 
εy, ADP 
mm, PROPN 
mm)Baseline, PROPN 
Control, PROPN 

, SPACE 
H2O, PROPN 

, SPACE 
D2O, PROPN 

, SPACE 
DMF, PROPN 

, SPACE 
EG, PROPN 

, SPACE 
Dehydrated, VERB 

, SPACE 
CCl4Exponential, PROPN 
curve, NOUN 
fit, NOUN 
Ei, PROPN 
=, NOUN 
Eoe(-mεi, PROPN 

, SPACE 
Fig, PROPN 
3, X 
Elastic, ADJ 
modulus, NOUN 
function, NOUN 
applied, VERB 
strain, NOUN 
obtained, VERB 
progressive, ADJ 
loading, NOUN 
protocol, NOUN 
H, PROPN 
2O, NOUN 
D, ADJ 
2O, NOUN 
base, NOUN 
line, NOUN 
control, NOUN 
specimens, NOUN 
indicated, VERB 
exponential, ADJ 
decay, NOUN 

, SPACE 
Ei, PROPN 
=, X 
E0e−mεi, PROPN 
EG, PROPN 
DMF, PROPN 
soaked, VERB 
specimens, NOUN 
showed, VERB 
slight, ADJ 
linear, ADJ 
decrease, NOUN 
CCl, NOUN 
4, NUM 
dehydrated, VERB 
specimens, NOUN 
exhibited, VERB 
little, ADJ 
changes, NOUN 
elastic, ADJ 
modulus, NOUN 
increasing, VERB 

, SPACE 
applied, VERB 
strain, NOUN 
Table, NOUN 
3, NUM 

, SPACE 
Mechanical, ADJ 
properties, NOUN 
bone, NOUN 
treated, VERB 
different, ADJ 
solvents, NOUN 
N=6, NOUN 

, SPACE 
Properties, PROPN 
Initial, ADJ 
elastic, ADJ 

, SPACE 
modulus, NOUN 
E0(GPa)Modulus, NOUN 
decayconstant, ADJ 
m(-)Yield, NUM 
strainε, NOUN 

, SPACE 
y(%)Plastic, ADP 
ﬂow, NOUN 

, SPACE 
coefﬁcient, NOUN 
k(-)Failurestrain, NOUN 
ε, NOUN 

, SPACE 
f(%)Ultimate, NOUN 
stressσ, NOUN 

, SPACE 
u(MPa)Solvents, NOUN 

, SPACE 
Wet, PROPN 
Bone, PROPN 
Baseline, PROPN 
Control, PROPN 
18.7, NUM 
±, PROPN 
1.70b78.9, NOUN 
±, PROPN 
9.23, NUM 
0.260, NUM 
±, PROPN 
0.050, NUM 
0.50, NUM 
±, PROPN 
0.03, NUM 
1.99, NUM 
±, PROPN 
0.77b84.8, NOUN 
±, PROPN 
11.9, NUM 

, SPACE 
H2O, PROPN 
Control, PROPN 
16.9, NUM 
±, PROPN 
3.00b66.5, NOUN 
±, PROPN 
11.5, NUM 
0.240, NUM 
±, PROPN 
0.022, NUM 
0.50, NUM 
±, PROPN 
0.021, NUM 
2.86, NUM 
±, PROPN 
1.41b76.7, ADP 
±, PROPN 
12.3, NUM 

, SPACE 
D2O, PROPN 
Heavy, PROPN 
Water, PROPN 
17.4, NUM 
±, PROPN 
2.60b65.3, PROPN 
±, PROPN 
9.87, NUM 
0.220, NUM 
±, PROPN 
0.042, NUM 
0.50, NUM 
±, PROPN 
0.018, NUM 
3.10, NUM 
±, PROPN 
0.68b84.1, PROPN 
±, PROPN 
16.4, NUM 

, SPACE 
EG, PROPN 
Ethylene, NOUN 
glycol, NOUN 
20.6, NUM 
±, PROPN 
2.50a, NUM 
b−−, PROPN 
−, PROPN 
0.59, NUM 
±, PROPN 
0.13a112, PROPN 
±, PROPN 
12.6a, PROPN 

, SPACE 
DMF, PROPN 
Dimethylformamide, PROPN 
23.3, NUM 
±, PROPN 
1.40a−−, NUM 
−, PROPN 
0.70, NUM 
±, PROPN 
0.13a131, PROPN 
±, PROPN 
25.0a, NUM 

, SPACE 
CCl4(Carbon, PROPN 
Tetrachloride, PROPN 
26.0, NUM 
±, PROPN 
1.60a−−, NUM 
−, PROPN 
0.50, NUM 
±, PROPN 
0.05a97.6, PROPN 
±, PROPN 
22.7, NUM 

, SPACE 
Dehydrated, PROPN 
Negative, PROPN 
Control, PROPN 
25.5, NUM 
±, PROPN 
1.70a−−, PROPN 
−, PROPN 
0.43, NUM 
±, PROPN 
0.06a98.1, PROPN 
±, PROPN 
16.7, NUM 

, SPACE 
aStatistically, PROPN 
different, ADJ 
control, NOUN 
andbStatistically, ADV 
different, ADJ 
negative, ADJ 
control, NOUN 
pb0.05).203, VERB 
J., PROPN 
Samuel, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
59, NUM 
2014, NUM 
199, NUM 
206, NUM 

, SPACE 
comparable, ADJ 
polarity, NOUN 
hydrogen, NOUN 
bonding, NOUN 
ability, NOUN 
H, PROPN 
2O, PROPN 

, SPACE 
reason, NOUN 
disparity, NOUN 
likely, ADJ 
size, NOUN 
difference, NOUN 

, SPACE 
EG, PROPN 
~4.0, NOUN 
Å, PROPN 
H, PROPN 
2O, PROPN 
2.4, NUM 
2.6, NUM 
Å, NOUN 
molecules, NOUN 
14,15,18, NUM 
.I, PROPN 
n, CCONJ 

, SPACE 
fact, NOUN 
previous, ADJ 
experimental, ADJ 
evidence, NOUN 
shown, VERB 
small, ADJ 
ul, ADJ 
trastructural, ADJ 
spaces, NOUN 
bone, NOUN 
EG, NOUN 
molecules, NOUN 
ﬁltrate, ADJ 

, SPACE 
simply, ADV 
molecular, ADJ 
size, NOUN 
example, NOUN 
previous, ADJ 
NMR, NOUN 
studiesshow, ADV 
water, NOUN 
reside, VERB 
gap, NOUN 
mineral, NOUN 
collagen, NOUN 
interfaces, NOUN 

, SPACE 
order, NOUN 
3.0, NUM 
Å, NOUN 
5, NUM 
larger, ADJ 
estimated, VERB 
molecular, ADJ 

, SPACE 
size, NOUN 
water, NOUN 
2.4, NUM 
2.6, NUM 
Å, NOUN 
smaller, ADJ 
EG, PROPN 
~4.0, NOUN 
Å, PROPN 

, SPACE 
postulated, VERB 
ductility, NOUN 
bone, NOUN 
mainly, ADV 
dependenton, VERB 
water, NOUN 
molecules, NOUN 
reside, VERB 
small, ADJ 
ultrastructural, ADJ 
spaces, NOUN 

, SPACE 
b4.0, NOUN 
Å, PROPN 

, SPACE 
Comparing, VERB 
DMF, PROPN 
EG, PROPN 
soaked, VERB 
specimens, NOUN 
signi, NOUN 
ﬁcant, NOUN 
differences, NOUN 

, SPACE 
mechanical, ADJ 
properties, NOUN 
limited, ADJ 
change, NOUN 
soaking, VERB 
ability, NOUN 

, SPACE 
13, NUM 
differences, NOUN 
observed, VERB 
study, NOUN 
major, ADJ 

, SPACE 
difference, NOUN 
exists, VERB 
hydrogen, NOUN 
bonding, NOUN 
ability, NOUN 
sol-, NOUN 

, SPACE 
vents, NOUN 
result, NOUN 
suggests, VERB 
hydrogen, NOUN 
bonding, NOUN 
ability, NOUN 
solvents, NOUN 

, SPACE 
minor, ADJ 
contributor, NOUN 
bone, VERB 
mechanical, ADJ 
properties, NOUN 

, SPACE 
Comparing, VERB 
CCl, NOUN 

, SPACE 
4and, CCONJ 
DMF, PROPN 
soaked, VERB 
specimens, NOUN 
signi, NOUN 
ﬁcant, NOUN 
differences, NOUN 

, SPACE 
exist, VERB 
mechanical, ADJ 
properties, NOUN 
e.g., ADV 
E0andσu, NOUN 
soaking, VERB 
capabil-, ADJ 

, SPACE 
ities, NOUN 
Table, NOUN 
3, NUM 
polarity, NOUN 
major, ADJ 
difference, NOUN 

, SPACE 
solvents, NOUN 
results, NOUN 
suggest, VERB 
polarity, NOUN 
play, VERB 
signi, NOUN 
ﬁcant, NOUN 
role, NOUN 
inhelping, VERB 
solvent, NOUN 
soaking, VERB 
bone, NOUN 
matrix, NOUN 
effect, NOUN 

, SPACE 
mechanical, ADJ 
behavior, NOUN 
bone, NOUN 
limited, ADJ 
case, NOUN 

, SPACE 
limitations, NOUN 
study, NOUN 
bone, NOUN 
specimens, NOUN 

, SPACE 
collected, VERB 
middle, ADJ 
aged, ADJ 
groups, NOUN 
study, NOUN 
maynot, ADV 
representative, ADJ 
age, NOUN 
groups, NOUN 
tests, NOUN 
different, ADJ 

, SPACE 
age, NOUN 
groups, NOUN 
help, VERB 
elucidate, VERB 
effect, NOUN 
water, NOUN 
mechanical, ADJ 
behav-, NOUN 

, SPACE 
ior, NOUN 
aging, NOUN 
wettability, NOUN 
mineral, NOUN 
collagen, NOUN 
surfaces, NOUN 

, SPACE 
investigated, VERB 
respect, NOUN 
chemical, ADJ 
characteristics, NOUN 

, SPACE 
selected, VERB 
solvents, NOUN 
study, NOUN 
information, NOUN 
facilitate, VERB 
under-, PROPN 

, SPACE 
standing, VERB 
selected, VERB 
solvents, NOUN 
ﬁltrate, PROPN 
ultrastructural, ADJ 

, SPACE 
spaces, NOUN 
bone, NOUN 
selection, NOUN 
solvents, NOUN 
suitablefor, NOUN 
purpose, NOUN 
limited, VERB 
potential, ADJ 
damage, NOUN 
solvent, NOUN 

, SPACE 
cause, VERB 
bone, VERB 
soaking, VERB 
process, NOUN 
Finally, ADV 
progressive, ADJ 

, SPACE 
loading, NOUN 
protocol, NOUN 
employed, VERB 
study, NOUN 
provide, VERB 
mechani-, NOUN 

, SPACE 
cal, NOUN 
behavior, NOUN 
bone, NOUN 
monotonic, ADJ 
loading, NOUN 
conditions, NOUN 

, SPACE 
Conclusions, NOUN 

, SPACE 
soaking, VERB 
bone, NOUN 
different, ADJ 
solvents, NOUN 
different, ADJ 
molecular, ADJ 

, SPACE 
size, NOUN 
polarity, NOUN 
hydrogen, NOUN 
bond, NOUN 
ability, NOUN 
investigated, VERB 
effect, NOUN 

, SPACE 
water, NOUN 
mechanical, ADJ 
properties, NOUN 
bone, NOUN 
ultrastructural, ADJ 
levels, NOUN 

, SPACE 
Based, VERB 
results, NOUN 
study, NOUN 
postulated, VERB 
water, NOUN 

, SPACE 
02468101214161820, NUM 

, SPACE 
0, NUM 
0.005, NUM 
0.01, NUM 
0.015, NUM 
0.02, NUM 
0.025, NUM 
0.03Applied, NUM 
Strain, PROPN 
mm, PROPN 
mm)Stress, NOUN 
Relaxation, PROPN 
MPa)Baseline, PROPN 
Control, PROPN 

, SPACE 
H2O, PROPN 

, SPACE 
D2O, PROPN 

, SPACE 
DMF, PROPN 

, SPACE 
EG, PROPN 

, SPACE 
Dehydrated, VERB 

, SPACE 
CCl4, X 

, SPACE 
Fig, PROPN 
5, NUM 
Stress, NOUN 
relaxation, NOUN 
function, NOUN 
applied, VERB 
strain, NOUN 
obtained, VERB 
progressive, ADJ 
loading, NOUN 
protocol, NOUN 
H, PROPN 
2O, NOUN 
D, ADJ 
2O, NOUN 
base, NOUN 
line, NOUN 
control, NOUN 
specimens, NOUN 
behave, VERB 
similarly, ADV 
indicating, VERB 
linear, ADJ 

, SPACE 
increase, NOUN 
prior, ADV 
yielding, VERB 
leveled, VERB 
slight, ADJ 
decrease, NOUN 
stress, NOUN 
relaxation, NOUN 
increasing, VERB 
strain, NOUN 
EG, PROPN 
DMF, PROPN 
CCl, NOUN 
4, NUM 
dehydrated, VERB 
specimens, NOUN 
slight, ADJ 
increase, NOUN 

, SPACE 
increasing, VERB 
applied, VERB 
strain.00.0020.0040.0060.0080.010.0120.014, NOUN 

, SPACE 
0, NUM 
0.005, NUM 
0.01, NUM 
0.015, NUM 
0.02, NUM 
0.025, NUM 
0.03Applied, NUM 
Strain, PROPN 
mm, PROPN 
mm)Plastic, ADJ 
Strain, PROPN 
mm, PROPN 
mm)Baseline, PROPN 
Control, PROPN 

, SPACE 
H2O, PROPN 

, SPACE 
D2O, PROPN 

, SPACE 
DMF, PROPN 

, SPACE 
EG, PROPN 

, SPACE 
Dehydrated, VERB 

, SPACE 
CCl4, X 

, SPACE 
εy00.00020.00040.00060.00080.001, NOUN 

, SPACE 
0, NUM 
0.002, NUM 
0.004, NUM 
0.006, NUM 
0.008, NUM 

, SPACE 
Fig, PROPN 
4, NUM 
Plastic, ADJ 
strain, NOUN 
εpvs, NOUN 
applied, VERB 
strain, PROPN 
εi, VERB 
T, NOUN 
h, NOUN 
eH, PUNCT 
2O, PROPN 
D, ADJ 
2O, NOUN 
base, NOUN 
line, NOUN 
control, NOUN 
specimens, NOUN 
indicated, VERB 
linear, ADJ 
increase, NOUN 
plastic, NOUN 
strain, NOUN 
EG, PROPN 
DMF, PROPN 
soaked, VERB 
specimens, NOUN 
onset, NOUN 
yield-, ADV 

, SPACE 
ing, NOUN 
CCl, NOUN 
4, NUM 
dehydrated, VERB 
specimens, NOUN 
exhibited, VERB 
plastic, ADJ 
deformation, NOUN 
increasing, VERB 
applied, VERB 
strain.204, NOUN 
J., PROPN 
Samuel, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
59, NUM 
2014, NUM 
199, NUM 
206, NUM 

, SPACE 
molecules, NOUN 
reside, VERB 
ultrastructural, ADJ 
spaces, NOUN 
ﬁl-, NOUN 

, SPACE 
trated, VERB 
solvents, NOUN 
molecular, ADJ 
size, NOUN 
greater, ADJ 
4.0, NUM 
Å, NOUN 
play, VERB 
piv-, NUM 

, SPACE 
otal, ADJ 
role, NOUN 
mechanical, ADJ 
properties, NOUN 
bone, NOUN 

, SPACE 
Acknowledgments, NOUN 

, SPACE 
Research, PROPN 
reported, VERB 
study, NOUN 
supported, VERB 
NIAMS, PROPN 
Na-, PROPN 

, SPACE 
tional, ADJ 
Institutes, PROPN 
Health, PROPN 
award, NOUN 
number, NOUN 
R21AR57907, PROPN 
Thecontent, NOUN 
solely, ADV 
responsibility, NOUN 
authors, NOUN 
necessar-, ADV 

, SPACE 
ily, ADV 
represent, VERB 
ﬁcial, ADJ 
views, NOUN 
National, PROPN 
Institutes, PROPN 
Health, PROPN 

, SPACE 
References, NOUN 

, SPACE 
1]Jameson, NOUN 
MW, NOUN 
Hood, PROPN 
JA, PROPN 
Tidmarsh, PROPN 
BG, PROPN 
effects, NOUN 
dehydration, NOUN 
rehydration, NOUN 

, SPACE 
mechanical, ADJ 
properties, NOUN 
human, ADJ 
dentine, NOUN 
J, PROPN 
Biomech, PROPN 
1993;26(9):1055, PROPN 
65, NUM 

, SPACE 
2]Nyman, NUM 
JS, PROPN 
Anuradha, PROPN 
R, PROPN 
Shen, PROPN 
X, PROPN 
Acuna, PROPN 
RL, PROPN 
Tyler, PROPN 
JH, PROPN 
Wang, PROPN 
X, PROPN 
et, PROPN 
al, PROPN 
ﬂuence, NOUN 

, SPACE 
water, NOUN 
removal, NOUN 
strength, NOUN 
toughness, NOUN 
cortical, ADJ 
bone, NOUN 
J, PROPN 
Biomech, PROPN 

, SPACE 
2006;39(5):931, NUM 
8.Hysteresis, NOUN 
Energy, NOUN 

, SPACE 
00.050.10.150.20.250.30.350.4, NUM 

, SPACE 
0, NUM 
0.005, NUM 
0.01, NUM 
0.015, NUM 
0.02, NUM 
0.025, NUM 
0.03, NUM 

, SPACE 
Applied, PROPN 
Strain, PROPN 
mm, PROPN 
mm)Energy, PROPN 
MJ, PROPN 
m^3)Baseline, PROPN 
Control, PROPN 

, SPACE 
H2O, PROPN 

, SPACE 
D2O, PROPN 

, SPACE 
DMF, PROPN 

, SPACE 
EG, PROPN 

, SPACE 
Dehydrated, PROPN 

, SPACE 
CCl400.010.020.030.040.050.06, NOUN 

, SPACE 
0, NUM 
0.002, NUM 
0.004, NUM 
0.006, NUM 
0.008Plastic, NUM 
Strain, PROPN 
Energy, PROPN 

, SPACE 
00.10.20.30.40.50.60.70.80.9, NUM 

, SPACE 
0, NUM 
0.005, NUM 
0.01, NUM 
0.015, NUM 
0.02, NUM 
0.025, NUM 
0.03Applied, NUM 
Strain, PROPN 
mm, PROPN 
mm)Energy, PROPN 
MJ, PROPN 
m^3)Baseline, PROPN 
Control, PROPN 

, SPACE 
H2O, PROPN 

, SPACE 
D2O, PROPN 

, SPACE 
DMF, PROPN 

, SPACE 
EG, PROPN 

, SPACE 
Dehydrated, VERB 

, SPACE 
CCl400.010.020.030.040.050.060.07, NOUN 

, SPACE 
0, NUM 
0.002, NUM 
0.004, NUM 
0.006, NUM 
0.008Released, NUM 
Elastic, PROPN 
Strain, PROPN 
Energy, PROPN 

, SPACE 
00.050.10.150.20.250.3, NOUN 

, SPACE 
0, NUM 
0.005, NUM 
0.01, NUM 
0.015, NUM 
0.02, NUM 
0.025, NUM 
0.03, NUM 

, SPACE 
Applied, PROPN 
Strain, PROPN 
mm, PROPN 
mm)Energy, PROPN 
MJ, PROPN 
m^3, PROPN 
Baseline, PROPN 
Control, PROPN 

, SPACE 
H2O, PROPN 

, SPACE 
D2O, PROPN 

, SPACE 
DMF, PROPN 

, SPACE 
EG, PROPN 

, SPACE 
Dehydrated, PROPN 

, SPACE 
CCl400.010.020.030.040.050.06, NOUN 

, SPACE 
0, NUM 
0.002, NUM 
0.004, NUM 
0.006, NUM 
0.008A, NOUN 

, SPACE 
B, PROPN 

, SPACE 
C, PROPN 

, SPACE 
Fig, PROPN 
6, NUM 
Released, VERB 
elastic, ADJ 
strain, NOUN 
energy, NOUN 
plastic, NOUN 
ﬂow, X 
b, NOUN 
hysteresis, NOUN 
c, NOUN 
energy, NOUN 
dissipation, NOUN 
bone, NOUN 
specimens, NOUN 
soaked, VERB 
different, ADJ 
solvents, NOUN 
H, PROPN 
2O, NOUN 
D, ADJ 
2O, NOUN 
base, NOUN 
line, NOUN 
control, NOUN 
specimens, NOUN 

, SPACE 
similar, ADJ 
capacity, NOUN 
dissipating, VERB 
energy, NOUN 
mechanisms, NOUN 
aforementioned, VERB 
EG, PROPN 
DMF, PROPN 
CCl, NOUN 
4, NUM 
dehydrated, VERB 
specimens, NOUN 
exhibit, VERB 
limited, ADJ 
capacity, NOUN 
energy, NOUN 

, SPACE 
dissipation.205, VERB 
J., PROPN 
Samuel, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
59, NUM 
2014, NUM 
199, NUM 
206, NUM 

, SPACE 
3]Horch, NUM 
RA, PROPN 
Gochberg, PROPN 
DF, PROPN 
Nyman, PROPN 
JS, PROPN 
MD, PROPN 
Clinically, ADV 
compatible, ADJ 
MRI, PROPN 
strategies, NOUN 

, SPACE 
discriminating, VERB 
bound, VERB 
pore, ADJ 
water, NOUN 
cortical, ADJ 
bone, NOUN 
Magn, PROPN 
Reson, PROPN 
Med, PROPN 

, SPACE 
2012;68(6):1774, NUM 
84, NUM 

, SPACE 
4]Horch, NUM 
RA, PROPN 
Nyman, PROPN 
JS, PROPN 
Gochberg, PROPN 
DF, PROPN 
Dortch, PROPN 
RD, PROPN 
MD, PROPN 
Characterization, NOUN 
1H, PROPN 
NMRsignal, PROPN 
human, ADJ 
cortical, ADJ 
bone, NOUN 
magnetic, ADJ 
resonance, NOUN 
imaging, NOUN 
Magn, PROPN 
Reson, PROPN 
Med, PROPN 

, SPACE 
2010;64(3):680, NUM 
7, NUM 

, SPACE 
5]Wilson, NUM 
EE, PROPN 
Awonusi, PROPN 
MOrris, PROPN 
MD, PROPN 
Kohn, PROPN 
DH, PROPN 
Tecklenburg, PROPN 
MM, PROPN 
Beck, PROPN 
LW, PROPN 
Threestructural, ADJ 
roles, NOUN 
water, NOUN 
bone, NOUN 
observed, VERB 
solid, ADJ 
state, NOUN 
NMR, PROPN 
Biophys, NOUN 
J2006;90(10):3722, PROPN 
31, NUM 

, SPACE 
6]Wilson, NUM 
EE, PROPN 
Awonusi, PROPN 
Morris, PROPN 
MD, PROPN 
Kohn, PROPN 
DH, PROPN 
Tecklenburg, PROPN 
MM, PROPN 
Beck, PROPN 
LW, PROPN 
Highly, ADV 
dered, VERB 
interstitial, ADJ 
water, NOUN 
observed, VERB 
bone, NOUN 
nuclear, ADJ 
magnetic, ADJ 
resonance, NOUN 
J, PROPN 
Bone, PROPN 

, SPACE 
Miner, PROPN 
Res, PROPN 
2005;20(4):625, PROPN 
34, NUM 

, SPACE 
7]Wehrli, NUM 
FW, PROPN 
Fernandez, PROPN 
Seara, PROPN 
MA, PROPN 
Nuclear, ADJ 
magnetic, ADJ 
resonance, NOUN 
studies, NOUN 
bone, NOUN 

, SPACE 
water, NOUN 
Ann, PROPN 
Biomed, PROPN 
Eng, PROPN 
2005;33(1):79, NOUN 
86, NUM 

, SPACE 
8]Bella, NUM 
J, PROPN 
Brodsky, PROPN 
B, PROPN 
Berman, PROPN 
HM, PROPN 
Hydration, NOUN 
structure, NOUN 
collagen, NOUN 
peptide, NOUN 
Structure1995;3(9):893, NOUN 
906, NUM 

, SPACE 
9]Yamashita, NOUN 
J, PROPN 
Furman, PROPN 
BR, PROPN 
Rawls, PROPN 
HR, PROPN 
Wang, PROPN 
X, PROPN 
Agrawal, PROPN 
CM, PROPN 
use, NOUN 
dynamic, ADJ 
chanical, ADJ 
analysis, NOUN 
assess, VERB 
viscoelastic, ADJ 
properties, NOUN 
human, ADJ 
cortical, ADJ 
bone, NOUN 
J, PROPN 
Biomed, PROPN 
Mater, PROPN 
Res, PROPN 
2001;58(1):47, PROPN 
53, NUM 

, SPACE 
10, NUM 
Yamashita, PROPN 
J, PROPN 
Li, PROPN 
X, PROPN 
Furman, PROPN 
BR, PROPN 
Rawls, PROPN 
HR, PROPN 
Wang, PROPN 
X, PROPN 
Agrawal, PROPN 
CM, PROPN 
Collagen, NOUN 
andbone, NOUN 
viscoelasticity, NOUN 
dynamic, ADJ 
mechanical, ADJ 
analysis, NOUN 
J, PROPN 
Biomed, PROPN 
Mater, PROPN 
Res, PROPN 

, SPACE 
2002;63(1):31, PROPN 
6, NUM 

, SPACE 
11, NUM 
Clough, PROPN 
SA, PROPN 
Beers, PROPN 
Y, PROPN 
Klein, PROPN 
GP, PROPN 
Rothman, PROPN 
LR, PROPN 
Dipole, PROPN 
moment, NOUN 
water, NOUN 
Stark, PROPN 
mea, NOUN 
surements, NOUN 
H[sub, PROPN 
2]O, PROPN 
HDO, PROPN 
D[sub, PROPN 
2]O., NOUN 
J, PROPN 
Chem, PROPN 
Phys, PROPN 
1973;59(5):2254, PROPN 
9, NUM 

, SPACE 
12, NUM 
Srinivasan, PROPN 
KR, NOUN 
Kay, PROPN 
RL, PROPN 
Pressure, NOUN 
dependence, NOUN 
dielectric, ADJ 
constant, NOUN 
H[sub, NOUN 
2]O, NUM 

, SPACE 
D[sub, PROPN 
2]O., NOUN 
J, PROPN 
Chem, PROPN 
Phys, PROPN 
1974;60(9):3645, PROPN 
8, NUM 

, SPACE 
13, NUM 
Feyereisen, PROPN 
MW, PROPN 
Feller, PROPN 
D, PROPN 
Dixon, PROPN 
DA, PROPN 
Hydrogen, NOUN 
bond, NOUN 
energy, NOUN 
water, NOUN 
dimer, NOUN 
J, PROPN 
Phys, PROPN 
Chem, PROPN 
1996;100(8):2993, PROPN 
7, NUM 

, SPACE 
14, NUM 
Breck, PROPN 
DW, PROPN 
Zeolite, ADJ 
molecular, ADJ 
sieves, NOUN 
structure, NOUN 
chemistry, NOUN 
use, NOUN 
New, PROPN 
York, PROPN 
Wiley;1974, PROPN 

, SPACE 
15, X 
Elshof, PROPN 
Jt, PROPN 
Abadal, PROPN 
CR, PROPN 
Sekulic, PROPN 
J, PROPN 
Chowdhury, PROPN 
SR, PROPN 
Blank, PROPN 
DHA, PROPN 
Transport, NOUN 
mechanisms, NOUN 

, SPACE 
water, NOUN 
organic, ADJ 
solvents, NOUN 
microporous, ADJ 
silica, NOUN 
pervaporation, NOUN 
bina-, ADJ 

, SPACE 
ry, ADP 
liquids, NOUN 
Microporous, ADJ 
Mesoporous, ADJ 
Mater, PROPN 
2003(65):197, PROPN 
208, NUM 

, SPACE 
16, NUM 
Drisdell, PROPN 
WS, PROPN 
Cappa, PROPN 
CD, PROPN 
Smith, PROPN 
JD, PROPN 
Saykally, PROPN 
RJ, PROPN 
Cohen, PROPN 
RC, PROPN 
Determination, NOUN 
evap, NOUN 
oration, NOUN 
coef, NOUN 
