ELSEVIER, NOUN 
0.23, NUM 
mmol, NOUN 
Reaction, NOUN 
workup, NOUN 

, SPACE 
8a, NUM 
afforded, VERB 
ketone, NOUN 
8c, PROPN 
0.069, NUM 
g, PROPN 
81, NUM 
white, ADJ 
crystals, NOUN 
m.p, PROPN 

, SPACE 
115, NUM 
117, NUM 
°, NUM 
C, NOUN 
IR, PROPN 
KBr, PROPN 
2920, NUM 
1740, NUM 
cm, NOUN 
-1, INTJ 
1H, PROPN 
NMR, PROPN 
CDCI3, PROPN 
8, NUM 
6.45, NUM 

, SPACE 
s, PROPN 
1, NUM 
H, NOUN 
C-4, NOUN 
5.76, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
0.96, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.94, NUM 
s, PROPN 
3, NUM 
H, NOUN 

, SPACE 
C-18, PROPN 
MS, PROPN 
m, PROPN 
z, PROPN 
relative, ADJ 
intensity, NOUN 
488, NUM 
100, NUM 
M+, NUM 
HRMS, PROPN 
Cal-, PROPN 

, SPACE 
culated, VERB 
C23HzsOFg, NOUN 
488.1763, NUM 
found, VERB 
488.1789, NUM 

, SPACE 
6~-Bromo-, NUM 
17~-l(t, NOUN 
butyldimethylsilyl)oxy]-3o~-, NUM 

, SPACE 
pentafluoroethylandrost-4, PROPN 
en-3~-ol, NOUN 
ga, PROPN 

, SPACE 
Silyl, PROPN 
ether, PRON 
3a, PROPN 
1.2, NUM 
g, NOUN 
2.3, NUM 
mmol, NOUN 
100, NUM 
mL, NUM 
carbon, NOUN 
tetrachloride, NOUN 

, SPACE 
treated, VERB 
NBS, PROPN 
0.600, NUM 
g, NOUN 
3.7, NUM 
mmol, NOUN 
reaction, NOUN 
mixture, NOUN 

, SPACE 
refluxed, VERB 
1, NUM 
h, NOUN 
cooled, VERB 
ice, NOUN 
bath, NOUN 
Filtration, NOUN 
pre-, NOUN 

, SPACE 
cipitated, VERB 
succinimide, NOUN 
removal, NOUN 
solvent, NOUN 
vacuo, NOUN 
afforded, VERB 

, SPACE 
C-6, PROPN 
bromide, NOUN 
9a, PROPN 
1.1, NUM 
g, NOUN 
82, NUM 
orange, ADJ 
oil, NOUN 

, SPACE 
purification, NOUN 
IH, PROPN 
NMR, PROPN 
CDC13, PROPN 
8, NUM 
5.69, NUM 
s, PROPN 
1, NUM 
H, NOUN 

, SPACE 
C-4, NOUN 
4.96, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
3.57, NUM 
t, PROPN 
J, PROPN 
=, PROPN 
7.8, PROPN 
Hz, PROPN 
1, NUM 
H, NOUN 
17, NUM 
~, NOUN 
H, PROPN 
1.46, NUM 
s, PROPN 

, SPACE 
3, NUM 
H, PROPN 
C-19, PROPN 
0.89, NUM 
s, PROPN 
9, NUM 
H, PROPN 
t, NOUN 
butylsilyl, NOUN 
0.77, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-18, PROPN 
0.02, NUM 
s, PROPN 

, SPACE 
6, NUM 
H, PROPN 
dimethylsilyl, NOUN 

, SPACE 
6~-Bromo-1, NUM 
7~-[(t, NUM 
butyldimethylsilyl)oxy, NOUN 
-30~-, PROPN 

, SPACE 
heptafluoropropylandrost-4, NOUN 
en-3~-ol, NOUN 
gb, PROPN 

, SPACE 
Silyl, PROPN 
ether, NOUN 
3b, PROPN 
l.0, PROPN 
g, PROPN 
1.7, NUM 
mmol, NOUN 
100, NUM 
mL, NUM 
carbon, NOUN 
tetrachloride, NOUN 

, SPACE 
treated, VERB 
NBS, PROPN 
0.600, NUM 
g, NOUN 
3.7, NUM 
mmol, NOUN 
Reaction, NOUN 
workup, NOUN 

, SPACE 
9a, NOUN 
afforded, VERB 
C-6, PROPN 
bromide, NOUN 
9b, PROPN 
0.85, NUM 
g, NOUN 
75, NUM 
orange, ADJ 

, SPACE 
oil, NOUN 
purification, NOUN 
1H, PROPN 
NMR, PROPN 
CDCI3, PROPN 

, SPACE 
5, NUM 
5.69, NUM 
s, PROPN 
1, NUM 
H, PROPN 
C-4, NOUN 
4.96, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
3.56, NUM 
t, PROPN 
J, PROPN 
=, PROPN 
7.8, PROPN 
Hz, PROPN 
1, NUM 
H, NOUN 

, SPACE 
170, NUM 
~, NOUN 
H, PROPN 
1.45, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.89, NUM 
s, PROPN 
9, NUM 
H, PROPN 
t, NOUN 
butylsilyl, NOUN 
0.79, NUM 
s, PROPN 
3, NUM 
H, NOUN 

, SPACE 
C-18, PROPN 
0.01, NUM 
s, PROPN 
6, NUM 
H, NOUN 
dimethylsilyl, NOUN 

, SPACE 
6~-B, PROPN 
romo-1, PROPN 
7~-, PROPN 
t, NOUN 
buty, NOUN 
ldimethylsilyl, NOUN 
oxy, PROPN 
l-, X 
3, NUM 
ot-, X 

, SPACE 
nonafluorobu, NOUN 
~, VERB 
landrost-4, NOUN 
en-3~-ol, NOUN 
9c, PROPN 

, SPACE 
Silyl, PROPN 
ether, ADP 
3c, NOUN 
0.850, NUM 
g, NOUN 
1.4, NUM 
mmol, PROPN 
100, NUM 
mL, NUM 
carbon, NOUN 
tetrachlo-, X 

, SPACE 
ride, NOUN 
treated, VERB 
NBS, PROPN 
0.500, NUM 
g, PROPN 
3.1, NUM 
mmol, NOUN 
Reaction, NOUN 
workup, NOUN 
9a, NOUN 
afforded, VERB 
C-6, PROPN 
bromide, NOUN 
9c, PROPN 
0.775, NUM 
g, PROPN 
81, NUM 

, SPACE 
orange, ADJ 
oil, NOUN 
purification, NOUN 
~H, PUNCT 
NMR, PROPN 

, SPACE 
CDC13, PROPN 
8, NUM 
5.69, NUM 
1, NUM 
H, PROPN 
C-4, NOUN 
4.97, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
3.56, NUM 
t, PROPN 
J, PROPN 
=, SYM 
7.8, NUM 

, SPACE 
Hz, PROPN 
1, NUM 
H, PROPN 
17c, NOUN 
~, NOUN 
H, PROPN 
1.46, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.89, NUM 
s, PROPN 
9, NUM 
H, PROPN 
t, NOUN 
butylsilyl, ADJ 
0.74, NUM 

, SPACE 
s, PROPN 
3, NUM 
H, PROPN 
C-18, PROPN 
0.02, NUM 
s, PROPN 
6, NUM 
H, NOUN 
dimethylsilyl, NOUN 

, SPACE 
1, NUM 
7~-[(t, NUM 
Butyldimethylsilyl)oxy]-30~-, PROPN 

, SPACE 
pentafluoroethylandrost-5, PROPN 
en-3~-ol, NOUN 
lOa, NOUN 

, SPACE 
stirring, ADJ 
suspension, NOUN 
lithium, NOUN 
aluminum, NOUN 
hydride, NOUN 
1.0, NUM 
g, NOUN 
26, NUM 

, SPACE 
mmol, PROPN 
50, NUM 
mL, NUM 
ether, NOUN 
added, VERB 
solution, NOUN 
bromide, NOUN 
9a, PROPN 
1.1, NUM 

, SPACE 
g, NOUN 
1.8, NUM 
mmol, NOUN 
25, NUM 
mL, NUM 
ether, NOUN 
mixture, NOUN 
stirred, VERB 
room, NOUN 

, SPACE 
temperature, NOUN 
1, NUM 
h., NOUN 
reaction, NOUN 
quenched, VERB 
dropwise, NOUN 
ad-, NOUN 

, SPACE 
dition, NOUN 
ethyl, PROPN 
acetate, PROPN 
M, PROPN 
HC1, PROPN 
extracted, VERB 
ethyl, PROPN 

, SPACE 
acetate, NOUN 
3, NUM 
×, NOUN 
50, NUM 
mL, NUM 
combined, VERB 
extracts, NOUN 
washed, VERB 

, SPACE 
saturated, VERB 
sodium, NOUN 
chloride, NOUN 
solution, NOUN 
dried, VERB 
MgSO, PROPN 
4, NUM 
Filtra-, PROPN 

, SPACE 
tion, NOUN 
removal, NOUN 
solvent, NOUN 
vacuo, PROPN 
gave, VERB 
yellow, ADJ 
oil, NOUN 

, SPACE 
purified, VERB 
silica, PROPN 
gel, PROPN 
chromatography, NOUN 
Elution, NOUN 
ethyl, PROPN 
ac-, PROPN 

, SPACE 
etate, VERB 
hexane, NOUN 
5/95, NUM 
afforded, VERB 
silyl, NOUN 
ether, ADJ 
10a, NOUN 
0.705, NUM 
g, NOUN 
77, NUM 

, SPACE 
white, ADJ 
crystals, NOUN 
m.p, PROPN 
88, NUM 
90, NUM 
°, NUM 
C, NOUN 
IR, PROPN 
KBr, PROPN 
3458, NUM 
2856, NUM 
cm, NOUN 
-~., PROPN 
~H, PUNCT 

, SPACE 
NMR, PROPN 
CDCI3, PROPN 
8, NUM 
5.35, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
3.56, NUM 
t, PROPN 
J, PROPN 
=, PROPN 
7.8, PROPN 
Hz, PROPN 
1, NUM 
H, NOUN 

, SPACE 
17c, NOUN 
~, NOUN 
H, NOUN 
1.09, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.89, NUM 
s, PROPN 
9, NUM 
H, PROPN 
t, NOUN 
butylsilyl, NOUN 
0.73, NUM 
s, PROPN 
3, NUM 
H, NOUN 

, SPACE 
C-18, PROPN 
0.02, NUM 
s, PROPN 
6, NUM 
H, NOUN 
dimethylsilyl, PROPN 
MS, PROPN 
m, PROPN 
z, PROPN 
relative, ADJ 
intensity, NOUN 

, SPACE 
465, NUM 
10, NUM 
M-57, PROPN 
389, NUM 
100, NUM 
M-133, PROPN 
HRMS, PROPN 
Calculated, VERB 

, SPACE 
C27H43OzFsSi, PROPN 
522.2952, NUM 
found, VERB 
522.2953, NUM 

, SPACE 
1, NUM 
7~-[(t, NUM 
Butyldimethylsilyl)oxy]-3~-, NOUN 

, SPACE 
heptafluoropropylandrost-5, PROPN 
en-3[3, NOUN 
ol, PROPN 
lOb, ADV 

, SPACE 
stirring, ADJ 
suspension, NOUN 
lithium, NOUN 
aluminum, NOUN 
hydride, NOUN 
1.0, NUM 
g, NOUN 
26, NUM 

, SPACE 
mmol, PROPN 
50, NUM 
mL, NUM 
ether, NOUN 
added, VERB 
solution, NOUN 
bromide, NOUN 
9b, PROPN 
0.85, NUM 

, SPACE 
g, NOUN 
1.3, NUM 
mmol, PROPN 
25, NUM 
ether, NOUN 
Reaction, NOUN 
workup, NOUN 
10a, NOUN 

, SPACE 
afforded, VERB 
silyl, NOUN 
ether, ADJ 
10b, NOUN 
0.605, NUM 
g, PROPN 
81, NUM 
white, ADJ 
crystals, NOUN 
m.p, PROPN 

, SPACE 
68, NUM 
70, NUM 
°, NUM 
C, NOUN 
IR, PROPN 
KBr, PROPN 
3440, NUM 
2956, NUM 
cm, NOUN 
~., X 
tH, ADJ 
NMR, PROPN 
CDC13, PROPN 
8, NUM 
5.36, NUM 

, SPACE 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
3.57, NUM 
t, PROPN 
J, PROPN 
=, PROPN 
7.8, PROPN 
Hz, PROPN 
1, NUM 
H, NOUN 
17, NUM 
~, NOUN 
H, PROPN 
1.09, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 

, SPACE 
0.89, NUM 
s, PROPN 
9, NUM 
H, PROPN 
t, NOUN 
butylsilyl, NOUN 
0.73, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-18, PROPN 
0.02, NUM 
s, PROPN 
6, NUM 
H, NOUN 
di-, NOUN 

, SPACE 
methylsilyl, NOUN 
MS, PROPN 
m, PROPN 
z, PROPN 
relative, ADJ 
intensity, NOUN 
515, NUM 
60, NUM 
M-57, PROPN 
439, NUM 

, SPACE 
100, NUM 
M-133, PROPN 
HRMS, PROPN 
Calculated, VERB 
C2, PROPN 
~, NOUN 
H4302FvSi, PROPN 
572.2921, NUM 

, SPACE 
found, VERB 
572.2896, NUM 

, SPACE 
1, NUM 
7~-[(t, NUM 
Butyldimethylsilyl)o, NOUN 
©, NOUN 
']-30t-, NOUN 

, SPACE 
nonafluorobutylandrost-, NUM 
5, NUM 
en-, NOUN 
3~-ol, PROPN 
l, NOUN 
Oc, PROPN 

, SPACE 
stirring, ADJ 
suspension, NOUN 
lithium, NOUN 
aluminum, NOUN 
hydride, NOUN 
l.0, NOUN 
g, PROPN 
26, NUM 

, SPACE 
mmol, PROPN 
50, NUM 
mL, NUM 
ether, NOUN 
added, VERB 
solution, NOUN 
bromide, NOUN 
9e, PROPN 

, SPACE 
0.775, NUM 
g, NOUN 
1.1, NUM 
mmol, NOUN 
25, NUM 
mL, NUM 
ether, NOUN 
Reaction, NOUN 
workup, NOUN 

, SPACE 
10a, NOUN 
afforded, VERB 
silyl, NOUN 
ether, ADJ 
10e, NOUN 
0.450, NUM 
g, NOUN 
65, NUM 
oil, NOUN 
IR, PROPN 
KBr, PROPN 

, SPACE 
3421,2957, ADJ 
cm, NOUN 
-I., ADJ 
IH, PROPN 
NMR, PROPN 
CDCI3, PROPN 
8, NUM 
5.35, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
3.56, NUM 
t, PROPN 

, SPACE 
J, PROPN 
=, PROPN 
7.8, NUM 
Hz, PROPN 
1, NUM 
H, NOUN 
170tH, NUM 
1.09, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.89, NUM 
s, PROPN 
9, NUM 
H, PROPN 
t, NOUN 
bu-, NOUN 

, SPACE 
tylsilyl, NOUN 
0.73, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-18, PROPN 
0.02, NUM 
s, PROPN 
6, NUM 
H, NOUN 
dimethylsilyl, PROPN 
MS, PROPN 
m, PROPN 
z, PROPN 

, SPACE 
relative, ADJ 
intensity, NOUN 
490, NUM 
36, NUM 
M-132, PROPN 
HRMS, PROPN 
Calculated, VERB 

, SPACE 
C29H43OzFgSi, NOUN 
C4Hg, PROPN 
565.2184, NUM 
found, VERB 
565.2214, NUM 

, SPACE 
30t, NOUN 
Pentafluoroethylandrost-5, PROPN 
ene-3~, PROPN 
17~-diol, PROPN 
lla, NOUN 

, SPACE 
Silyl, PROPN 
ether, ADJ 
10a, NOUN 
0.150, NUM 
g, PROPN 
0.27, NUM 
retool, NOUN 
10, NUM 
mL, NUM 
acetonitrile, ADJ 

, SPACE 
treated, VERB 
1, NUM 
mL, NUM 
48, NUM 
HF, PROPN 
water, NOUN 
solution, NOUN 
stirred, VERB 

, SPACE 
room, NOUN 
temperature, NOUN 
overnight, ADV 
reaction, NOUN 
mixture, NOUN 
washed, VERB 

, SPACE 
saturated, VERB 
sodium, NOUN 
chloride, NOUN 
solution, NOUN 
dried, VERB 
MgSO, PROPN 
4, NUM 

, SPACE 
Filtration, PROPN 
removal, NOUN 
solvent, NOUN 
vacuo, PROPN 
gave, VERB 
yellow, ADJ 
solid, ADJ 

, SPACE 
purified, VERB 
silica, PROPN 
gel, PROPN 
chromatography, NOUN 
Elution, NOUN 

, SPACE 
ethyl, PROPN 
acetate, PROPN 
hexane, NOUN 
10/90, NUM 
afforded, VERB 
diol, PROPN 
lla, NOUN 
0.105, NUM 
g, PROPN 
87, NUM 

, SPACE 
white, ADJ 
crystals, NOUN 
m.p, PROPN 
125, NUM 
127, NUM 
°, NUM 
C, NOUN 
IR, PROPN 
KBr, PROPN 
3387, NUM 
2940, NUM 
cm, NOUN 
-~., PROPN 
1H, PROPN 

, SPACE 
NMR, PROPN 
CDC13, PROPN 
8, NUM 
5.35, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
3.63, NUM 
t., PROPN 
J, PROPN 
=, PROPN 
7.8, PROPN 
Hz, PROPN 
1, NUM 
H, NOUN 

, SPACE 
17o, NOUN 
~, NOUN 
H, PROPN 
1.08, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.79, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-18, PROPN 
MS, PROPN 
m, PROPN 
z, PROPN 
relative, ADJ 

, SPACE 
Steroids, PROPN 
1996, NUM 
vol, PROPN 
61, NUM 
February, PROPN 
53, NUM 


, SPACE 
Papers, PROPN 

, SPACE 
intensity, NOUN 
408, NUM 
25, NUM 
M+, NUM 
390, NUM 
14, NUM 
M-18, PROPN 
HRMS, PROPN 
Calculated, VERB 

, SPACE 
C2jHz902Fs, NOUN 
408.2088, NUM 
found, VERB 
408.2083, NUM 

, SPACE 
30~-Heptafluoropropylandrost-, NUM 
5, NUM 
ene-3~, PROPN 
1, NUM 
7~-, NUM 

, SPACE 
diol, ADJ 
llb, ADJ 

, SPACE 
Silyl, PROPN 
ether, ADJ 
10b, NOUN 
0.185, NUM 
g, PROPN 
0.32, NUM 
mmol, PROPN 
10, NUM 
mL, NUM 
acetonitrile, ADJ 

, SPACE 
treated, VERB 
1, NUM 
mL, NUM 
48, NUM 
HF, PROPN 
water, NOUN 
Reaction, NOUN 
workup, NOUN 

, SPACE 
lla, NOUN 
afforded, VERB 
diol, PROPN 
llb, PROPN 
0.135, NUM 
g, PROPN 
91, NUM 
white, ADJ 
crystals, NOUN 
m.p, PROPN 
145-, NUM 

, SPACE 
147, NUM 
°, NUM 
C, NOUN 
IR, PROPN 
KBr, PROPN 
3431, NUM 
2941, NUM 
cm, NOUN 
-l, PROPN 
IH, PROPN 
NMR, PROPN 
CDC13, PROPN 
6, NUM 
5.36, NUM 
m, PROPN 

, SPACE 
1, NUM 
H, PROPN 
C-6, PROPN 
3.62, NUM 
t, PROPN 
J=, PROPN 
7.8, PROPN 
Hz, PROPN 
1, NUM 
H, NOUN 
17t, NOUN 
~, NOUN 
H, PROPN 
1.09, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.78, NUM 

, SPACE 
s, PROPN 
3, NUM 
H, PROPN 
C-18, PROPN 
MS, PROPN 
m, PROPN 
z, PROPN 
relative, ADJ 
intensity, NOUN 
458, NUM 
100, NUM 
M+, NUM 
440, NUM 

, SPACE 
31, NUM 
M-18, PROPN 
HRMS, PROPN 
Calculated, VERB 
C22H2902F7, PROPN 
458.2056, NUM 
found, VERB 

, SPACE 
458.2031, NUM 

, SPACE 
3~-Nonafluorobutylandrost-5, NUM 
ene-3~, PROPN 
17~-diol, PROPN 
llc, PROPN 

, SPACE 
Silyl, PROPN 
ether, NOUN 
10¢, NUM 
0.200, NUM 
g, PROPN 
0.32, NUM 
mmol, PROPN 
10, NUM 
mL, NUM 
acetonitrile, ADJ 

, SPACE 
treated, VERB 
1, NUM 
mL, NUM 
48, NUM 
HF, PROPN 
water, NOUN 
Reaction, NOUN 
workup, NOUN 

, SPACE 
lla, NOUN 
afforded, VERB 
diol, PROPN 
llc, NOUN 
0.125, NUM 
g, PROPN 
77, NUM 
white, ADJ 
crystals, NOUN 
m.p, PROPN 
168-, NUM 

, SPACE 
170, NUM 
°, NUM 
C, NOUN 
IR, PROPN 
KBr, PROPN 
3450, NUM 
2950, NUM 
cm, NOUN 
-l, PROPN 
IH, PROPN 
NMR, PROPN 
CDC13, PROPN 
~5, NOUN 
5.36, NUM 
m, PROPN 

, SPACE 
1, NUM 
H, PROPN 
C-6, PROPN 
3.62, NUM 
t, PROPN 
J=, PROPN 
7.8, PROPN 
Hz, PROPN 
1, NUM 
H, NOUN 
17, NUM 
~, NOUN 
H, PROPN 
1.08, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.77, NUM 

, SPACE 
s, PROPN 
3, NUM 
H, PROPN 
C-18, PROPN 
MS, PROPN 
m, PROPN 
z, PROPN 
relative, ADJ 
intensity, NOUN 
508, NUM 
100, NUM 
M+, NUM 
490, NUM 

, SPACE 
32, NUM 
M-18, PROPN 
HRMS, PROPN 
Calculated, VERB 
C23H2902F9, PROPN 
508.2024, NUM 
found, VERB 

, SPACE 
508.2025, NUM 

, SPACE 
3~-Hydroxy-30~-pentafluoroethylandrost-5, NUM 
en-17-, NOUN 

, SPACE 
12a, NOUN 

, SPACE 
Diol, PROPN 
lla, NOUN 
0.080, NUM 
g, PROPN 
0.18, NUM 
mmol, PROPN 
20, NUM 
mL, NUM 
methylene, PROPN 
chloride, PROPN 

, SPACE 
treated, VERB 
PCC, PROPN 
0.100, NUM 
g, PROPN 
0.45, NUM 
mmol, NOUN 
resulting, VERB 
suspension, NOUN 

, SPACE 
turned, VERB 
orange, NOUN 
brown, NOUN 
stirred, VERB 
room, NOUN 
temperature, NOUN 

, SPACE 
3, NUM 
h., NOUN 
reaction, NOUN 
mixture, NOUN 
diluted, VERB 
20, NUM 
mL, NUM 
ether, NOUN 

, SPACE 
filtered, VERB 
aid, NOUN 
Celite, PROPN 
Removal, NOUN 
solvent, NOUN 
vacuo, PROPN 

, SPACE 
gave, VERB 
brown, ADJ 
oil, NOUN 
purified, VERB 
silica, PROPN 
gel, PROPN 
chromatography, PROPN 

, SPACE 
Elution, PROPN 
ethyl, PROPN 
acetate, PROPN 
hexanes, NOUN 
5/95, NUM 
afforded, VERB 
ketone, NOUN 
12a, NOUN 
0.065, NUM 

, SPACE 
g, PROPN 
81, NUM 
white, ADJ 
crystals, NOUN 
m.p, PROPN 
140, NUM 
142, NUM 
°, NUM 
C, NOUN 
IR, PROPN 
KBr, PROPN 
3430, NUM 
2949, NUM 

, SPACE 
1738, NUM 
cm, NOUN 
-1, INTJ 
1H, PROPN 
NMR, PROPN 
CDCI3, PROPN 
t~, PROPN 
5.41, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
1.11, NUM 
s, PROPN 
3, NUM 
H, NOUN 

, SPACE 
C-19, PROPN 
0.90, NUM 
s, PROPN 
1, NUM 
H, PROPN 
C-18, PROPN 
MS, PROPN 
m, PROPN 
z, PROPN 
relative, ADJ 
intensity, NOUN 
406, NUM 
80, NUM 

, SPACE 
M+, NUM 
285, NUM 
100, NUM 
M-121, PROPN 
HRMS, PROPN 
Calculated, VERB 
C21H2702Fs, NOUN 

, SPACE 
406.1931, NUM 
found, VERB 
406.1949, NUM 

, SPACE 
3~3, NUM 
Hydroxy-3o~-heptafluoropropylandrost-, NOUN 
5, NUM 
en-17-, NOUN 

, SPACE 
12b, NOUN 

, SPACE 
Diol, PROPN 
llb, NOUN 
0.065, PROPN 
g, PROPN 
0.14, NUM 
mmol, NOUN 
20, NUM 
mL, NUM 
methylene, PROPN 
chloride, PROPN 

, SPACE 
treated, VERB 
PCC, PROPN 
0.050, NUM 
g, PROPN 
0.23, NUM 
mmol, NOUN 
Reaction, NOUN 
workup, NOUN 

, SPACE 
12a, NOUN 
afforded, VERB 
ketone, NOUN 
12b, NOUN 
0.050, NUM 
g, PROPN 
77, NUM 
white, ADJ 
crystals, NOUN 

, SPACE 
m.p, PROPN 
142, NUM 
145, NUM 
°, NUM 
C, NOUN 
IR, PROPN 
KBr, PROPN 
3430, NUM 
2950, NUM 
1740, NUM 
cm, NOUN 
-1, INTJ 
~H, PUNCT 
NMR, PROPN 

, SPACE 
CDC13, PROPN 
8, NUM 
5.40, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
1.12, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.91, NUM 
s, PROPN 
1, NUM 
H, NOUN 

, SPACE 
C-18, PROPN 
MS, PROPN 
m, PROPN 
z, PROPN 
relative, ADJ 
intensity, NOUN 
456, NUM 
56, NUM 
M, PROPN 
HRMS, PROPN 
Calcu-, PROPN 

, SPACE 
lated, VERB 
C22H2702FT, NOUN 
456.1899, NUM 
found, VERB 
456.1900, NUM 

, SPACE 
3~-Hydroxy-3c~-nonafluorobutylandrost-5, PROPN 
en-1, NOUN 
7-, NUM 

, SPACE 
12c, NUM 

, SPACE 
Diol, PROPN 
lle, PROPN 
0.075, NUM 
g, PROPN 
0.15, NUM 
mmol, NOUN 
20, NUM 
mL, NUM 
methylene, PROPN 
chloride, PROPN 

, SPACE 
treated, VERB 
PCC, PROPN 
0.050, NUM 
g, PROPN 
0.23, NUM 
mmol, NOUN 
Reaction, NOUN 
workup, NOUN 

, SPACE 
12a, NOUN 
afforded, VERB 
ketone, NOUN 
12e, NOUN 
0.055, NUM 
g, PROPN 
73, NUM 
white, ADJ 
crystals, NOUN 
m.p, PROPN 

, SPACE 
102, NUM 
104, NUM 
°, NUM 
C, NOUN 
IR, PROPN 
KBr, PROPN 
3450, NUM 
2940, NUM 
1738, NUM 
cm, NOUN 
-I., ADJ 
IH, PROPN 
NMR, PROPN 
CDC13, PROPN 

, SPACE 
8, NUM 
5.39, NUM 
m, PROPN 
1, NUM 
H, PROPN 
C-6, PROPN 
1.11, NUM 
s, PROPN 
3, NUM 
H, PROPN 
C-19, PROPN 
0.90, NUM 
s, PROPN 
1, NUM 
H, PROPN 
C-18, PROPN 
MS, PROPN 

, SPACE 
m, PROPN 
z, PROPN 
relative, ADJ 
intensity, NOUN 
506, NUM 
13, NUM 
M+, NUM 
HRMS, PROPN 
Calculated, VERB 

, SPACE 
C231, PROPN 
12702F9:506.1867, NUM 
found, VERB 
506.1889, NUM 
G6PDH, PROPN 
inhibition, NOUN 
testing, VERB 

, SPACE 
G6DPH, PROPN 
inhibition, NOUN 
determined, VERB 
essentially, ADV 
described, VERB 
Oer-, PROPN 

, SPACE 
tel, PROPN 
Rebeleinf, PROPN 
Bovine, PROPN 
adrenal, ADJ 
G6PDH, PROPN 
G6P, PROPN 
disodium, NOUN 
salt, NOUN 

, SPACE 
NADP, PROPN 
free, ADJ 
acid, NOUN 
tris(hydroxymethyl)aminomethane, NUM 

, SPACE 
TRIZMA, PROPN 
buffer, NOUN 
purchased, VERB 
Sigma, PROPN 
Biochemicals, PROPN 
Di-, X 

, SPACE 
oxane, NOUN 
freshly, ADV 
distilled, VERB 
Na, PROPN 
°, PROPN 
/benzophenone, NOUN 
ketyl, PROPN 

, SPACE 
obtained, VERB 
directly, ADV 
freshly, ADV 
opened, VERB 
bottle, NOUN 
Aldrich, PROPN 
anhy-, ADJ 

, SPACE 
drous, ADJ 
dioxane, NOUN 
Freshly, ADV 
prepared, VERB 
stock, NOUN 
solutions, NOUN 
inhibitor, NOUN 
1.5, NUM 
x, NUM 

, SPACE 
10, NUM 
-~, PROPN 
M, PROPN 
dioxane, NOUN 
G6PDH, PROPN 
-34, PROPN 
U, PROPN 
mL, PROPN 
H20, PROPN 
NADP, PROPN 
3, NUM 
x, SYM 
10, NUM 
-3, PUNCT 

, SPACE 
M, PROPN 
MgC12, PROPN 
6, NUM 
H20, PROPN 
6, NUM 
x, SYM 
10, NUM 
2, NUM 
M, NOUN 
G6P, PROPN 
2.3, NUM 
x, SYM 
10, NUM 
M, PROPN 

, SPACE 
prepared, VERB 
inhibitor, NOUN 
G6PDH, PROPN 
NADP, PROPN 
MgC12, PROPN 

, SPACE 
diluted, VERB 
pH, NUM 
7.8, NUM 
0.03, NUM 
M, PROPN 
TRIZMA, PROPN 
buffer, VERB 
solution, NOUN 
total, ADJ 

, SPACE 
volume, NOUN 
3, NUM 
mL, NUM 
final, ADJ 
concentration, NOUN 
of-6.9, NOUN 
x, SYM 
10, NUM 
2, NUM 
U, NOUN 
mL, PROPN 

, SPACE 
G6PDH, PROPN 
1, NUM 
x, SYM 
10, NUM 
-5, NUM 
M, NOUN 
inhibitor, NOUN 
blank, ADJ 
runs, VERB 
equal, ADJ 
volume, NOUN 

, SPACE 
20, NUM 
~tL, NUM 
pure, ADJ 
dioxane, NOUN 
diluted, VERB 
buffer, NOUN 
2, NUM 
x, SYM 
10, NUM 
4, NUM 
M, PROPN 

