ELSEVIER, NOUN 
, SPACE 
5, X 
Chang, PROPN 
WY, PROPN 
Ohmura, PROPN 
H, PROPN 
Coskun, PROPN 
S, PROPN 
Lin, PROPN 
YC, PROPN 
Transforming, VERB 
growth, NOUN 
factor, NOUN 
p, NOUN 
TGF-@, NOUN 
inhibits, VERB 

, SPACE 
progesterone, NOUN 
secretion, NOUN 
cultured, ADJ 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
Leung, PROPN 
PCK, PROPN 
Hsueh, PROPN 
AJW, PROPN 
Friesen, PROPN 
HG, PROPN 

, SPACE 
eds, PROPN 
Molecular, PROPN 
Basis, PROPN 
Reproductive, PROPN 
Endocrinology, PROPN 
New, PROPN 
York, PROPN 
Springer, PROPN 
Verlag, PROPN 
I993;234, PROPN 
242, NUM 

, SPACE 
6, X 
Chang, PROPN 
WY, PROPN 
Ohmura, PROPN 
H, PROPN 
Kulp, PROPN 
SK, PROPN 
Lin, PROPN 
YC, PROPN 
Transforming, VERB 
growth, NOUN 
factor, NOUN 
o, NOUN 
regulates, VERB 
differentiation, NOUN 

, SPACE 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
vitro, X 
Theriogenology, NOUN 
1993;40:699, PROPN 
7, NUM 
12, NUM 

, SPACE 
7, X 
Dorrington, PROPN 
J, PROPN 
Chuma, PROPN 
AV, PROPN 
Bendell, PROPN 
JJ, PROPN 
Transforming, VERB 
growth, NOUN 
factor, NOUN 
B, NOUN 
follicle, NOUN 
stimulating, VERB 
hormone, NOUN 

, SPACE 
promote, NOUN 
rat, NOUN 
granulosa, PROPN 
cell, NOUN 
proliferation, NOUN 
Endocrinology, NOUN 
1988, NUM 
I23:353, PROPN 
359, NUM 

, SPACE 
8, X 
Dye, PROPN 
RB, PROPN 
Rabinovici, PROPN 
J, PROPN 
Jaffe, PROPN 
RB, PROPN 
Inhibin, PROPN 
activin, NOUN 
reproductive, ADJ 
biology, NOUN 
Obstet, PROPN 
Gynecol, PROPN 

, SPACE 
I992;47, NOUN 
I73-, PROPN 
185, NUM 

, SPACE 
9, X 
Findlay, PROPN 
JK, PROPN 
update, NOUN 
roles, NOUN 
inhibin, ADJ 
activin, NOUN 
follistatin, ADJ 
local, ADJ 
regulators, NOUN 

, SPACE 
folliculogenesis, NOUN 
Biol, PROPN 
Reprod, PROPN 
1993;48:15, NUM 
23, NUM 

, SPACE 
IO, PROPN 
Gangrade, PROPN 
BK, PROPN 
JV, PROPN 
production, NOUN 
transforming, VERB 
growth, NOUN 
factor, NOUN 
beta, NOUN 
porcine, NOUN 
ovary, NOUN 

, SPACE 
secretion, NOUN 
vitro, X 
Endocrinology, NOUN 
1990, NUM 
127:2372, NUM 
2380, NUM 

, SPACE 
I., PROPN 
Gitay, PROPN 
Goren, PROPN 
H, PROPN 
Kim, PROPN 
IC, PROPN 
Miggans, PROPN 
ST, PROPN 
Schomberg, PROPN 
DW, NOUN 
Transforming, VERB 
growth, NOUN 
factor, NOUN 
p, NOUN 
modulates, NOUN 

, SPACE 
gonadotropin, NOUN 
receptor, NOUN 
expression, NOUN 
porcine, NOUN 
rat, NOUN 
granulosa, PROPN 
cells, NOUN 
differently, ADV 
Biol, PROPN 
Reprotl, PROPN 

, SPACE 
I993;48, PROPN 
1284.1289, NUM 

, SPACE 
12, NUM 
Hammond, ADJ 
JM, NOUN 
Peptide, NOUN 
regulators, NOUN 
ovarian, ADJ 
follicle, NOUN 
Australian, ADJ 
J, PROPN 
Biol, PROPN 
Sci, PROPN 
I98, PROPN 
1;34:49, PROPN 
l-504, NUM 

, SPACE 
13, X 
Hsuan, PROPN 
JJ, PROPN 
Transforming, VERB 
growth, NOUN 
factors, NOUN 
beta, NOUN 
Brit, PROPN 
Med, PROPN 
Bull, PROPN 
I989;45:425, NOUN 
437, NUM 

, SPACE 
14, NUM 
Hsueh, PROPN 
AJ, PROPN 
Adashi, PROPN 
EY, PROPN 
Jones, PROPN 
PBC, PROPN 
Welsh, PROPN 
TH, PROPN 
Hormonal, ADJ 
regulation, NOUN 
differentiation, NOUN 
cultured, ADJ 

, SPACE 
ovarian, ADJ 
granulosa, NOUN 
cells, NOUN 
Endocr, PROPN 
Rev, PROPN 
I984;5:76-, NOUN 
127, NUM 

, SPACE 
Hunter, PROPN 
MG, PROPN 
Biggs, PROPN 
C, PROPN 
Faillace, PROPN 
LS, PROPN 
Picton, PROPN 
HM, PROPN 
Current, ADJ 
concepts, NOUN 
folliculogenesis, NOUN 
monovular, ADJ 

, SPACE 
polyovular, ADJ 
farm, NOUN 
species, NOUN 
J, PROPN 
Reprod, PROPN 
Fertil, PROPN 
1992;45, PROPN 
SuppI, PROPN 
I-38, NUM 

, SPACE 
16, NUM 
Hutchinson, PROPN 
LA, PROPN 
Findlay, PROPN 
JK, PROPN 
de, PROPN 
Vos, PROPN 
FL, PROPN 
Robertson, PROPN 
DM, PROPN 
Effects, NOUN 
bovine, PROPN 
inhibin, PROPN 
transforming, VERB 

, SPACE 
growth, NOUN 
factor, NOUN 
r, NOUN 
bovine, ADJ 
activin, NOUN 
granulosa, NOUN 
cell, NOUN 
differentiation, NOUN 
Biochem, PROPN 
Biophys, PROPN 
Res, PROPN 

, SPACE 
Commun, PROPN 
1987;146:140.5, PROPN 
1412, NUM 

, SPACE 
17, NUM 
Lin, PROPN 
HY, PROPN 
Wang, PROPN 
X, PROPN 
F, PROPN 
Ng, PROPN 
Eaton, PROPN 
E, PROPN 
Weinberg, PROPN 
RA, PROPN 
Lodish, PROPN 
HF, PROPN 
Expression, NOUN 
cloning, NOUN 
TGF, PROPN 
H, PROPN 
type, NOUN 

, SPACE 
II, PROPN 
receptor, NOUN 
functional, ADJ 
transmembrane, NOUN 
serine, NOUN 
threonine, ADJ 
kinase, NOUN 
Cell, NOUN 
I992;68:775, NOUN 
785, NUM 

, SPACE 
1472, NUM 
Theriogenology, PROPN 

, SPACE 
18, NUM 
Massague, PROPN 
J, PROPN 
Andres, PROPN 
J, PROPN 
Attisano, PROPN 
L, PROPN 
Cheifetz, PROPN 
S, PROPN 
Lopez, PROPN 
Cassillas, PROPN 
F, PROPN 
Ohtsuki, PROPN 
M, PROPN 
Wrana, PROPN 
JL, PROPN 
TGF-8, ADJ 

, SPACE 
receptors, NOUN 
Mol, PROPN 
Reprod, PROPN 
Dev, PROPN 
1992;32:99-, NUM 
104, NUM 

, SPACE 
19, X 
Mathews, PROPN 
LS, PROPN 
Vale, PROPN 
WW, PROPN 
Characterization, NOUN 
type, NOUN 
II, PROPN 
activin, NOUN 
receptors, NOUN 
Binding, VERB 
processing, NOUN 

, SPACE 
phosphorylation, NOUN 
J, PROPN 
Biol, PROPN 
Chemistry, PROPN 
I993;268, PROPN 
I90, PROPN 
I3-, PROPN 
190, NUM 
18, NUM 

, SPACE 
20, NUM 
Miro, PROPN 
F, PROPN 
Smyth, PROPN 
CD, PROPN 
Hillier, PROPN 
SG, PROPN 
Development, NOUN 
related, VERB 
effects, NOUN 
recombinant, ADJ 
activin, NOUN 
steroid, NOUN 

, SPACE 
synthesis, NOUN 
rat, PROPN 
granulosa, NOUN 
cells, NOUN 
Endocrinology, NOUN 
199, NUM 
129:3388, NUM 
3394, NUM 

, SPACE 
21, NUM 
Mondschein, PROPN 
JS, PROPN 
Canning, PROPN 
SF, PROPN 
Hammond, PROPN 
JM, NOUN 
Effects, NOUN 
transforming, VERB 
growth, NOUN 
factor, NOUN 
p, NOUN 

, SPACE 
production, NOUN 
immunoreactive, ADJ 
insulin, NOUN 
like, ADJ 
growth, NOUN 
factor, NOUN 
progesterone, NOUN 
jH]thymidine, NOUN 

, SPACE 
incorporation, NOUN 
porcine, NOUN 
granulosa, NOUN 
cell, NOUN 
cultures, NOUN 
Endocrinology, NOUN 
1988, NUM 
123, NUM 
197, NUM 
1976, NUM 

, SPACE 
22, X 
Ohmura, PROPN 
H, PROPN 
Chang, PROPN 
WY, PROPN 
Uzumcu, PROPN 
M, PROPN 
Coskun, PROPN 
S, PROPN 
Akira, PROPN 
S, PROPN 
Araki, PROPN 
T, PROPN 
Lin, PROPN 
YC, PROPN 
Transforming, VERB 
growth, NOUN 

, SPACE 
factor-@1, PUNCT 
stimulates, VERB 
progesterone, NOUN 
production, NOUN 
cultured, ADJ 
granulosa, NOUN 
cells, NOUN 
gonadotropin, NOUN 
primed, VERB 

, SPACE 
adult, NOUN 
rats, NOUN 
Leung, PROPN 
PCK, PROPN 
Hsueh, PROPN 
AJW, PROPN 
Friesen, PROPN 
HG, PROPN 
eds, PROPN 
Molecular, PROPN 
Basis, PROPN 
Reproductive, PROPN 

, SPACE 
Endocrinology, PROPN 
New, PROPN 
York, PROPN 
Springer, PROPN 
Verlag, PROPN 
1993;215, NUM 
22, NUM 
I., NOUN 

, SPACE 
23, NUM 
Roberts, PROPN 
VJ, PROPN 
Barth, PROPN 
S, PROPN 
el, PROPN 
Roeiy, PROPN 
Yen, PROPN 
SS, PROPN 
Expression, PROPN 
inhibinlactivin, PROPN 
system, NOUN 
messenger, NOUN 
ribonucleic, VERB 

, SPACE 
acid, NOUN 
proteins, NOUN 
avarian, ADJ 
follicles, NOUN 
women, NOUN 
polycystic, ADJ 
ovarian, ADJ 
syndrome, NOUN 
J, PROPN 
Clin, PROPN 

, SPACE 
Endocrinol, PROPN 
Metab, PROPN 
I994;79, ADV 
I434-, PROPN 
1439, NUM 

, SPACE 
24, X 
Segarini, PROPN 
PR, NOUN 
TGF-8, ADJ 
receptors, NOUN 
Bock, PROPN 
CR, PROPN 
Marsh, PROPN 
J, PROPN 
eds, PROPN 
Clinical, PROPN 
Applications, PROPN 
TGF, PROPN 
B., PROPN 
New, PROPN 

, SPACE 
York, PROPN 
Wiley, PROPN 
1991;29, PROPN 
50, NUM 

, SPACE 
25, NUM 
Shidaifat, PROPN 
F, PROPN 
Chang, PROPN 
WY, PROPN 
Uzumcu, PROPN 
M, PROPN 
Coskun, PROPN 
S, PROPN 
Kulp, PROPN 
S, PROPN 
Lin, PROPN 
YC, PROPN 
Activin, PROPN 
inhibits, ADJ 
steroidogenesis, NOUN 

, SPACE 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
Submitted, VERB 
publication, NOUN 
Theriogenology, PROPN 

, SPACE 
