ELSEVIER, NOUN 
h, NOUN 
treatment, NOUN 
resting, NOUN 
mussels, NOUN 
B[a]P, NOUN 

, SPACE 
presence, NOUN 
absence, NOUN 
27, NUM 
day, NOUN 
pretreatment, NOUN 
Aroclor, PROPN 
2, NUM 
replicates, NOUN 
1, NUM 
postlabelling, ADJ 
assay, NOUN 

, SPACE 
P., PROPN 
Venier, PROPN 
S., PROPN 
CanovalAquatic, PROPN 
Toxicology, PROPN 
34, NUM 
1996, NUM 
119, NUM 
133, NUM 
129, NUM 

, SPACE 
tissues, NOUN 
lOOO, NOUN 
fold, VERB 
external, ADJ 
concentration, NOUN 
rapidly, ADV 
eliminate, VERB 

, SPACE 
half, ADJ 
life, NOUN 
2, NUM 
3, NUM 
days, NOUN 
Fossato, PROPN 
Canzonier, PROPN 
1976, NUM 

, SPACE 
half, ADJ 
lives, NOUN 
varying, VERB 
8, NUM 
16, NUM 
days, NOUN 
estimated, VERB 
model, NOUN 
PAH, PROPN 
compound, PROPN 

, SPACE 
B[a]P, NOUN 
Mytilus, PROPN 
edulis, PROPN 
Livingstone, PROPN 
1991, NUM 
addition, NOUN 
filtering, VERB 
activity, NOUN 

, SPACE 
release, NOUN 
gametes, NOUN 
rich, ADJ 
lipidic, ADJ 
energetic, ADJ 
stores, NOUN 
spawning, NOUN 
period, NOUN 
probably, ADV 

, SPACE 
represents, VERB 
way, NOUN 
eliminating, VERB 
organic, ADJ 
pollutants, NOUN 
Fossato, PROPN 
Canzonier, PROPN 

, SPACE 
1976, NUM 
Porte, PROPN 
Albaiges, PROPN 
1993, NUM 
possibility, NOUN 
induced, VERB 
avoid, VERB 
treatment, NOUN 

, SPACE 
ripe, ADJ 
mussels, NOUN 

, SPACE 
Pollution, PROPN 
related, VERB 
DNA, NOUN 
adducts, NOUN 
occasionally, ADV 
reported, VERB 
mussels, NOUN 

, SPACE 
environmentally, ADV 
exposed, VERB 
oil, NOUN 
refinery, NOUN 
waste, NOUN 
waters, NOUN 
Kurelec, PROPN 
Gupta, PROPN 
1993, NUM 

, SPACE 
Interestingly, ADV 
low, ADJ 
significant, ADJ 
levels, NOUN 
binding, VERB 
comparable, ADJ 
0.123, NUM 
0.165, NUM 
ad-, NUM 

, SPACE 
ducts, NOUN 
lo, PROPN 
nucleotides, NOUN 
detected, VERB 
mussel, NOUN 
digestive, ADJ 
gland, CCONJ 
DNA, PROPN 
2, NUM 
5, NUM 
days, NOUN 

, SPACE 
injection, NOUN 
12.5, NUM 
PCi, NOUN 
of3H, NOUN 
B[a]P, NOUN 
Marsh, PROPN 
et, PROPN 
al, PROPN 
1992, NUM 
faint, ADJ 
spot, NOUN 

, SPACE 
appeared, VERB 
lower, ADJ 
right, ADJ 
chromatogram, NOUN 
butanol, NOUN 
enhanced, VERB 
32P, NUM 
postla-, VERB 

, SPACE 
belling, NOUN 
assay, NOUN 
incubation, NOUN 
digestive, ADJ 
gland, NOUN 
homogenates, NOUN 
23, NUM 
uM, INTJ 
B[a]P, NOUN 

, SPACE 
Kurelec, PROPN 
et, PROPN 
al, PROPN 
1988, NUM 
Furthermore, ADV 
B[a]P, NOUN 
DNA, NOUN 
adducts, NOUN 
detected, VERB 
cuttle, NOUN 

, SPACE 
fish, NOUN 
Sepia, NOUN 
ojjicinalis, NOUN 
injected, VERB 
200, NUM 
mg, PROPN 
kg, PROPN 
B[a]P, PROPN 
sacrificed, VERB 
24, NUM 
h, NOUN 
later, ADV 
DNA, NOUN 

, SPACE 
gill, NOUN 
hepatopancreas, NOUN 
tissues, NOUN 
extracted, VERB 
presence, NOUN 
phenol, NOUN 

, SPACE 
tested, VERB 
nuclease, NOUN 
Pl, PROPN 
enhanced, VERB 
32P, NUM 
postlabelling, ADJ 
assay, NOUN 
Lee, PROPN 
et, PROPN 
al, PROPN 
1994, NUM 

, SPACE 
rapid, ADJ 
elimination, NOUN 
B[a]P, PROPN 
covalently, ADV 
bound, VERB 
hepatopancreas, ADJ 
DNA, NOUN 
spiny, ADJ 

, SPACE 
lobster, NOUN 
Palinurus, PROPN 
argus, ADJ 
recently, ADV 
reported, VERB 
suggests, VERB 
balance, NOUN 

, SPACE 
formation, NOUN 
removal, NOUN 
adducts, NOUN 
complete, ADJ 
absence, NOUN 
aquatic, ADJ 

, SPACE 
invertebrates, NOUN 
James, PROPN 
et, PROPN 
al, PROPN 
1992, NUM 
addition, NOUN 
balanced, ADJ 
phase, NOUN 
phase, VERB 
II, PROPN 

, SPACE 
vivo, ADJ 
metabolism, NOUN 
xenobiotics, NOUN 
limit, VERB 
accumulation, NOUN 
B[a]P, PROPN 
reactive, NOUN 
meta-, NOUN 

, SPACE 
bolites, NOUN 
Myths, PROPN 
Michel, PROPN 
et, PROPN 
al, PROPN 
1995, NUM 

, SPACE 
aim, NOUN 
determine, VERB 
marine, ADJ 
bivalves, NOUN 
mussels, NOUN 
able, ADJ 

, SPACE 
metabolize, VERB 
PAH, PROPN 
DNA, PROPN 
reactive, NOUN 
intermediates, NOUN 
purpose, NOUN 
chose, VERB 
treatment, NOUN 

, SPACE 
doses, NOUN 
0.5, NUM 
100, NUM 
@l, ADJ 
B[a]P, PROPN 
lead, VERB 
PAH, PROPN 
B[a]P, NOUN 
values, NOUN 
effectively, ADV 

, SPACE 
detected, VERB 
Mytilus, PROPN 
Essentially, ADV 
assuming, VERB 
normal, ADJ 
filtering, NOUN 
activity, NOUN 
negligible, ADJ 

, SPACE 
absorption, NOUN 
PAH, PROPN 
tank, NOUN 
shell, NOUN 
surfaces, NOUN 
lOOO, ADJ 
fold, ADJ 
accumulation, NOUN 

, SPACE 
factor, NOUN 
doses, NOUN 
B[a]P, NOUN 
produce, VERB 
tissue, NOUN 
concentrations, NOUN 
0.5, NUM 
100, NUM 
uglg, PROPN 

, SPACE 
wet, ADJ 
weight, NOUN 
Western, PROPN 
Mediterranean, PROPN 
0.19, NUM 
5.49, NUM 
ulg, ADJ 
wet, ADJ 
weight, NOUN 
PAH, PROPN 

, SPACE 
fact, NOUN 
detected, VERB 
Porte, PROPN 
Albaiges, PROPN 
1993, NUM 
Venice, PROPN 
lagoon, NOUN 
0.75, NUM 
2.25, NUM 

, SPACE 
uglg, NOUN 
total, ADJ 
PAH, PROPN 
0.02, NUM 
0.07, NUM 
ug, ADP 
g, PROPN 
B[a]P, PROPN 
wet, ADJ 
weight, NOUN 
recently, ADV 
found, VERB 

, SPACE 
mussel, NOUN 
gill, NOUN 
tissue, NOUN 
R., PROPN 
Fanelli, PROPN 
E., PROPN 
Benfenati, PROPN 
personal, ADJ 
communication).We, NOUN 
deter-, NOUN 

, SPACE 
mined, VERB 
formation, NOUN 
DNA, NOUN 
adducts, NOUN 
gill, NOUN 
tissue, NOUN 
continuously, ADV 
ex-, NOUN 

, SPACE 
posed, VERB 
xenobiotics, NOUN 
account, NOUN 
mussel, NOUN 
filtering, NOUN 
activity, NOUN 

, SPACE 
provided, VERB 
biochemical, ADJ 
components, NOUN 
B[a]P, PROPN 
metabolism, NOUN 
levels, NOUN 

, SPACE 
lower, ADJ 
reported, VERB 
digestive, ADJ 
gland, NOUN 
Livingstone, PROPN 
Farrar, PROPN 
1984, NUM 

, SPACE 
Stegeman, PROPN 
1985, NUM 

, SPACE 
Preliminary, ADJ 
experiments, NOUN 
performed, VERB 
set, NOUN 
DNA, NOUN 
samples, NOUN 
derived, VERB 
B[a]P-, NOUN 

, SPACE 
treated, VERB 
mussels, NOUN 
induced, VERB 
isolate, VERB 
gill, ADJ 
DNA, NOUN 
simplified, VERB 
procedure, NOUN 
S, NOUN 
single, ADJ 

, SPACE 
extraction, NOUN 
Sevag, PROPN 
instead, ADV 
P, NOUN 
common, ADJ 
step, NOUN 
extraction, NOUN 
phenol, NOUN 

, SPACE 
able, ADJ 
detect, VERB 
B[a]P, NOUN 
related, VERB 
DNA, NOUN 
adduct, NOUN 
following, VERB 
mild, ADJ 
ex-, NOUN 

, SPACE 
traction, NOUN 
conditions, NOUN 
Furthermore, ADV 
comparison, NOUN 
DNA, PROPN 
purification, NOUN 
pro-, VERB 

, SPACE 
130, NUM 
P., PROPN 
Venier, PROPN 
S., PROPN 
CanovalAquatic, PROPN 
Toxicology, PROPN 
34, NUM 
1996, NUM 
119, NUM 
133, NUM 

, SPACE 
cedures, NOUN 
obtained, VERB 
processing, VERB 
equal, ADJ 
amounts, NOUN 
radiolabelled, VERB 
DNA, NOUN 
samples, NOUN 
3H-, NUM 

, SPACE 
BPDE, PROPN 
DNA, PROPN 
clearly, ADV 
showed, VERB 
higher, ADJ 
yields, NOUN 
adducted, ADJ 
DNA, NOUN 
following, VERB 
S, PROPN 
method, NOUN 

, SPACE 
Table, NOUN 
1, NUM 
removal, NOUN 
free, ADJ 
3H, PROPN 
BPDE, PROPN 
probably, ADV 
incomplete, ADJ 
50, NUM 

, SPACE 
uM, PROPN 
3H, PROPN 
BPDE, NOUN 
labelling, NOUN 
concentration, NOUN 
range, NOUN 
radioactivity, NOUN 
recovered, VERB 

, SPACE 
lower, ADJ 
doses, NOUN 
indicated, VERB 
fact, NOUN 
higher, ADJ 
yields, NOUN 
S, PROPN 
procedure, NOUN 
73.52, NUM 
89.25, NUM 

, SPACE 
11.92, NUM 
14.27, NUM 
S, PROPN 
P, NOUN 
procedures, NOUN 
respectively, ADV 
labelling, NOUN 
dose, NOUN 

, SPACE 
5, NUM 
uM, ADJ 
3H, PROPN 
BPDE, PROPN 
P, NOUN 
procedure, NOUN 
allowed, VERB 
different, ADJ 
recoveries, NOUN 
UV, NOUN 
detectable, ADJ 

, SPACE 
radioactive, ADJ 
DNA, NOUN 
20, NUM 
1, NUM 
l%, NOUN 
respectively, ADV 
BPDE-, PROPN 

, SPACE 
DNA, PROPN 
adducts, NOUN 
lost, VERB 
multiple, ADJ 
cycles, NOUN 
extraction, NOUN 

, SPACE 
spreading, VERB 
phenol, NOUN 
DNA, PROPN 
modification, NOUN 
level, NOUN 
sufficiently, ADV 
low, ADJ 
0.5, NUM 

, SPACE 
uM, PROPN 
3H, PROPN 
BPDE, NOUN 
labelling, NOUN 
concentration, NOUN 
detrimental, ADJ 
effect, NOUN 
multiple, ADJ 
extractions, NOUN 

, SPACE 
likely, ADV 
prevailed, VERB 
recoveries, NOUN 
calculated, VERB 
UV, NOUN 
absorbance, NOUN 
scintilla-, ADJ 

, SPACE 
tion, NOUN 
counting, NOUN 
similar, ADJ 
15.1, NUM 
14.3, NUM 
respectively, ADV 

, SPACE 
unexpected, ADJ 
low, ADJ 
yields, NOUN 
radiolabelled, VERB 
DNA, NOUN 
obtained, VERB 
P, NOUN 
purification, NOUN 

, SPACE 
referred, VERB 
applied, VERB 
experimental, ADJ 
conditions, NOUN 
purification, NOUN 
applied, VERB 

, SPACE 
DNA, NOUN 
solution, NOUN 
1, NUM 
M, PROPN 
Tris, PROPN 
HCl, NOUN 
pH, NOUN 
7.4, NUM 
lower, ADJ 
amounts, NOUN 
DNA, NOUN 
obtained, VERB 

, SPACE 
P, NOUN 
purification, NOUN 
tissue, NOUN 
homogenates, NOUN 
extracted, VERB 
parallel, NOUN 
data, NOUN 
shown, VERB 
supported, VERB 

, SPACE 
role, NOUN 
sequential, ADJ 
cycles, NOUN 
extraction, NOUN 
aspecific, ADJ 
loss, NOUN 
DNA, PROPN 
agreement, NOUN 

, SPACE 
data, NOUN 
authors, NOUN 
showed, VERB 
phenol, NOUN 
extraction, NOUN 
B[a]P, NOUN 
DNA, NOUN 
adducts, NOUN 

, SPACE 
gave, VERB 
yield, NOUN 
adducted, VERB 
DNA, PROPN 
40, NUM 
60, NUM 
times, NOUN 
lower, ADJ 
high, ADJ 
molar, ADJ 
salt, NOUN 

, SPACE 
absence, NOUN 
phenol, NOUN 
suggested, VERB 
adducts, NOUN 
inhomogeneous, ADJ 
lipophilic, ADJ 

, SPACE 
extracted, VERB 
lost, VERB 
phenol, NOUN 
phase, NOUN 
Skaanild, PROPN 
Clausen, PROPN 
1992, NUM 

, SPACE 
Following, VERB 
mild, ADJ 
DNA, NOUN 
purification, NOUN 
postlabelling, ADJ 
procedure, NOUN 
described, VERB 

, SPACE 
Methods, NOUN 
detected, VERB 
specific, ADJ 
adduct, NOUN 
spot, NOUN 
2, NUM 
gill, ADJ 
DNA, PROPN 
spawned, VERB 
mussels, NOUN 

, SPACE 
treated, VERB 
B[a]P, NOUN 
48, NUM 
72, NUM 
h., NOUN 
identify, VERB 
chemical, ADJ 
nature, NOUN 

, SPACE 
adduct, NOUN 
position, NOUN 
diagonal, ADJ 
radioactive, ADJ 
zone, NOUN 
typical, ADJ 
aromatic, ADJ 

, SPACE 
bulky, ADJ 
adducts, NOUN 
co, NOUN 
chromatography, ADJ 
autoradiograms, NOUN 
suggested, VERB 
difference, NOUN 

, SPACE 
adduct, NOUN 
formed, VERB 
vivo, NOUN 
gill, ADJ 
DNA, NOUN 
main, ADJ 
adduct, NOUN 
obtained, VERB 

, SPACE 
mussel, NOUN 
human, ADJ 
lymphocyte, NOUN 
DNA, PROPN 
vitro, X 
modified, VERB 
3H, PROPN 
BPDE, PROPN 

, SPACE 
Despite, SCONJ 
low, ADJ 
adduct, NOUN 
levels, NOUN 
detected, VERB 
0.2, NUM 
0.4, NUM 
adducts/108, PROPN 
nucleo-, VERB 

, SPACE 
tides, NOUN 
mussels, NOUN 
treated, VERB 
100, NUM 
@g, NOUN 
l, NOUN 
B[a]P, NOUN 
48, NUM 
72, NUM 
h, NOUN 
respectively, ADV 
dose-, X 

, SPACE 
response, NOUN 
relationships, NOUN 
time, NOUN 
dependent, ADJ 
increase, NOUN 
specific, ADJ 
adduct, NOUN 

, SPACE 
statistically, ADV 
significant, ADJ 

, SPACE 
major, ADJ 
peak, NOUN 
spawning, NOUN 
broadly, ADV 
occurring, VERB 
March, PROPN 
April, PROPN 
Fossa-, PROPN 

, SPACE 
et, PROPN 
al, PROPN 
1979, NUM 
treatment, NOUN 
naturally, ADV 
resting, VERB 
mussels, NOUN 
50, NUM 
lOO,~g, PROPN 
l, PROPN 
B[a]P, PROPN 

, SPACE 
established, VERB 
appearance, NOUN 
spot, NOUN 
2, NUM 
adduct, NOUN 

, SPACE 
Pretreatment, NOUN 
naturally, ADV 
resting, VERB 
mussels, NOUN 
Aroclor, PROPN 
mixture, NOUN 
planar, NOUN 

, SPACE 
bulky, ADJ 
PCB, NOUN 
expected, VERB 
induce, VERB 
MFO, PROPN 
system, NOUN 
increase, VERB 
adduct, NOUN 
levels, NOUN 

, SPACE 
irrespective, ADV 
exposure, NOUN 
B[a]P., PROPN 
particular, ADJ 
2, NUM 
day, NOUN 
pretreatment, NOUN 

, SPACE 
138.5, NUM 
L@, NOUN 
Aroclor, PROPN 
0.35, NUM 
PM, NOUN 
27, NUM 
day, NOUN 
pretreatment, NOUN 
performed, VERB 
lower, ADJ 

, SPACE 
doses, NOUN 
2, NUM 
20, NUM 
L@, NOUN 
caused, VERB 
significant, ADJ 
increase, NOUN 
spot, NOUN 
2, NUM 
Figs, PROPN 
4, NUM 
5, NUM 

, SPACE 
hand, NOUN 
highest, ADJ 
PCB, NOUN 
doses, NOUN 
138.5, NUM 
20, NUM 
l, PROPN 
followed, VERB 
treatment, NOUN 

, SPACE 
100, NUM 
@l, PROPN 
B[a]P, NOUN 
72, NUM 
h, NOUN 
substantially, ADV 
lowered, VERB 
adduct, NOUN 
levels, NOUN 
evidence, NOUN 

, SPACE 
toxic, ADJ 
effect, NOUN 
prolonged, VERB 
exposure, NOUN 
20, NUM 
l, PROPN 
Aroclor, PROPN 
supported, VERB 
reduc-, ADJ 

, SPACE 
tion, NOUN 
macroscopic, ADJ 
mussel, NOUN 
activities, NOUN 
apparent, ADJ 
non, NOUN 
inducibility, NOUN 
spot, NOUN 

, SPACE 
P., PROPN 
Venier, PROPN 
S., PROPN 
Canova, PROPN 
Aquatic, PROPN 
Toxicology, PROPN 
34, NUM 
996, NUM 
119, NUM 
133, NUM 
131, NUM 

, SPACE 
2, NUM 
adduct, NOUN 
agree, VERB 
improvement, NOUN 
vitro, X 
metabolism, NOUN 
B[a]P, NOUN 

, SPACE 
MFO, PROPN 
system, NOUN 
induction, NOUN 
observed, VERB 
following, VERB 
exposure, NOUN 
mussels, NOUN 
4,5,4’5’-, PROPN 

, SPACE 
tetrachlorobiphenyl, NOUN 
48, NUM 
h, NOUN 
Michel, PROPN 
et, PROPN 
al, PROPN 
1993, NUM 
Na, PROPN 
phenobarbital, ADJ 
24, NUM 
h, NOUN 

, SPACE 
Galli, PROPN 
et, PROPN 
al, PROPN 
1988, NUM 
respectively, ADV 

, SPACE 
detection, NOUN 
low, ADJ 
amounts, NOUN 
radioactivity, NOUN 
spot, NOUN 
2, NUM 
dependent, ADJ 

, SPACE 
mild, ADJ 
conditions, NOUN 
isolate, VERB 
gill, NOUN 
DNA, PROPN 
suggest, VERB 
spot, NOUN 
2, NUM 
represent, VERB 

, SPACE 
unstable, ADJ 
DNA, NOUN 
adduct, NOUN 
matter, NOUN 
fact, NOUN 
demonstrated, VERB 
consistent, ADJ 

, SPACE 
fraction, NOUN 
B[a]P, NOUN 
DNA, NOUN 
adducts, NOUN 
8, NUM 
1, NUM 
depurination, NOUN 
products, NOUN 
19, NUM 
stable, ADJ 
adducts, NOUN 

, SPACE 
formed, VERB 
vitro, X 
metabolism, NOUN 
understimated, VERB 
standard, ADJ 
32P, NUM 
postlabelling, ADJ 

, SPACE 
assay, NOUN 
Devanesan, PROPN 
et, PROPN 
al, PROPN 
1992, NUM 
Segerback, PROPN 
Vodicka, PROPN 
1993, NUM 
instability, NOUN 
1,6-, NUM 

, SPACE 
3,6-, NUM 
6,12, NUM 
B[a]P, NOUN 
quinones, NOUN 
abundantly, ADV 
produced, VERB 
vitro, X 
vivo, NOUN 
metabo-, NOUN 

, SPACE 
lism, NOUN 
mussels, NOUN 
55, NUM 
65, NUM 
47, NUM 
total, ADJ 
B[a]P, NOUN 
metabolites, NOUN 
respectively, ADV 
Stege-, PROPN 

, SPACE 
man, NOUN 
1985, NUM 
Michel, PROPN 
et, PROPN 
al, PROPN 
1992,1995, PROPN 
recently, ADV 
suggested, VERB 
basis, NOUN 
low, ADJ 

, SPACE 
recovery, NOUN 
radioactive, ADJ 
B[a]P, NOUN 
quinone, ADJ 
dG, NOUN 
adducts, NOUN 
comparison, NOUN 
BPDE, PROPN 
dG, PROPN 
ad-, NOUN 

, SPACE 
ducts, NOUN 
Shou, PROPN 
et, PROPN 
al, PROPN 
1993, NUM 
Redox, PROPN 
cycling, NOUN 
PAH, PROPN 
o, NOUN 
quinones, NOUN 
molecular, ADJ 
oxygen, NOUN 

, SPACE 
result, VERB 
production, NOUN 
superoxide, NOUN 
anion, NOUN 
semiquinone, NOUN 
radicals, NOUN 

, SPACE 
consequently, ADV 
covalent, NOUN 
DNA, PROPN 
binding, NOUN 
oxidative, ADJ 
base, NOUN 
damage, NOUN 
e.g., ADV 
8, NUM 
hydroxyguanos-, NOUN 

, SPACE 
ine, NOUN 
strand, PROPN 
scission, NOUN 
occur, VERB 
Penning, PROPN 
1993, NUM 
Interestingly, ADV 
appearance, NOUN 

, SPACE 
low, ADJ 
levels, NOUN 
aralkyl, PROPN 
DNA, PROPN 
adducts, NOUN 
detected, VERB 
newly, ADV 
developed, VERB 
chromatographic, ADJ 

, SPACE 
conditions, NOUN 
32P, NUM 
postlabelling, ADJ 
assay, NOUN 
recently, ADV 
related, VERB 
vivo, NOUN 
for-, ADV 

, SPACE 
mation, NOUN 
benzylic, PROPN 
electrophilic, PROPN 
ester, NOUN 
B[a]P, PROPN 
Stansbury, PROPN 
et, PROPN 
al, PROPN 
1994, NUM 

, SPACE 
data, NOUN 
indicate, VERB 
formation, NOUN 
low, ADJ 
adduct, NOUN 
levels, NOUN 
B[a]P, NOUN 
treated, VERB 
mussels, NOUN 

, SPACE 
suggest, VERB 
PAH, PROPN 
intermediates, NOUN 
cause, VERB 
DNA, NOUN 
damage, NOUN 
Mytilus, PROPN 
fate, NOUN 

, SPACE 
lesions, NOUN 
mussels, NOUN 
clear, ADJ 
probably, ADV 
simply, ADV 
relate, VERB 
tumour, VERB 
induc-, ADJ 

, SPACE 
tion, NOUN 
Dunn, PROPN 
1991, NUM 
genotoxic, ADJ 
effect, NOUN 
widespread, ADJ 
pollutants, NOUN 

, SPACE 
aquatic, ADJ 
invertebrates, NOUN 
great, ADJ 
importance, NOUN 
individual, NOUN 
population, NOUN 

, SPACE 
ecological, ADJ 
levels, NOUN 
according, VERB 
definition, NOUN 
genotoxic, ADJ 
disease, NOUN 
syndrome, NOUN 
Kure-, PROPN 

, SPACE 
let, VERB 
1993, NUM 

, SPACE 
Acknowledgements, NOUN 

, SPACE 
grateful, ADJ 
Prof., PROPN 
A.G., PROPN 
Levis, PROPN 
critical, ADJ 
revision, NOUN 
manuscript, NOUN 
Prof., PROPN 

, SPACE 
L., PROPN 
Tallandini, PROPN 
prolonged, VERB 
Aroclor, PROPN 
pretreatment, NOUN 
work, NOUN 
supported, VERB 

, SPACE 
MURST, PROPN 
Progetto, PROPN 
Lagunare, PROPN 
Veneziano, PROPN 

, SPACE 
References, PROPN 

, SPACE 
Al, PROPN 
Sabti, PROPN 
K., PROPN 
B., PROPN 
Kurelec, PROPN 
1985, NUM 
Induction, NOUN 
chromosomal, ADJ 
aberration, NOUN 
mussel, PROPN 
M, PROPN 
Mus, PROPN 
galloprovirl-, NOUN 

, SPACE 
ciah, PROPN 
watch, PROPN 
Bull, NOUN 
Environ, PROPN 
Contam, PROPN 
Toxicol, PROPN 
35, NUM 
660, NUM 
665, NUM 

, SPACE 
Beach, PROPN 
A.C., PROPN 
R.C., PROPN 
Gupta, PROPN 
1992, NUM 
Human, ADJ 
biomonitoring, NOUN 
P, NOUN 
postlabelling, VERB 
assay, NOUN 
Carcinogenesis, NOUN 

, SPACE 
13, NUM 
1053~1074, PROPN 

, SPACE 
Devanesan, PROPN 
P.D., PROPN 
N.V.S., PROPN 
Ramakrishna, PROPN 
R., PROPN 
Todorovich, PROPN 
E.G., PROPN 
Rogan, PROPN 
E.L., PROPN 
Cavalieri, PROPN 
H., PROPN 
Jeong, PROPN 
R., PROPN 
Jan-, PROPN 

, SPACE 
kowiak, PROPN 
G.J., PROPN 
Small, PROPN 
1992, NUM 
Identification, NOUN 
quantitation, NOUN 
benzo[a]pyrene, NOUN 
DNA, NOUN 
adducts, NOUN 
formed, VERB 

, SPACE 
rat, PROPN 
liver, PROPN 
microsomes, NOUN 
vitro, X 
Chem, PROPN 
Res, PROPN 
Toxicol, PROPN 
5, NUM 
3022309, NUM 

, SPACE 
132, NUM 
P., PROPN 
Venier, PROPN 
S., PROPN 
CanovalAquatic, PROPN 
Toxicology, PROPN 
34, NUM 
1996, NUM 
119, NUM 
133, NUM 

, SPACE 
Dunn, PROPN 
B.P., PROPN 
1991, NUM 
Carcinogen, PROPN 
adducts, VERB 
indicator, NOUN 
public, ADJ 
health, NOUN 
risk, NOUN 
consuming, VERB 
carcinogen-, NOUN 

, SPACE 
exposed, VERB 
fish, NOUN 
shellfish, NOUN 
Environ, PROPN 
Health, PROPN 
Perspect, PROPN 
90, NUM 
11, NUM 
l, NOUN 
l, NOUN 
16, NUM 

, SPACE 
Dunn, PROPN 
B.P., PROPN 
H.F., PROPN 
Stich, PROPN 
1976, NUM 
Release, PROPN 
carcinogen, NOUN 
benzo[a]pyrene, NOUN 
environmentally, ADV 
contam-, NOUN 

, SPACE 
inated, VERB 
mussels, NOUN 
Bull, NOUN 
Environ, PROPN 
Contam, PROPN 
Toxicol, PROPN 
15, NUM 
398401, NUM 

, SPACE 
Fossato, PROPN 
V.U., PROPN 
W.J., PROPN 
Canzonier, PROPN 
1976, NUM 
Hydrocarbon, PROPN 
uptake, NOUN 
loss, NOUN 
mussel, PROPN 
Myths, PROPN 
edulis, NOUN 
Mar., PROPN 

, SPACE 
Biol, PROPN 
36, NUM 
243, NUM 
250, NUM 

, SPACE 
Fossato, PROPN 
V., PROPN 
C., PROPN 
Nasci, PROPN 
F., PROPN 
Dolci, PROPN 
1979, NUM 
3,4, NUM 
benzopyrene, NOUN 
perylene, NOUN 
mussels, NOUN 
Mytilus, PROPN 
sp, PROPN 

, SPACE 
Laguna, PROPN 
Veneta, PROPN 
North, PROPN 
East, PROPN 
Italy, PROPN 
Mar., PROPN 
Environ, PROPN 
Res, PROPN 
2,47, NUM 
53, NUM 

, SPACE 
Galli, PROPN 
A., PROPN 
R., PROPN 
Del, PROPN 
Chiaro, PROPN 
R., PROPN 
Nieri, PROPN 
G., PROPN 
Bronzetti, PROPN 
1988, NUM 
Studies, NOUN 
cytochrome, ADJ 
PdjO, NOUN 
Mytilus, PROPN 
gal-, PROPN 

, SPACE 
loprovincialis, PROPN 
induction, NOUN 
Na, PROPN 
phenobarbital, ADJ 
ability, NOUN 
biotransform, VERB 
xenobiotics, NOUN 
Mar., PROPN 
Biol, PROPN 
100, NUM 

, SPACE 
69, NUM 
73, NUM 

, SPACE 
Gupta, PROPN 
R.C., PROPN 
1984, NUM 
Non, VERB 
random, ADJ 
binding, NOUN 
carcinogen, PROPN 
N, PROPN 
hydroxy-2, NOUN 
acetylaminofluorene, NOUN 
repetitive, ADJ 

, SPACE 
sequences, NOUN 
rat, PROPN 
liver, NOUN 
DNA, PROPN 
vivo, NOUN 
Proc, PROPN 
Natl, PROPN 
Acad, PROPN 
Sci, PROPN 
USA, PROPN 
81, NUM 
6943, NUM 
6947, NUM 

, SPACE 
James, PROPN 
M.O., PROPN 
A.H., PROPN 
Altman, PROPN 
C.L.J., PROPN 
Li, PROPN 
SM, PROPN 
Boyle, PROPN 
1992, NUM 
Dose, PROPN 
time, NOUN 
dependent, ADJ 
formation, NOUN 

, SPACE 
benzo[a]pyrene, ADJ 
metabolite, NOUN 
DNA, PROPN 
adducts, NOUN 
spiny, ADJ 
lobster, NOUN 
Palinurus, PROPN 
argus, ADJ 
Mar., PROPN 
Environ, PROPN 
Res, PROPN 
34, NUM 

, SPACE 
2999302, NUM 

, SPACE 
Johns, PROPN 
M.B, PROPN 
Jr., PROPN 
J.E., PROPN 
Paulus, PROPN 
Thomas, PROPN 
1989, NUM 
Purification, PROPN 
human, ADJ 
genomic, ADJ 
DNA, PROPN 
blood, NOUN 

, SPACE 
sodium, NOUN 
perchlorate, NOUN 
place, NOUN 
phenol, NOUN 
Anal, PROPN 
Biochem, PROPN 
180, NUM 
276278, NUM 

, SPACE 
Kramer, PROPN 
K.J.M., PROPN 
editor, NOUN 
1994, NUM 
Biomonitoring, NOUN 
Coastal, PROPN 
Waters, PROPN 
Estuaries, PROPN 
CRC, PROPN 
Press, PROPN 
London, PROPN 
361, NUM 

, SPACE 
PP, PROPN 

, SPACE 
Kurelec, PROPN 
B., PROPN 
1987, NUM 
Comment, NOUN 
D.R., PROPN 
Livingstone, PROPN 
critique, NOUN 
Mar., PROPN 
Biol, PROPN 
94, NUM 
319, NUM 
320, NUM 
1987, NUM 
paper, NOUN 

, SPACE 
Metabolic, NOUN 
fate, NOUN 
aromatic, ADJ 
amines, NOUN 
mussel, NOUN 
Myths, PROPN 
galloprovincialis, PROPN 
Mar., PROPN 
Biol, PROPN 
94, NUM 
321, NUM 
322, NUM 

, SPACE 
Kurelec, PROPN 
B., PROPN 
1993, NUM 
genotoxic, ADJ 
disease, NOUN 
syndrome, NOUN 
Mar., PROPN 
Environ, PROPN 
Res, PROPN 
35, NUM 
341, NUM 
