Pergamon, PROPN 

, SPACE 
summary, NOUN 
grounds, NOUN 
electrical, ADJ 
evaluation, NOUN 
results, NOUN 

, SPACE 
procedures, NOUN 
preferred, VERB 
incorporation, NOUN 
process, NOUN 

, SPACE 
technology, NOUN 
concludes, VERB 
electrical, ADJ 
measurement, NOUN 
data, NOUN 

, SPACE 
consistent, ADJ 
picture, NOUN 
chemical, NOUN 
structural, ADJ 
evaluation, NOUN 

, SPACE 
results, NOUN 
demonstrate, VERB 
need, NOUN 
Si, PROPN 
surface, NOUN 
cleanup, NOUN 
treat-, X 

, SPACE 
ment, NOUN 
following, VERB 
Si02, VERB 
RIE, PROPN 
prior, ADV 
device, NOUN 
processing, NOUN 
How-, X 

, SPACE 
universal, ADJ 
post, ADJ 
RIE, ADJ 
cleaning, NOUN 
treatment, NOUN 

, SPACE 
damage, NOUN 
elimination, NOUN 
optimized, VERB 
solutions, NOUN 
regard, NOUN 

, SPACE 
special, ADJ 
technological, ADJ 
demands, NOUN 
objectives, NOUN 
realizable, ADJ 

, SPACE 
Work, NOUN 
progress, NOUN 
investigate, VERB 
correlations, NOUN 
post-, VERB 

, SPACE 
RIE, PROPN 
surface, NOUN 
cleaning, NOUN 
electrical, ADJ 
effects, NOUN 
Schottky, PROPN 
diodes, NOUN 

, SPACE 
Schottky, PROPN 
structure, NOUN 
sensitive, ADJ 
electrically, ADV 
active, ADJ 

, SPACE 
defects, NOUN 
contaminants, NOUN 
barrier, NOUN 
modification, NOUN 

, SPACE 
exponential, ADJ 
dependence, NOUN 
current, NOUN 
effective, ADJ 
barrier, NOUN 
height, NOUN 

, SPACE 
Acknowledgements, NOUN 

, SPACE 
great, ADJ 
pleasure, NOUN 
acknowledge, VERB 
excellent, ADJ 
technical, ADJ 
assist-, NOUN 

, SPACE 
ance, NOUN 
C, PROPN 
Albrecht, PROPN 
S, PROPN 
Jatzlau, PROPN 
S, PROPN 
Orlowski, PROPN 
D, PROPN 
Schinkel, PROPN 

, SPACE 
References, NOUN 

, SPACE 
G, PROPN 
S, PROPN 
Oehrlein, PROPN 
Y, PROPN 
H, PROPN 
Lee, PROPN 
J, PROPN 
Vat, PROPN 
Sci, PROPN 
Technol, PROPN 
1585, NUM 
1987, NUM 

, SPACE 
G, PROPN 
S, PROPN 
Oehrlein, PROPN 
Mat, PROPN 
Sci, PROPN 
Eng, PROPN 
B4,441, PROPN 
1989, NUM 

, SPACE 
3, NUM 
S, PROPN 
J, PROPN 
Fonash, PROPN 
J, PROPN 
Electrochem, PROPN 
Sot, PROPN 
137,3885, NUM 
1990, NUM 

, SPACE 
4, NUM 
S, NOUN 
J, PROPN 
Fonash, PROPN 
Solid, PROPN 
State, PROPN 
Technol, PROPN 
t&20, ADV 
1, NUM 
1985, NUM 

, SPACE 
5X, VERB 
C, PROPN 
Mu, PROPN 
S, PROPN 
J, PROPN 
Fonash, PROPN 
G, PROPN 
S, PROPN 
Oehrlein, PROPN 
S, PROPN 
N, PROPN 
Chakravarti, PROPN 
C, PROPN 
Parks, PROPN 
J, PROPN 

, SPACE 
Keller, PROPN 
J, PROPN 
Appl, PROPN 
Phys, PROPN 
59, NUM 
2958, NUM 
1986, NUM 

, SPACE 
T, NOUN 
P, NOUN 
Chow, PROPN 
C, PROPN 
Hopple, PROPN 
J, PROPN 
Electrochem, PROPN 
Sot, PROPN 
138, NUM 
1399, NUM 
1991, NUM 

, SPACE 
H, NOUN 
H, PROPN 
Richter, PROPN 
et, PROPN 
al, PROPN 
Damage, NOUN 
Si, PROPN 
substrates, NOUN 

, SPACE 
G, PROPN 
S, PROPN 
Oehrlein, PROPN 
Bright, ADJ 
S, PROPN 
W, PROPN 
Robey, PROPN 
J, PROPN 
Vuc, PROPN 
Sci, PROPN 
Technol, PROPN 
A6, PROPN 
1989, NUM 

, SPACE 
1988, NUM 

, SPACE 
P, NOUN 
K, PROPN 
Gadgil, PROPN 
T, PROPN 
D, PROPN 
Mantei, PROPN 
X, PROPN 
C, PROPN 
Mu, PROPN 
J, PROPN 
Vuc, PROPN 
Sci, PROPN 
Technol, PROPN 
B12, PROPN 
102, NUM 

, SPACE 
1994, NUM 

, SPACE 
Henry, PROPN 
0, NUM 
0, PUNCT 
Awadelkarim, PROPN 
J, PROPN 
L, PROPN 
Lindstrom, PROPN 
G, PROPN 
S, PROPN 
Oehrlein, PROPN 
J, PROPN 
Appl, PROPN 

, SPACE 
Ph, PROPN 
vs, PROPN 
66, NUM 
5388, NUM 
1989, NUM 
G, PROPN 
S, PROPN 
Oehrlein, PROPN 
Y, PROPN 
Zhang, PROPN 
D, PROPN 
Vender, PROPN 
0, NUM 
Joubert, PROPN 
J, PROPN 
Vuc, PROPN 
Sci, PROPN 
Technol, PROPN 

, SPACE 
A12, PROPN 
333, NUM 
1994, NUM 

, SPACE 
12, NUM 
T, PROPN 
Gu, PROPN 
0, NUM 
0, NUM 
Awadelkarims, PROPN 
S, PROPN 
J, PROPN 
Fonash, PROPN 
J, PROPN 
F, PROPN 
Rembetski, PROPN 
Y, PROPN 
D, PROPN 
Chan, PROPN 

, SPACE 
J, PROPN 
Electrochem, PROPN 
Sot, PROPN 
142,606, NUM 
1995, NUM 

, SPACE 
I3, PROPN 
D, PROPN 
Temmler, PROPN 
9th, PROPN 
Japan, PROPN 
Germany, PROPN 
Forum, PROPN 
Information, PROPN 
Technology, PROPN 

, SPACE 
lo, PROPN 
M, PROPN 
Ostling, PROPN 
C, PROPN 
S, PROPN 
Petersson, PROPN 
H, PROPN 
Nordstrom, PROPN 
R, PROPN 
Buchta, PROPN 
H, PROPN 
O, PROPN 
Blom, PROPN 
J, PROPN 
Oita, PROPN 
Japan, PROPN 
1994, NUM 

, SPACE 
Vat, PROPN 
Sci, PROPN 
Technol, PROPN 
BS, PROPN 
586, NUM 
1987, NUM 

, SPACE 
443, NUM 

, SPACE 
