ELSEVIER, PROPN 
chloride, NOUN 
20, NUM 
sodium, NOUN 
hydride, NOUN 
dispersion, NOUN 

, SPACE 
55, NUM 
60, NUM 
Fluka, PROPN 
tris-[3-(heptafluoropropylhydroxy-, PROPN 

, SPACE 
methylene)-d, PROPN 
camphorato]-europium, NOUN 
Eu(hfc, NOUN 
3, NUM 
Sigma, PROPN 

, SPACE 
vinyl, NOUN 
bromide, NOUN 
Aldrich, PROPN 
98, NUM 

, SPACE 
3.3, X 
Preparation, NOUN 
macrocyclic, PROPN 
diaza, PROPN 
diphospha, NOUN 
lig-, NOUN 

, SPACE 
ands, NOUN 
lO, PROPN 
11, NUM 

, SPACE 
3.3.1, PROPN 
General, PROPN 
proct, PROPN 
dure, VERB 

, SPACE 
Schlenk, PROPN 
tube, NOUN 
carefully, ADV 
dried, VERB 
charged, VERB 

, SPACE 
20, NUM 
ml, NOUN 
dry, ADJ 
degassing, VERB 
freeze-, ADJ 

, SPACE 
pump, NOUN 
thaw, NOUN 
cycles, NOUN 
1,2, NUM 
bis(phenylphosphino)benzene, NUM 

, SPACE 
353, NUM 
rag, NOUN 
333, NUM 
p., NOUN 
i.2, X 
mmol, PROPN 
added, VERB 
subse-, VERB 

, SPACE 
quently, ADV 
BuLl, PROPN 
solution, NOUN 
1.5, NUM 
ml, NOUN 
2.4, NUM 
mmol, PROPN 
added, VERB 

, SPACE 
dropwise, NOUN 
15, NUM 
min, NOUN 
second, ADJ 
Schlenk, PROPN 
tube, NOUN 

, SPACE 
degassed, ADJ 
solution, NOUN 
mmol, PROPN 
bromoamine, NOUN 
7, X 
526, NUM 

, SPACE 
mg, NOUN 
8, NUM 
554, NUM 
mg, NOUN 
9, NUM 
18, NUM 
ml, NOUN 
THF, PROPN 
prepared, VERB 

, SPACE 
solutions, NOUN 
slowly, ADV 
synchronously, ADV 

, SPACE 
added, VERB 
stin'ed, ADJ 
volume, NOUN 
approximately, ADV 
100, NUM 
ml, NOUN 

, SPACE 
degassed, ADJ 
THF, PROPN 
7, NUM 
avoiding, VERB 
excess, NOUN 

, SPACE 
reactants, NOUN 
I.5, PROPN 
h, PROPN 
addition, NOUN 
complete, ADJ 

, SPACE 
stin'ing, NOUN 
continued, VERB 
h, VERB 
solvent, NOUN 

, SPACE 
evaporated, VERB 
Water, NOUN 
added, VERB 
mixture, NOUN 

, SPACE 
extracted, VERB 
3, NUM 
x, SYM 
2(1, NOUN 
ml, NOUN 
CII, PROPN 
CI~., PUNCT 
combined, VERB 

, SPACE 
extracts, NOUN 
washed, VERB 
waler, NOUN 
bl'ine, PROPN 
dried, VERB 

, SPACE 
Na;SO,~, PROPN 
~, PROPN 
mov, ADJ 
d, NOUN 
solvent, ADJ 
trader, NOUN 
vacuo, PROPN 

, SPACE 
residue, NOUN 
13urified, VERB 
column, NOUN 
chromatography, NOUN 

, SPACE 
g, PROPN 
iven, NOUN 

, SPACE 
3.3.2, X 
lO.Dimethyl.4,7.diphenylbenzolcldinaphthoo, NUM 

, SPACE 
12, NUM 
ok, VERB 
l',2'ond-, NOUN 
O, NOUN 
°, NUM 
diaza, PROPN 
.4, PROPN 
7odil, NUM 
~, NOUN 
hosl, VERB 
~, PROPN 
hac, SYM 
yclotetradeca, NOUN 
o, NOUN 

, SPACE 
5.11.13.triene, NUM 
10, NUM 

, SPACE 
crude, ADJ 
mixture, NOUN 
contained, VERB 
isomers, NOUN 
10A, NUM 
10B, NUM 

, SPACE 
separated, VERB 
deactivated, PROPN 
silica, PROPN 
gel, PROPN 
15, NUM 

, SPACE 
w, PROPN 
w, PROPN 
H, PROPN 
:O, PROPN 
65, NUM 
g, NOUN 
PE, PROPN 
CH2CI, PROPN 
2, NUM 
65:35, NUM 

, SPACE 
10A., NUM 
339, NUM 
mg, NOUN 
52%).tH, PROPN 
NMR, PROPN 
8:1.91, NUM 
m, PROPN 
IH, PROPN 
2.19, NUM 

, SPACE 
s, PROPN 
3H, PROPN 
2.32, NUM 
s, PROPN 
3H, PROPN 
2.30, NUM 
2.54, NUM 
m, PROPN 
3H, PROPN 
3.17, NUM 
m, PROPN 
3H, PROPN 

, SPACE 
3.61, NUM 
m, PROPN 
IH, PROPN 
6.85, NUM 
m, PROPN 
IH, PROPN 
7.02, NUM 
7.17, NUM 
m, PROPN 
7H, PROPN 
7.21-, NUM 

, SPACE 
7.44, NUM 
ira, PROPN 
I11.1, PROPN 
7.50, NUM 
m, PROPN 
21.1, NUM 
7.59, NUM 
d, NOUN 
1H., NUM 
J, PROPN 
8.9, PROPN 
Hz, PROPN 

, SPACE 
7.75, NUM 
d, X 
H, PROPN 
J, PROPN 
8.9, PROPN 
Hz, PROPN 
7.78, NUM 
d, X 
H, PROPN 
J, PROPN 
8.9, PROPN 
Hz, PROPN 
7.82, NUM 
d, PROPN 

, SPACE 
IH, PROPN 
J, PROPN 
7.9, NUM 
Hz, PROPN 
7.92, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 
8.9, PROPN 
Hz, PROPN 
ppm, NOUN 
~, PUNCT 
C, PROPN 
NMR, PROPN 

, SPACE 
~, PUNCT 
26.64, NUM 
CH, PROPN 
dd, PROPN 
Jcl, PROPN 
5.3, NUM 
15.2, NUM 
Hz, PROPN 
29.07, NUM 
CH, PROPN 
dd, PROPN 

, SPACE 
Jcp, PROPN 
2.6, NUM 
13.1, NUM 
Hz, PROPN 
41.72, NUM 
CH3, PROPN 
42.21, NUM 
Cll3, PROPN 
52.27, NUM 

, SPACE 
Cli, NOUN 
2, NUM 
d, NUM 
Jc, PROPN 
17.3, NUM 
Hz, PROPN 
54.41, NUM 
CH, PROPN 
2, NUM 
dd, PROPN 
Jo, PROPN 
5.5, NUM 
29.3, NUM 

, SPACE 
Hz, PROPN 
120.25, NUM 
CH, PROPN 
122.26, NUM 
CH, PROPN 
123.51, NUM 
CH, PROPN 
124.04, NUM 

, SPACE 
CH, PROPN 
125.68, NUM 
CH, PROPN 
125.79, NUM 
CH, PROPN 
126.14, NUM 
CH, PROPN 
126.49, NUM 

, SPACE 
CH, PROPN 
127.39, NUM 
C, PROPN 
127.59, NUM 
CH, PROPN 
127.84, NUM 
CH, PROPN 
128.09, NUM 

, SPACE 
CH, PROPN 
128.18, NUM 
CH, PROPN 
128.32, NUM 
2CH, NUM 
128.43, NUM 
CH, PROPN 
d, PROPN 
JcP, PROPN 

, SPACE 
5.9, NUM 
Hz, PROPN 
128.50, NUM 
CH, PROPN 
d, PROPN 
Jc, PROPN 
6.0, NUM 
Hz, PROPN 
128.60, NUM 
CH, PROPN 
128.84, NUM 
CH, PROPN 
129,58, PROPN 
C, PROPN 
129.71, NUM 
C, PROPN 
130.76, NUM 
C, PROPN 
132.27, NUM 

, SPACE 
CH, PROPN 
d, PROPN 
Jcp, PROPN 
6.5, NUM 
Hz, PROPN 
132.39, NUM 
CH, PROPN 
d., PROPN 
JcP, PROPN 
17.1, NUM 
Hz, PROPN 

, SPACE 
132.81, NUM 
CH, PROPN 
d, PROPN 
JcP, PROPN 
17,6, PROPN 
Hz, PROPN 
132.86, NUM 
CH, PROPN 
d, PROPN 
JcP, PROPN 
8.1, NUM 

, SPACE 
Hz, PROPN 
134.35, NUM 
C, PROPN 
134.52, NUM 
C, PROPN 
138.38, NUM 
C, PROPN 
dd, PROPN 
Jcp, PROPN 
9.8, NUM 

, SPACE 
15.0, NUM 
Hz, PROPN 
138.52, NUM 
C, PROPN 
dd, PROPN 
/ca, PROPN 
7.7, NUM 
14.5, NUM 
Hz, PROPN 
143.57, NUM 
C, NOUN 

, SPACE 
dd, X 
Ice, NOUN 
13.2, NUM 
30, NUM 
Hz, PROPN 
146.94, NUM 
C, PROPN 
dd, PROPN 
Jce, PROPN 
12.2, NUM 
31.4, NUM 

, SPACE 
Hz, PROPN 
148.53, NUM 
C, PROPN 
150.15, NUM 
C, PROPN 
ppm, NOUN 
3Jp, PROPN 
NMR, PROPN 
8, NUM 
-23.9, NUM 

, SPACE 
-21.8, PUNCT 
AB, NOUN 
system, NOUN 
JAn, PROPN 
134.9, NUM 
Hz, PROPN 
ppm, NOUN 
MS, PROPN 
170, NUM 
°, NUM 
C, NOUN 

, SPACE 
658, NUM 
M, PROPN 
+, PROPN 
17, NUM 
Anal, PROPN 
Found, VERB 
C, PROPN 
79.20, NUM 
H, PROPN 
6.43, NUM 
N, PROPN 

, SPACE 
4.15, NUM 
C44H40N2P, NOUN 
2, NUM 
Calc, PROPN 
C, PROPN 
80.22, NUM 
H, PROPN 
6.12, NUM 
N, PROPN 
4.25, NUM 

, SPACE 
S)-IOA, PROPN 
¢x]~, PROPN 
°, X 
-414, PROPN 
589, NUM 
rim, NOUN 
-435, PROPN 
578, NUM 
nm, PROPN 

, SPACE 
-516, PROPN 
546, NUM 
nm, ADJ 
1167, NUM 
436, NUM 
nm, NOUN 
c=, PROPN 
I.l, PROPN 
CH, PROPN 
CI2, PROPN 

, SPACE 
10B., PROPN 
66, NUM 
mg, NOUN 
10, NUM 
~H, PUNCT 
NMR, PROPN 
8:2.21, X 
s, NOUN 
6H, PROPN 
2.33-, NUM 

, SPACE 
2.51, NUM 
m, PROPN 
4H, PROPN 
3.04, NUM 
m, PROPN 
2H, PROPN 
3.39, NUM 
m, PROPN 
2H, PROPN 
7.04, NUM 
d, PROPN 
2H, PROPN 

, SPACE 
J, PROPN 
8.4, NUM 
Hz, PROPN 
7.1, NUM 
I-7.30, NOUN 
m, PROPN 
16H, NUM 
7.41, NUM 
d, PROPN 
2H, PROPN 
J, PROPN 
8.9, PROPN 
Hz, PROPN 

, SPACE 
7.46, NUM 
m, PROPN 
2H, PROPN 
7.79, NUM 
d, PROPN 
2H, PROPN 
J, PROPN 
8.4, NUM 
Hz, PROPN 
7.84, NUM 
d, PROPN 
2H, PROPN 
J, PROPN 

, SPACE 
8.9, NUM 
Hz, PROPN 
ppm, NOUN 
3C, ADJ 
NMR, PROPN 
8:29.74, NOUN 
CH, PROPN 
t, PROPN 
Jcp, PROPN 
13.6, NUM 
Hz, PROPN 

, SPACE 
41.01, NUM 
CH~, PROPN 
53.52, NUM 
CH2, PROPN 
d, PROPN 
Jcp, PROPN 
29.8, NUM 
Hz, PROPN 
121.61, NUM 

, SPACE 
CH, PROPN 
123.87, NUM 
CH, PROPN 
125.85, NUM 
CH, PROPN 
126.19, NUM 
CH, PROPN 
27.24, NUM 

, SPACE 
CH, PROPN 
127.77, NUM 
CH, PROPN 
128.04, NUM 
CH, PROPN 
d, PROPN 
Jcp, PROPN 
4.6, NUM 
Hz, PROPN 
128.58, NUM 

, SPACE 
CH, PROPN 
128.90, NUM 
C, PROPN 
129.26, NUM 
CH, PROPN 
d, PROPN 
JcP, PROPN 
9.2, NUM 
Hz, PROPN 
130.39, NUM 

, SPACE 
C, PROPN 
130.87, NUM 
CH, PROPN 
d, PROPN 
Jcp, PROPN 
16.3, NUM 
Hz, PROPN 
134.28, NUM 
C, PROPN 
138.24, NUM 

, SPACE 
CH, PROPN 
br, PROPN 
d, PROPN 
Jcp, PROPN 
31.4, NUM 
Hz, PROPN 
139.71, NUM 
C, PROPN 
d, NOUN 
Jcp, PROPN 
13.2, NUM 
Hz, PROPN 

, SPACE 
144.35, NUM 
C, PROPN 
br, PROPN 
m, PROPN 
150.65, NUM 
C, PROPN 
ppm, PROPN 
31p, NOUN 
NMR, PROPN 
8, NUM 
14.1, NUM 

, SPACE 
br, PROPN 
s, PROPN 
ppm, NOUN 
MS, PROPN 
180, NUM 
°, NUM 
C, NOUN 
658, NUM 
M, PROPN 
+, PROPN 
5, NUM 
Anal, PROPN 
Found, VERB 

, SPACE 
C, PROPN 
78.96, NUM 
H, PROPN 
5.90, NUM 
N, PROPN 
4.12, NUM 
C,,4H40N_,P, PROPN 
Calc, PROPN 
C, PROPN 

, SPACE 
80.22, NUM 
H, PROPN 
6.12, NUM 
N, PROPN 
4.25, NUM 

, SPACE 
S)-IOB, NUM 
cx]~, NOUN 
°, X 
-237, PROPN 
589, NUM 
nm, ADJ 
-248, PROPN 
578, NUM 
nm, NOUN 

, SPACE 
-292, PROPN 
546, NUM 
nm, NOUN 
--598, PROPN 
436, NUM 
nm, NOUN 
c, PROPN 
1.2, NUM 
Ctl, PROPN 
~, NOUN 
CI, PROPN 

, SPACE 
3.3.3, PROPN 
1,12.Dinwthyl.5.8, ADV 
dipiwnylbenzo[jldinaphthoo, VERB 

, SPACE 
12.1, NUM 
.m, NOUN 
1'.2', NUM 
°, PROPN 
olo, PROPN 
I., PROPN 
12, NUM 
odiazao5.8.di#hosphacychdwxa-, NUM 

, SPACE 
deca-6, NOUN 
3.15-, NUM 
triene, NOUN 
IA, PROPN 

, SPACE 
crude, ADJ 
product, NOUN 
purified, VERB 
chromatography, NOUN 

, SPACE 
silica, PROPN 
gel, PROPN 
PE, PROPN 
EE, PROPN 
95:5, NUM 
gwc, PROPN 
llA, PROPN 
350, NUM 
mg, NOUN 

, SPACE 
51, NUM 
racemic, PROPN 
ligand, NOUN 
recrystallized, VERB 

, SPACE 
CH, PROPN 
~, PUNCT 
CIJEt, NOUN 
~, X 
O, PROPN 
m.p, PROPN 
289, NUM 
291, NUM 
°, NUM 
C, NOUN 
~1, PUNCT 
1, NUM 
NMR, PROPN 
5:(I.52, NUM 
m., NOUN 

, SPACE 
II.1, PROPN 
0.97, NUM 
m, PROPN 
IH, PROPN 
1.57, NUM 
1.78, NUM 
m, PROPN 
2Ii, PROPN 
1.83, NUM 
m, PROPN 
IH, PROPN 

, SPACE 
1.90, NUM 
2.12, NUM 
m, PROPN 
21, NUM 
t, NOUN 
1.97, NUM 
s, PROPN 
311, NUM 
2.19, NUM 
m, PROPN 
IH, PROPN 
2.55, NUM 
m, PROPN 

, SPACE 
2H, PROPN 
2.65, NUM 
2.72, NUM 
m, PROPN 
IH, PROPN 
2.68, NUM 
s., PROPN 
3H, PROPN 
2.88, NUM 
m., NOUN 
1H, PROPN 

, SPACE 
6.54, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 
8.9, PROPN 
Hz, PROPN 
6.76, NUM 
m, PROPN 
IH, PROPN 
6.98, NUM 
d, PROPN 
11.1, NUM 
J, PROPN 

, SPACE 
8.5, NUM 
Hz, PROPN 
7.07, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 
8.7, PROPN 
Hz, PROPN 
7.14, NUM 
m, PROPN 
4H, PROPN 
7.21, NUM 
m., NOUN 

, SPACE 
1H, PROPN 
7.25, NUM 
7.35, NUM 
m, PROPN 
12tt, PROPN 
7.41, NUM 
m, PROPN 
IH, PROPN 
7.59, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 

, SPACE 
8.9, PROPN 
Hz, PROPN 
7.76, NUM 
d, PROPN 
i1.1, NOUN 
J, PROPN 
7.9, NUM 
Hz, PROPN 
7.81, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 
8.1, PROPN 
Hz, PROPN 

, SPACE 
7.91, NUM 
d, PROPN 
I!.1, PROPN 
J, PROPN 
8.9, PROPN 
Hz, PROPN 
ppm, NOUN 
UC, PROPN 
NMR, PROPN 
8:22.79, NOUN 
CH, PROPN 

, SPACE 
dd, PROPN 
Jcl, PROPN 
5.1, NUM 
8.8, NUM 
Hz, PROPN 
24.52, NUM 
CH, PROPN 
d, PROPN 
Jc, PROPN 
19.9, NUM 
Hz, PROPN 

, SPACE 
25.21, NUM 
C!.12, PROPN 
dd, PROPN 
Jc, PROPN 
3.0, NUM 
15.5, NUM 
Hz, PROPN 
26.05, NUM 
CH, PROPN 
d, PROPN 
Jo, PROPN 

, SPACE 
17.3, NUM 
ltz, NOUN 
39.40, NUM 
CH3, PROPN 
41.62, NUM 
CH3, PROPN 
55.98, NUM 
CH, PROPN 
d, PROPN 

, SPACE 
.Ice, PUNCT 
8.7, NUM 
Hz, PROPN 
57.20, NUM 
CH, PROPN 
d, NUM 
lop, VERB 
13.3, NUM 
Hz, PROPN 
121.06, NUM 

, SPACE 
CH, PROPN 
121.32, NUM 
C1.1, PROPN 
123.29, NUM 
CH, PROPN 
123.87, NUM 
CH, PROPN 
125.87, NUM 

, SPACE 
2CH, PROPN 
126.08, NUM 
CH, PROPN 
126.41, NUM 
CH, PROPN 
126.91, NUM 
C, PROPN 
127,25, NUM 

, SPACE 
CH, PROPN 
127.63, NUM 
CH, PROPN 
127.75, NUM 
CH, PROPN 
128.12, NUM 
CH, PROPN 
128,15, NUM 

, SPACE 
CH, PROPN 
d, PROPN 
Jcl, PROPN 
5.1, NUM 
Hz, PROPN 
128.40, NUM 
2CH, NUM 
128.42, NUM 
CH, PROPN 
d, PROPN 
Jcl, PROPN 

, SPACE 
5.0, NUM 
Hz, PROPN 
128.62, NUM 
CH, PROPN 
129.00, NUM 
C, PROPN 
129.05, NUM 
CH, PROPN 
129.56, NUM 

, SPACE 
C, PROPN 
130.46, NUM 
C, PROPN 
131.12, NUM 
CH, PROPN 
d, PROPN 
Jo, PROPN 
15.5, NUM 
Hz, PROPN 
132.31, NUM 

, SPACE 
CH, PROPN 
d, PROPN 
Jo, PROPN 
8.1, NUM 
Hz, PROPN 
133.38, NUM 
CH, PROPN 
d, PROPN 
Jo, PROPN 
19.1, NUM 
ttz, NOUN 


, SPACE 
174, NUM 
M., PROPN 
Widhalm, PROPN 
et, NOUN 
aL, PROPN 
Journal, PROPN 
f, PROPN 
Organomemllic, PROPN 
Chemi.~try, PROPN 
523, NUM 
1996, NUM 
167, NUM 
178, NUM 

, SPACE 
133.45, NUM 
ell, NOUN 
134.68, NUM 
C, PROPN 
134.87, NUM 
C, NOUN 
137.14, NUM 
C, PROPN 
dd, PROPN 

, SPACE 
JcP, PROPN 
I0.0, PROPN 
15.7, NUM 
Hz, PROPN 
140.98, NUM 
C, PROPN 
dd, PROPN 
Jcp, PROPN 
5.2, NUM 
14.6, NUM 
Hz, PROPN 

, SPACE 
144.12, NUM 
C., PROPN 
dd, PROPN 
JcP, PROPN 
14.4, NUM 
30.1, NUM 
Hz, PROPN 
148.60, NUM 
C, PROPN 
dd, PROPN 
Jcv, PROPN 

, SPACE 
14.0, NUM 
33.7, NUM 
Hz, PROPN 
148.85, NUM 
C, NOUN 
151.01, NUM 
C, PROPN 
ppm, PROPN 
~tp, PUNCT 
NMR, PROPN 

, SPACE 
8, NUM 
-25.1, NUM 
19.8, NUM 
AB, NOUN 
system, NOUN 
JAB, PROPN 
151.2, NUM 
HZ, PROPN 
ppm, NOUN 
MS, PROPN 

, SPACE 
280, NUM 
°, NUM 
C, NOUN 
686, NUM 
M, PROPN 
+, PROPN 
19, NUM 
FAB, PROPN 
MS, PROPN 
687.5, NUM 
M+H, PROPN 

, SPACE 
100, NUM 
isotopic, ADJ 
pattern, NOUN 
observed, VERB 
expected, VERB 

, SPACE 
C, NOUN 
~, NOUN 
H4sN2Pz, PROPN 

, SPACE 
S)-IIA, NUM 
a]~, NOUN 
°, NUM 
-309, PROPN 
589, NUM 
nm, ADJ 
-324, PROPN 
578, NUM 
nm, NOUN 

, SPACE 
-380, PROPN 
546, NUM 
nm, NOUN 
-772, PROPN 
436, NUM 
nm, NOUN 
c, PROPN 
=, NOUN 
1.1, NUM 
CH2CI2, ADJ 

, SPACE 
3.4, X 
Preparation, NOUN 
nickel, NOUN 
complexes, NOUN 

, SPACE 
3.4.1, NUM 
General, ADJ 
procedure, NOUN 

, SPACE 
solution, NOUN 
0.07, NUM 
mmol, NOUN 
ligand, NOUN 
1, NUM 
ml, NOUN 

, SPACE 
CH2CI, PROPN 
z, NOUN 
added, VERB 
dropwise, NOUN 
solution, NOUN 
NiCI, PROPN 
2, NUM 
6HzO, NUM 

, SPACE 
17, NUM 
rag, NOUN 
0.07, NUM 
retool, NOUN 
ethanol, NOUN 
2, NUM 
ml, NOUN 
ethanol, NOUN 

, SPACE 
2, NUM 
4, NUM 
ml, NOUN 
added, VERB 
carefully, ADV 
solution, NOUN 

, SPACE 
allowed, VERB 
stand, VERB 
undisturbed, ADJ 
RT, PROPN 
nickel, NOUN 
com-, NOUN 

, SPACE 
plexes, NOUN 
crystallized, VERB 
24, NUM 
h, NOUN 
separated, VERB 

, SPACE 
washed, VERB 
little, ADJ 
ethanol, NOUN 
dried, VERB 
vacuo, PROPN 

, SPACE 
3.4.2, NUM 
l, NOUN 
O, PROPN 
Dimethyl, PROPN 
°, NOUN 
4,7, NUM 
diphenylbenzol, ADJ 
eldinaphtho-, NOUN 

, SPACE 
12,l, NUM 
k, NOUN 
l, PROPN 
2'-ml-, PROPN 
l, NOUN 
l, NOUN 
O, NOUN 
diaza.4,7, NOUN 
diphosphacyclotetra-, NOUN 

, SPACE 
decaoS, PROPN 
l, NOUN 
l,13, PROPN 
triene)nickel(H, PROPN 
.dichloride, PUNCT 
iOA, ADP 
NiCl, INTJ 

, SPACE 
20, NUM 
mg, NOUN 
36, NUM 
small, ADJ 
orange, ADJ 
brown, ADJ 
crystals, NOUN 
t, NOUN 
H, NOUN 
N~,IR, PROPN 

, SPACE 
CD, PROPN 
CI~, PROPN 
~, PUNCT 
2.40, NUM 
m, PROPN 
2H, PROPN 
2.44, NUM 
s., PROPN 
3H, PROPN 
2.69, NUM 
s, PROPN 
31, NUM 
t, NOUN 

, SPACE 
3.08, NUM 
m, PROPN 
IH, PROPN 
3.17, NUM 
m, PROPN 
IH, PROPN 
3.29, NUM 
m., NOUN 
IH, PROPN 
3.67, NUM 
m, PROPN 
2H, PROPN 

, SPACE 
3.85, NUM 
m, PROPN 
IH, PROPN 
6,69, NUM 
d, PROPN 
11, NUM 
t., NOUN 
J, PROPN 
9.4, PROPN 
Hz, PROPN 
6.95, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 

, SPACE 
8.4, NUM 
Hz, PROPN 
7.00, NUM 
d., PROPN 
IH, PROPN 
J, PROPN 
8.9, PROPN 
Hz, PROPN 
7.10, NUM 
m, PROPN 
2H, PROPN 
7.28, NUM 
m, PROPN 

, SPACE 
4H, PROPN 
7.39, NUM 
m, PROPN 
4H, PROPN 
7.50, NUM 
m, PROPN 
4H, PROPN 
7,60, NUM 
m, PROPN 
4H, PROPN 
7.67, NUM 
d, PROPN 

, SPACE 
H, PROPN 
J, PROPN 
8,9, PROPN 
Hz, PROPN 
7.72, NUM 
d, PROPN 
1H, PROPN 
J, PROPN 
8,9, PROPN 
Hi3, NOUN 
7.75, NUM 
d, X 
H, PROPN 
J, PROPN 

, SPACE 
8.9, PROPN 
Hz, PROPN 
7.86, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 
7.9, NUM 
Hz, PROPN 
8.0i, PROPN 
d, PROPN 
Ill, PROPN 
J, PROPN 
8,9, PROPN 
I!~, PROPN 

, SPACE 
ppm, PROPN 
txC, PROPN 
NMR, PROPN 
CD, PROPN 
CI~, PROPN 
8:24.71, PROPN 
CH, PROPN 
t, PROPN 
Jcl, PROPN 
15.9, NUM 

, SPACE 
Hz, PROPN 
25A)5, PROPN 
CH, PROPN 
t, PROPN 
Jcp, PROPN 
16,4, PROPN 
H~, PROPN 
40.10, NUM 
CH0, PROPN 
41,21, NOUN 

, SPACE 
CH~, PROPN 
49,32, PROPN 
CH~, PROPN 
t, PROPN 
J, PROPN 
3,0, PROPN 
Hz, PROPN 
51.12, NUM 
CH~, PROPN 
121.31, NUM 

, SPACE 
ell, PROPN 
123.17, NUM 
CH, PROPN 
124.22, NUM 
CH, PROPN 
124.31, NUM 
CH, PROPN 
125.78, NUM 

, SPACE 
CH, PROPN 
t26.06, PROPN 
CH, PROPN 
126,19, NUM 
CH, PROPN 
126.42, NUM 
CH, PROPN 
126.51, NUM 

, SPACE 
C, PROPN 
127.57, NUM 
C, PROPN 
127.88, NUM 
CH, PROPN 
128,12, NUM 
CH, PROPN 
128.52, NUM 

, SPACE 
CH, PROPN 
129,15, NUM 
Clt, PROPN 
t, PROPN 
Jo, PROPN 
5.4, NUM 
Hz, PROPN 
129.20, NUM 
CH, PROPN 
t, PROPN 
Jcr, PROPN 

, SPACE 
5.4, NUM 
Hz, PROPN 
129,45, PROPN 
CH, PROPN 
130,18, NUM 
C, PROPN 
130,45, PROPN 
C, PROPN 
131.03, NUM 

, SPACE 
CH, PROPN 
t., PROPN 
Jcp, PROPN 
8,8, PROPN 
Hz, PROPN 
131,56, PROPN 
CH, PROPN 
131,60(CH, PROPN 
131.78, NUM 

, SPACE 
C, PROPN 
t, PROPN 
Jcp, PROPN 
50,3, PROPN 
Hz, PROPN 
131.85, NUM 
C, PROPN 
t, PROPN 
Jcp, PROPN 
50.6, NUM 
Hz, PROPN 
132.10, NUM 

, SPACE 
CH, PROPN 
t, PROPN 
Jcp, PROPN 
18.0, NUM 
Hz, PROPN 
132.27, NUM 
CH, PROPN 
t, PROPN 
Jcp, PROPN 
4,3, PROPN 
Hz, PROPN 

, SPACE 
132,37, NUM 
CH, PROPN 
t, PROPN 
Jo, PROPN 
4,5, NUM 
Hz, PROPN 
132,86, NUM 
CH, PROPN 
m, PROPN 
133.09, NUM 

, SPACE 
CH, PROPN 
m, PROPN 
134,78, NUM 
C, PROPN 
134,93, NUM 
C, PROPN 
140,44, NUM 
C, PROPN 
t, PROPN 
Jo, PROPN 
43.8, NUM 

, SPACE 
Hz, PROPN 
141,19, NUM 
C, PROPN 
t, PROPN 
Jcp, PROPN 
43,2, PROPN 
l*Iz, PROPN 
148,81, NUM 
C, PROPN 
150,34, NUM 
C, PROPN 

, SPACE 
ppm, PROPN 
qP, X 
NMR, PROPN 
CD, NOUN 
~, PUNCT 
CI, PROPN 
8:+58.6, NOUN 
br, PROPN 
s, PROPN 
ppm, NOUN 
FAB-, X 

, SPACE 
MS, PROPN 
751,4, NUM 
M, PROPN 
=, SYM 
CI, PROPN 
1, NUM 
~)%, PROPN 
isotopic, ADJ 
pattern, NOUN 
observed, VERB 

, SPACE 
expected, VERB 
Caatlat)CIN, PROPN 
~, PUNCT 
NIP, NOUN 

, SPACE 
3,4,3, NUM 
t, PROPN 
1,12, NUM 
°, NUM 
Dim, NOUN 
ethyloS,8odipheny!benzotfldinapha, NUM 
o, NOUN 

, SPACE 
t, NOUN 
2,1om, NOUN 
r, NOUN 
2'~olo, PROPN 
l,12.diaza.5,8.dil, PROPN 
~, PROPN 
hosld, PROPN 
~, PROPN 
aO, X 
~, X 
ch, NOUN 
~, PROPN 
hcxa, PROPN 

, SPACE 
deca-6.13, PROPN 
l, NOUN 
S.lriene, NOUN 
Mickelt, PROPN 
ll}, PROPN 
°, NOUN 
dichhwide, NOUN 
ilIA, VERB 
NiCI, PROPN 

, SPACE 
45, NUM 
mg, NOUN 
7.~, PROPN 
orange, ADJ 
crystals, NOUN 
~H, PUNCT 
NMR, PROPN 
~, PUNCT 
1.66, NUM 
m., NOUN 

, SPACE 
IHL, PROPN 
1,91, NUM 
m, PROPN 
2tl, PROPN 
1,99, NUM 
s, PROPN 
3H, PROPN 
2,02, NUM 
m, PROPN 
liD, PROPN 
2,21, NUM 
m, PROPN 
3H, PROPN 
2.68, NUM 
s, PROPN 
3H, PROPN 
2.89, NUM 
m, PROPN 
4H, PROPN 
3.71, NUM 
m, PROPN 
H, PROPN 
6.96, NUM 
t, PROPN 

, SPACE 
2H, PROPN 
J, PROPN 
9.3, NUM 
Hz, PROPN 
7.10, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 
8,5, PROPN 
Hz, PROPN 
7,18, PROPN 
m, PROPN 
2H, PROPN 

, SPACE 
7.34, NUM 
m, PROPN 
