Corrosion, PROPN 
nitric, NOUN 
acid, NOUN 
lo5, PROPN 
s, PROPN 

, SPACE 
calcium, NOUN 
ions, NOUN 
completely, ADV 
dissolved, VERB 
immersion, NOUN 
determined, VERB 
follows, VERB 

, SPACE 
Ti0r.67(OH)0,33, INTJ 
.0.22H20, PROPN 
8), NUM 

, SPACE 
valence, NOUN 
titanium, NOUN 
determined, VERB 
3.7, NUM 
equation, NOUN 
8), NUM 
integrated, VERB 

, SPACE 
intensities, NOUN 
Ti, PROPN 
2p, NOUN 
spectra, PROPN 
originating, VERB 
Ti*+, PROPN 
Ti3, NOUN 
+, PROPN 
Ti4, ADJ 
+, CCONJ 
states, NOUN 
valence, NOUN 

, SPACE 
estimated, VERB 
3.7, NUM 
valences, NOUN 
completely, ADV 
accord, NOUN 
valence, NOUN 

, SPACE 
titanium, NOUN 
equation, NOUN 
6, NUM 
3.3, NUM 
increases, VERB 
3.7, NUM 
equation, NOUN 
8), NUM 
immersion, NOUN 

, SPACE 
supported, VERB 
increase, NOUN 
proportion, NOUN 
Ti4, NOUN 
+, ADJ 
surface, NOUN 
oxide, NOUN 
shown, VERB 
Fig, PROPN 
5, NUM 

, SPACE 
calcium, NOUN 
ions, NOUN 
implanted, VERB 
titanium, NOUN 
surface, NOUN 
ions, NOUN 
oxygen, NOUN 
away, ADV 

, SPACE 
titanium, NOUN 
oxide, NOUN 
free, ADJ 
energy, NOUN 
oxidation, NOUN 
calcium, NOUN 
smaller, ADJ 

, SPACE 
titanium,23, PROPN 
inducing, VERB 
Ti2, NOUN 
+, CCONJ 
Ti3, PROPN 
+, ADJ 
oxide, NOUN 
states, NOUN 
similar, ADJ 
phenomenon, NOUN 
observed, VERB 
Ti-, PROPN 

, SPACE 
Zr, PROPN 
alloys, NOUN 
zirconium, NOUN 
takes, VERB 
oxygen, NOUN 
atoms, NOUN 
titanium, NOUN 
surface, NOUN 
oxide.24, NOUN 

, SPACE 
proportion, NOUN 
Ti4, NOUN 
+, ADJ 
surface, NOUN 
oxide, NOUN 
increased, VERB 
immersion, NOUN 
Fig, PROPN 
5, NUM 

, SPACE 
proportions, NOUN 
lower, ADJ 
valence, NOUN 
oxides, NOUN 
Ti*+, PROPN 
Ti3, PROPN 
+, PROPN 
decreased, VERB 
indicates, VERB 

, SPACE 
titanium, NOUN 
surface, NOUN 
oxide, NOUN 
stable, ADJ 
immersion, NOUN 
change, NOUN 
occurs, VERB 

, SPACE 
nitric, NOUN 
acid, NOUN 
buffers, NOUN 
surface, NOUN 
oxide, NOUN 
state, NOUN 
stable, ADJ 
state, NOUN 

, SPACE 
release, NOUN 
calcium, NOUN 
words, NOUN 
surface, NOUN 
oxide, NOUN 
calcium, NOUN 
ion, NOUN 
implanted, VERB 

, SPACE 
titanium, NOUN 
unstable, ADJ 
aqueous, ADJ 
solutions, NOUN 
existence, NOUN 
calcium, NOUN 

, SPACE 
1592, NUM 
T., PROPN 
Hanawa, PROPN 
rt, PROPN 
al, PROPN 

, SPACE 
1o-3, NUM 
lo-, NUM 
10, NUM 
l, NOUN 
loo, PROPN 
IO, PROPN 
lo, PROPN 

, SPACE 
Concentr8tion, PROPN 
nitric, NOUN 
acid, NOUN 
c/, NOUN 
mol, PROPN 
I-1, PROPN 

, SPACE 
Fig, PROPN 
10, NUM 
Incubation, NOUN 
time, NOUN 
dissolution, NOUN 
calcium, NOUN 
calcium, NOUN 
ion, NOUN 
implanted, VERB 
titanium, NOUN 

, SPACE 
immersion, NOUN 
nitric, NOUN 
acid, NOUN 
solutions, NOUN 

, SPACE 
gold, NOUN 
color, NOUN 
calcium, NOUN 
ion, NOUN 
implanted, VERB 
titanium, NOUN 
originate, VERB 
Ti2, NOUN 
+, SYM 
oxide, NOUN 

, SPACE 
TiO., NOUN 
elimination, NOUN 
color, NOUN 
dissolution, NOUN 
surface, NOUN 
oxide, NOUN 
caused, VERB 

, SPACE 
decrease, NOUN 
Ti’+, NOUN 
addition, NOUN 
decrease, NOUN 
thickness, NOUN 
surface, NOUN 
oxide, NOUN 

, SPACE 
influence, VERB 
change, NOUN 
color, NOUN 

, SPACE 
DISSOLUTION, PROPN 
HARD, ADJ 
TISSUE, NOUN 

, SPACE 
discussion, NOUN 
correct, ADJ 
nitric, NOUN 
acid, NOUN 
solutions, NOUN 
buffers, NOUN 

, SPACE 
dissolution, NOUN 
calcium, NOUN 
ions, NOUN 
begins, VERB 
approximately, ADV 
day, NOUN 
insertion, NOUN 
calcium-, ADJ 

, SPACE 
ion, NOUN 
implanted, VERB 
titanium, NOUN 
hard, ADJ 
tissue, NOUN 
known, VERB 
pH, NUM 
hard, ADJ 
tissue, NOUN 

, SPACE 
decreases, VERB 
5.2, NUM 
insertion, NOUN 
calcium, NOUN 
began, VERB 
released, VERB 
9, NUM 
x, SYM 
lo4, PROPN 
s, PROPN 

, SPACE 
immersion, NOUN 
pH, NUM 
5.2, NUM 
buffer, NOUN 
decrease, NOUN 
calcium, NOUN 
dissolution, NOUN 
surface, NOUN 
oxide, NOUN 

, SPACE 
detected, VERB 
XPS, PROPN 
changes, NOUN 
binding, VERB 
energy, NOUN 
accompanied, VERB 
release, NOUN 

, SPACE 
calcium, NOUN 
dissolution, NOUN 
surface, NOUN 
oxide, NOUN 
detected, VERB 
buffer, NOUN 

, SPACE 
microdissolution, NOUN 
calcium, NOUN 
ions, NOUN 
surely, ADV 
occurs, VERB 
calcium, NOUN 
ion, NOUN 
implanted, VERB 
titanium, NOUN 

, SPACE 
inserted, VERB 
hard, ADJ 
tissue, NOUN 
pH, NUM 
near, ADP 
inserted, VERB 
material, NOUN 
decreases, VERB 
5.2, NUM 

, SPACE 
induces, VERB 
tile, ADJ 
supersaturation, NOUN 
calcium, NOUN 
ions, NOUN 
calcium, NOUN 
phosphate, NOUN 
accelerate, VERB 

, SPACE 
bone, NOUN 
formation, NOUN 
pH, NUM 
hard, ADJ 
tissue, NOUN 
recovered, VERB 
microdissolution, NOUN 

, SPACE 
Microdissolution, PROPN 
calcium, NOUN 
ions, NOUN 
1593, NUM 

, SPACE 
calcium, NOUN 
ions, NOUN 
calcium, NOUN 
ion, NOUN 
implanted, VERB 
titanium, NOUN 
continues, VERB 
calcium, NOUN 

, SPACE 
released, VERB 
pH, NUM 
7.2, NUM 
solution, NOUN 
Fig, PROPN 
1, NUM 
microdissolution, NOUN 
calcium, NOUN 
ions, NOUN 
calcium-, ADJ 

, SPACE 
ion, NOUN 
implanted, VERB 
titanium, NOUN 
possibly, ADV 
causes, NOUN 
good, ADJ 
bone, NOUN 
conduction, NOUN 

, SPACE 
calcium, NOUN 
ion, NOUN 
implanted, VERB 
material, NOUN 

, SPACE 
methodology, NOUN 
present, ADJ 
study, NOUN 
useful, ADJ 
estimation, NOUN 
dissolution, NOUN 

, SPACE 
element, NOUN 
material, NOUN 
dissolution, NOUN 
minute, NOUN 
detection, NOUN 

, SPACE 
dissolution, NOUN 
analysis, NOUN 
solvent, NOUN 
difficult, ADJ 
hand, NOUN 
changes, NOUN 
binding, VERB 

, SPACE 
energies, NOUN 
detected, VERB 
study, NOUN 
available, ADJ 
prediction, NOUN 
dissolution, NOUN 

, SPACE 
element, NOUN 
dissolution, NOUN 
small, ADJ 

, SPACE 
CONCLUSIONS, PROPN 

, SPACE 
1, NUM 
dissolution, ADJ 
rates, NOUN 
calcium, NOUN 
ions, NOUN 
calcium, NOUN 
ion, NOUN 
implanted, VERB 
titanium, NOUN 
nitric, NOUN 

, SPACE 
acid, NOUN 
sodium, NOUN 
phosphate, ADJ 
citric, ADJ 
acid, NOUN 
buffer, NOUN 
proportional, ADJ 
t, PROPN 
i., PROPN 
t-1.23, PROPN 

, SPACE 
respectively, ADV 
t, NOUN 
immersion, NOUN 
time, NOUN 

, SPACE 
2, X 
surface, NOUN 
oxide, NOUN 
calcium, NOUN 
ion, NOUN 
implanted, VERB 
titanium, NOUN 
releases, NOUN 
calcium, NOUN 
ions, NOUN 

, SPACE 
solutions, NOUN 
Calcium, NOUN 
titanate, NOUN 
constituents, NOUN 
surface, NOUN 
oxide, NOUN 
changes, NOUN 
titanium, NOUN 

, SPACE 
oxide, NOUN 
dissolution, NOUN 

, SPACE 
3, X 
surface, NOUN 
oxide, NOUN 
dissolves, NOUN 
thickness, ADJ 
decreases, VERB 
dissolution, NOUN 
calcium, NOUN 

, SPACE 
simulated, ADJ 
solutions, NOUN 

, SPACE 
4, X 
dissolution, NOUN 
calcium, NOUN 
ions, NOUN 
calcium, NOUN 
ion, NOUN 
implanted, VERB 
titanium, NOUN 
occurs, VERB 

, SPACE 
material, NOUN 
inserted, VERB 
hard, ADJ 
tissue, NOUN 

, SPACE 
5, X 
feasible, ADJ 
dissolution, NOUN 
element, NOUN 
materials, NOUN 
estimated, VERB 

, SPACE 
surface, NOUN 
analysis, NOUN 
techniques, NOUN 
dissolution, NOUN 
minute, ADJ 

, SPACE 
Acknoaledgemcnrs, PROPN 
study, NOUN 
supported, VERB 
funds, NOUN 
Laboratory, PROPN 
Developmental, PROPN 
Research, PROPN 

, SPACE 
Advanced, PROPN 
Materials, PROPN 
Institute, PROPN 
Materials, PROPN 
Research, PROPN 
Tohoku, PROPN 
University, PROPN 
Sendai, PROPN 
Japan, PROPN 
thank, VERB 
Yoshihiro, PROPN 

, SPACE 
Murakami, PROPN 
laboratory, NOUN 
assistance, NOUN 
thank, VERB 
Hidemi, PROPN 
Ukai, PROPN 
Koichi, PROPN 
Murakami, PROPN 
Research, PROPN 

, SPACE 
Institute, PROPN 
Ishikawajima, PROPN 
Harima, PROPN 
Heavy, PROPN 
Industries, PROPN 
Co., PROPN 
Ltd., PROPN 
Tokyo, PROPN 
Japan, PROPN 
calcium, NOUN 
ion, NOUN 
implantation, NOUN 

, SPACE 
titanium, NOUN 

, SPACE 
REFERENCES, NOUN 

, SPACE 
1, NUM 
T., PROPN 
Hanawa, PROPN 
K., PROPN 
Murakami, PROPN 
S., PROPN 
Kihara, PROPN 
Characterization, PROPN 
Performance, PROPN 
Calcium, PROPN 
Phosphate, PROPN 
Coatings, PROPN 

, SPACE 
Implants, PROPN 
ASTM, PROPN 
STP, PROPN 
1196, NUM 
E., PROPN 
Horowitz, PROPN 
J., PROPN 
E., PROPN 
Parr, PROPN 
eds, PROPN 
Philadelphia, PROPN 
PA, PROPN 
1994, NUM 
American, PROPN 
Society, PROPN 

, SPACE 
Testing, PROPN 
Materials, PROPN 
pp, PROPN 
170, NUM 
184, NUM 

, SPACE 
2, X 
K., PROPN 
Motojima, PROPN 
K., PROPN 
Furuya, PROPN 
S., PROPN 
Morita, PROPN 
S., PROPN 
Hasegawa, PROPN 
T., PROPN 
Hanawa, PROPN 
0, NUM 
Okuno, PROPN 
K., PROPN 
Murakami, PROPN 
J., PROPN 
Jpn, PROPN 
Orthop, PROPN 

, SPACE 
Assoc, PROPN 
66, NUM 
S1117, PROPN 
1992, NUM 

, SPACE 
3, X 
T., PROPN 
Hanawa, PROPN 
Y., PROPN 
Nodasaka, PROPN 
H., PROPN 
Ukai, PROPN 
K., PROPN 
Murakami, PROPN 
K., PROPN 
Asaoka, PROPN 
J., PROPN 
Jpn, PROPN 
Sot, PROPN 
Biomater, PROPN 
12, NUM 
209, NUM 
1994, NUM 

, SPACE 
4, X 
T., PROPN 
Hanawa, PROPN 
H., PROPN 
Ukai, PROPN 
K., PROPN 
Murakami, PROPN 
J., PROPN 
Electron, PROPN 
Spectrosc, PROPN 
63, NUM 
347, NUM 
1993, NUM 

, SPACE 
5, X 
T., PROPN 
Hanawa, PROPN 
K., PROPN 
Asaoka, PROPN 
H., PROPN 
Ukai, PROPN 
K., PROPN 
Murakami, PROPN 
Compatibility, PROPN 
Biomedical, PROPN 
Implants, PROPN 
P., PROPN 
Kovacs, PROPN 

, SPACE 
N., PROPN 
S., PROPN 
Istephanous, PROPN 
eds, NOUN 
Pennington, PROPN 
NJ, PROPN 
1994, NUM 
Electrochemical, PROPN 
Society, PROPN 
Inc., PROPN 
pp, PROPN 
126137, NUM 

, SPACE 
6, X 
T., PROPN 
Hanawa, PROPN 
H., PROPN 
Ukai, PROPN 
K., PROPN 
Murakami, PROPN 
K., PROPN 
Asaoka, PROPN 
Mater, PROPN 
Trans, PROPN 
Jpn, PROPN 
Inst, PROPN 
Met, PROPN 
36,438, NUM 
1995, NUM 

, SPACE 
7, X 
H., PROPN 
Ukai, PROPN 
T., PROPN 
Hanawa, PROPN 
K., PROPN 
Murakami, PROPN 
K., PROPN 
Asaoka, PROPN 
Surface, PROPN 
Modification, PROPN 
Technologies, PROPN 
VIII, PROPN 
T., PROPN 
S., PROPN 

, SPACE 
Sudarshan, PROPN 
M., PROPN 
Jeandin, PROPN 
eds, NOUN 
London, PROPN 
1995, NUM 
Institute, PROPN 
Materials, PROPN 
pp, ADV 
862, NUM 
872, NUM 

, SPACE 
8, X 
T., PROPN 
Kokubo, PROPN 
Biomater, PROPN 
12, NUM 
155, NUM 
1991, NUM 

, SPACE 
9, X 
L.L., PROPN 
Hen, PROPN 
EC, PROPN 
Ethridge, PROPN 
Adv, PROPN 
Biomed, VERB 
Eng, PROPN 
5, NUM 
35, NUM 
1975, NUM 

, SPACE 
10, X 
T.C., PROPN 
McIlvaine, PROPN 
J., PROPN 
Biol, PROPN 
Chem, PROPN 
49, NUM 
183, NUM 
1921, NUM 

, SPACE 
11, NUM 
K., PROPN 
Asami, PROPN 
J., PROPN 
Eiectron, PROPN 
Spectrosc, PROPN 
9, NUM 
469, NUM 
1976, NUM 

, SPACE 
12, NUM 
K., PROPN 
Asami, PROPN 
K., PROPN 
Hashimoto, PROPN 
S., PROPN 
Shimodaira, PROPN 
Corros, PROPN 
Sci, PROPN 
17, NUM 
713, NUM 
1977, NUM 

, SPACE 
1594, NUM 
T., PROPN 
Hanawa, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
13, NUM 
K., PROPN 
Asami, PROPN 
K., PROPN 
Hashimoto, PROPN 
Corros, PROPN 
Sci, PROPN 
24, NUM 
83, NUM 
1984, NUM 

, SPACE 
14, NUM 
K., PROPN 
Hashimoto, PROPN 
M., PROPN 
Kasaya, PROPN 
K., PROPN 
Asami, PROPN 
T., PROPN 
Masumoto, PROPN 
Corros, PROPN 
Engng, PROPN 
Boshoku, PROPN 
Gzjutsu, PROPN 
26,445, NUM 
1977, NUM 

, SPACE 
15, X 
K., PROPN 
Asami, PROPN 
M., PROPN 
S., PROPN 
De, PROPN 
Sa, PROPN 
V., PROPN 
Ashworth, PROPN 
Ann, PROPN 
Univ, ADJ 
Ferrara, PROPN 
N., PROPN 
S., PROPN 
Sez, PROPN 
V, PROPN 
Suppl, PROPN 
N., PROPN 
8, NUM 
1985, NUM 
pp, PROPN 
769, NUM 
778, NUM 

, SPACE 
16, NUM 
K., PROPN 
Asami, PROPN 
S.-C., PROPN 
Chen, PROPN 
H., PROPN 
Habazaki, PROPN 
A., NOUN 
Kawashima, PROPN 
K., PROPN 
Hashimoto, PROPN 
Corros, PROPN 
Sci, PROPN 
31, NUM 
727, NUM 
1990, NUM 

, SPACE 
17, X 
J.H., PROPN 
Scotield, PROPN 
J., PROPN 
Electron, PROPN 
Spectrosc, PROPN 
8, NUM 
129, NUM 
1976, NUM 

, SPACE 
18, X 
C., PROPN 
D., PROPN 
Wagner, PROPN 
W., PROPN 
M., PROPN 
Riggs, PROPN 
L., PROPN 
E., PROPN 
Davies, PROPN 
J., PROPN 
F., PROPN 
Moulder, PROPN 
G., PROPN 
E., PROPN 
Muilenberg, PROPN 
Handbook, PROPN 
X, PROPN 
Ray, PROPN 
Photo-, PROPN 

, SPACE 
electron, PROPN 
Specrroscopy, PROPN 
Eden, PROPN 
Prairie, PROPN 
Minnesota, PROPN 
1979, NUM 
Perkin, PROPN 
Elmer, PROPN 

, SPACE 
19, NUM 
C., PROPN 
D., PROPN 
Wagner, PROPN 
Practical, PROPN 
Surface, PROPN 
Analysis, PROPN 
2nd, PROPN 
ed, PROPN 
Vol, PROPN 
1, NUM 
Auger, PROPN 
X, PROPN 
ray, NOUN 
Photo, PROPN 
electron, PROPN 
Spectroscopy, PROPN 

, SPACE 
D., PROPN 
Briggs, PROPN 
M., PROPN 
P., PROPN 
Seah, PROPN 
eds, PROPN 
New, PROPN 
York, PROPN 
NY, PROPN 
1990, NUM 
John, PROPN 
Wiley, PROPN 
Sons, PROPN 
pp, PROPN 
595634, NUM 

, SPACE 
20, NUM 
N., PROPN 
S., PROPN 
McIntyre, PROPN 
T., PROPN 
C., PROPN 
Chan, PROPN 
Practical, PROPN 
Surface, PROPN 
Analysis, PROPN 
2nd, PROPN 
ed, PROPN 
Vol, PROPN 
1, NUM 
Auger, PROPN 
X, PROPN 
ray, NOUN 
Photo, PROPN 
electron, PROPN 

, SPACE 
Spectroscopy, PROPN 
D., PROPN 
Briggs, PROPN 
M., PROPN 
P., PROPN 
Seah, PROPN 
eds, PROPN 
New, PROPN 
York, PROPN 
NY, PROPN 
1990, NUM 
John, PROPN 
Wiley, PROPN 
Sons, PROPN 
pp, ADV 
485, NUM 
529, NUM 

, SPACE 
21, NUM 
T., PROPN 
Hanawa, PROPN 
M., PROPN 
Kon, PROPN 
H., PROPN 
Doi, PROPN 
H., PROPN 
Ukai, PROPN 
K., PROPN 
Murakami, PROPN 
H., PROPN 
Hamanaka, PROPN 
K., PROPN 
Asaoka, PROPN 
J., PROPN 
Mater, PROPN 
Sci, PROPN 
Mafer, PROPN 

, SPACE 
Med, PROPN 
submitted, VERB 

, SPACE 
22, X 
K., PROPN 
Asami, PROPN 
S.-C., PROPN 
Chen, PROPN 
H., PROPN 
Habasaki, PROPN 
K., PROPN 
Hashimoto, PROPN 
Corros, PROPN 
Sci, PROPN 
35, NUM 
43, NUM 
1993, NUM 

, SPACE 
23, NUM 
D., PROPN 
R., PROPN 
Gaskell, PROPN 
Introduction, NOUN 
Metallurgical, PROPN 
Thermodynamics, PROPN 
2nd, ADJ 
Ed, PROPN 
New, PROPN 
York, PROPN 
NY, PROPN 
1981, NUM 
Hemisphere, INTJ 

, SPACE 
p., NOUN 
287, NUM 

, SPACE 
24, NUM 
T., PROPN 
Hanawa, PROPN 
0, NUM 
Okuno, PROPN 
H., PROPN 
Hamanaka, PROPN 
J., PROPN 
Jpn, PROPN 
Inst, PROPN 
Met, PROPN 
56, NUM 
1168, NUM 
1992, NUM 

, SPACE 
